canonical_reaction_smiles,reaction_core_label,primary_reaction_pattern,primary_reaction_pattern_count,reaction_pattern_matches,co_occurring_reaction_patterns,identified_reaction_type,compatible_reaction_types,reaction_pattern_confidence,reaction_pattern_requires_condition_evidence,reaction_display_label,reaction_display_label_detailed,reaction_display_source,reaction_display_status,reaction_display_confidence,reaction_display_warnings,original_reaction_type,transformation_class,ring_change_count,formed_ring_sizes,ring_count_delta,ring_change_summaries,signature_id,reaction_core_id,reaction_core_shape_key,reaction_core_mapping_equivalence_key,reaction_core_evidence_status,reaction_core_status,reaction_core_quality_status,reaction_core_quality_reasons,reaction_core_bond_changes,reaction_core_state_changes,reaction_core_retained_context,reaction_core_departing_context,reaction_core_appearing_context,reaction_core_unavailability_reasons,reaction_core_remote_classes,fallback_descriptor_id,fallback_evidence_mode,fallback_retrieval_eligible,fallback_ineligibility_reasons,evidence_quality,external_mapping_status,external_mapping_provider,external_mapping_confidence,external_mapping_matched_hypotheses,transformation_confidence,stereochemical_changes,reaction_completeness_status,edit_hypothesis_count,edit_hypothesis_ids,product_heavy_atom_coverage,product_element_excess,partial_transformation_class,removed_fragment,installed_fragment,installed_fragment_key,partial_transformation_key,fragment_source_status,fragment_source_candidates,condition_source_support_status,condition_source_components,condition_source_capabilities,missing_product_atom_elements,chemistry_status,condition_status,condition_stage_status,index_eligibility,admission_reasons,warnings,spectators,reactivity_profile
CN.Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2C=O)c1C.O=C(O)CC1CCCCC1>>Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2CN(C)C(=O)CC2CCCCC2)c1C,C(R)(O-H)(=O) → C(R)(N-R)(=O),reductive_amination_like,1,reductive_amination_like; amide_formation_like; net_coupling; net_substitution,,reductive_amination,reductive_amination,0.8,False,reductive amination,"reductive amination; edits: C=O bond cleavage; C–O bond cleavage; C–N bond formation; C–N bond formation; H gain at C; N–H loss; N–H loss; compatible families: reductive_amination; core projection: C(R)(O-H)(=O) → C(R)(N-R)(=O); bond changes: broken: C=O, broken: C–O, formed: C–N, formed: C–N; atom-state changes: C hybridization: SP₂ → SP₃, N hybridization: SP₃ → SP₂, C hydrogen count: 1 → 2, N hydrogen count: 2 → 0; retained context: HetAr (Cc₁noc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2)c1C), R (C), R (CC₁CCCCC₁), X (O); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked, partial_active_atom_mapping",optional_pattern,generic_pattern,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,CDI-mediated amidation,generic_graph_transformation,0,,0,,RS3:9450faa97380d15ff5ee11fbe7bd31ed5f50db60a887391f77629788c658f22c,RCP2:537322b614f29914d1675a29988024dba7d733edc61d2f92ef6609dde23001a2,RSH2:70ab013262dc6997b1f7f317d9b8b1cc,RME1:e4a5f7d7112b47f8ca2d23c834656916,inferred,available_inferred,review,not_all_edits_graph_checked; partial_active_atom_mapping,broken: C=O; broken: C–O; formed: C–N; formed: C–N,C hybridization: SP2 → SP3; N hybridization: SP3 → SP2; C hydrogen count: 1 → 2; N hydrogen count: 2 → 0,HetAr (Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2)c1C); R (C); R (CC1CCCCC1); X (O),,,,alkyl; heteroaryl; heteroatom,RFD3:c27fb3bd36313063874ac9e49137efccbdf7231eafee20c7605b65012f9adf96,verified_signature,True,,global_atom_correspondence,,,,,0.8,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,unassigned_multistage,eligible,multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_PARTIAL_ATOM_PROVENANCE; REACTION_CORE_QUALITY_REVIEW,,
CC(=O)N1CCNCC1.COC(=O)CCSc1ccc(C=O)cc1Cl.O=C(O)CC(=O)O>>COC(=O)CCSc1ccc(C=CC(=O)N2CCN(C(C)=O)CC2)cc1Cl,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; GLOBAL_CORRESPONDENCE_NOT_FOUND; REACTION_COMPLETENESS_UNRESOLVED; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE,CDI-mediated amidation,,0,,,,,,,,,unavailable,,,,,,,,no_core_eligible_edit_correspondence,,RFD3:42544d019c7ea14374285e0e3e018e01f1b1d88e41e2ba5d03e1e9e6843fd8cb,structure_inventory_only,True,,unresolved,,,,,0.0,,unresolved,0,,,,,,,,,,,,,,,rejected,resolved_complete,unassigned_multistage,ineligible,multistage_conditions_not_structured; no_usable_transformation_evidence; reaction_completeness_unresolved,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; GLOBAL_CORRESPONDENCE_NOT_FOUND; REACTION_COMPLETENESS_UNRESOLVED; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE,Ar–X [aryl halide]; CHO [aldehyde]; 2× CO₂H [carboxylic acid]; CO₂R [ester]; CONR₂ [amide]; R₂NH [secondary amine],
CC(C)(C)OC(=O)N1CC2(CC2)C[C@H]1C(=O)O.CC(C)(C)OC(=O)n1ccc(N)n1>>Cl.O=C(Nc1cc[nH]n1)[C@@H]1CC2(CC2)CN1,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; GLOBAL_CORRESPONDENCE_REQUIRES_ONE_PRODUCT; MISSING_REACTANT_SUSPECTED; MULTIPLE_PRODUCTS; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,CDI-mediated amidation,,0,,,,,,,,,unavailable,,,,,,,,incomplete_reaction_observation,,RFD3:8a68e66fabe2afd71aae4831610142353dd58bec343943022e73894e2c26df74,structure_inventory_only,False,contradicted_or_incomplete_structure; incomplete_product_atom_provenance,unresolved,,,,,0.0,,incomplete,0,,0.9375,"{""Cl"":1}",,,,,,,,,,,,rejected,resolved_complete,unassigned_multistage,ineligible,multistage_conditions_not_structured; suspected_missing_reactant; unaccounted_product_heavy_atoms,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; GLOBAL_CORRESPONDENCE_REQUIRES_ONE_PRODUCT; MISSING_REACTANT_SUSPECTED; MULTIPLE_PRODUCTS; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_SUBSTRATE; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,CO₂H [carboxylic acid]; CO₂R [ester]; HetAr–N [heteroaryl nitrogen]; NCO₂R [carbamate]; R–NH₂ [primary amine],
C1COCCN1.C[C@@H]1CN(C(=O)OCc2ccccc2)[C@@H](C(=O)O)CN1C(=O)OC(C)(C)C>>C[C@@H]1CN[C@@H](C(=O)N2CCOCC2)CN1C(=O)OC(C)(C)C,C–N + C–O + H–N → C–N + H–N,amide_formation_like,1,amide_formation_like; amine_deprotection_like; net_ring_opening; net_coupling; net_substitution,amide_formation_like; amine_deprotection_like,,,0.8,False,amide formation + amine deprotection,amide formation + amine deprotection; co-occurring structural patterns; temporal order is not inferred; literal edits: C–N bond cleavage; C–O bond cleavage; C–N bond formation; H gain at N; N–H loss,optional_pattern,generic_pattern,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,CDI-mediated amidation,generic_multi_event_graph_transformation,0,,-1,,RS3:9c9dbb03fc13a5ac1664e9e96625deeeefdbb0be5f373c9402eb02905a53ff41,RCP2:88d718bc0ac61c2441941f7eb39066fe449f24c3dae86568f04731cf78a99c18,RSH2:212ae08ec5702c30be6684a64a63df86,RME1:0e45742002f5409a65045d5bac31871d,inferred,available_inferred,review,not_all_edits_graph_checked; partial_active_atom_mapping; remote_continuity_unresolved,broken: C–N; broken: C–O; formed: C–N,C stereochemistry: R → R; C stereochemistry: R → R; N hybridization: SP2 → SP3; N hybridization: SP3 → SP2; N hydrogen count: 0 → 1; N hydrogen count: 1 → 0,Cycloalkyl (CCOCC); Cycloalkyl (C[C@H](C)N(C(=O)OC(C)(C)C)CC); X (O),,,,heteroatom; ring_aliphatic,RFD3:f5e566163ba72e313a7025ff883617fbb834db7e21314605b012ce9fd2fa5eff,verified_signature,True,,global_atom_correspondence,,,,,0.8,atom: R→R (retained),verified,0,,1.0,,,,,,,,,,,,,verified,unresolved_retained,unassigned_multistage,review_only,condition_identifier_uncertainty; multistage_conditions_not_structured,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_PARTIAL_ATOM_PROVENANCE; REACTION_CORE_QUALITY_REVIEW; REACTION_CORE_REMOTE_CONTINUITY_UNRESOLVED,,
CC(=O)OCc1ccccc1>>CC(=O)OCc1ccc(N=[N+]=[N-])cc1,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,C–H amination and azidation,,0,,,,,,,,,unavailable,,,,,,,,incomplete_reaction_observation,,RFD3:d7d49e11a7fe802928b6592a847112fbf3b2b7b9490d7561fcabfe7d70b4d4ce,structure_inventory_only,False,contradicted_or_incomplete_structure; incomplete_product_atom_provenance,unresolved,,,,,0.0,,incomplete,0,,0.785714,"{""N"":3}",,,,,,,,,,,,rejected,unresolved_retained,single_stage,ineligible,condition_identifier_uncertainty; suspected_missing_reactant; unaccounted_product_heavy_atoms,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,CO₂R [ester],
[O-][n+]1ccc(Cl)c2ccccc21>>[N-]=[N+]=Nc1cc(Cl)c2ccccc2[n+]1[O-],,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,C–H amination and azidation,,0,,,,,,,,,unavailable,,,,,,,,incomplete_reaction_observation,,RFD3:4c21337311a962f532955a0c4114b16a04cae8e3e870d5e5fab2d0d6333a9edc,structure_inventory_only,False,contradicted_or_incomplete_structure; incomplete_product_atom_provenance,unresolved,,,,,0.0,,incomplete,0,,0.8,"{""N"":3}",,,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,missing_yield; suspected_missing_reactant; unaccounted_product_heavy_atoms,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,Ar–X [aryl halide]; HetAr–N-oxide [heteroaryl n oxide],
Cc1ccccc1>>Cc1ccc(N=[N+]=[N-])cc1,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,C–H amination and azidation,,0,,,,,,,,,unavailable,,,,,,,,incomplete_reaction_observation,,RFD3:695ec51b6aff1ea98dc95e19d290fddb70d2716600d0576a6f862900a1795234,structure_inventory_only,False,contradicted_or_incomplete_structure; incomplete_product_atom_provenance,unresolved,,,,,0.0,,incomplete,0,,0.7,"{""N"":3}",,,,,,,,,,,,rejected,unresolved_retained,single_stage,ineligible,condition_identifier_uncertainty; suspected_missing_reactant; unaccounted_product_heavy_atoms,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
COc1ccccc1N>>COc1cccc(N=[N+]=[N-])c1N,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,C–H amination and azidation,,0,,,,,,,,,unavailable,,,,,,,,incomplete_reaction_observation,,RFD3:4493a48ed8a2474795ecf7ddebe8c4562da47a841778ef26d6b19d6980e2bca5,structure_inventory_only,False,contradicted_or_incomplete_structure; incomplete_product_atom_provenance,unresolved,,,,,0.0,,incomplete,0,,0.75,"{""N"":3}",,,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,suspected_missing_reactant; unaccounted_product_heavy_atoms,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,R–NH₂ [primary amine]; R–O–R [ether],
Nc1ccccc1Oc1ccccc1>>[N-]=[N+]=Nc1cccc(Oc2ccccc2)c1N,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,C–H amination and azidation,,0,,,,,,,,,unavailable,,,,,,,,incomplete_reaction_observation,,RFD3:ac53e2160a0f219166bbe4bef5530fbd830ad05901abdda722f2baede4ab77c9,structure_inventory_only,False,contradicted_or_incomplete_structure; incomplete_product_atom_provenance,unresolved,,,,,0.0,,incomplete,0,,0.823529,"{""N"":3}",,,,,,,,,,,,rejected,resolved_complete,single_stage,ineligible,suspected_missing_reactant; unaccounted_product_heavy_atoms,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,R–NH₂ [primary amine]; R–O–R [ether],
Cn1cnc2cccc(F)c21>>Cn1c(N=[N+]=[N-])nc2cccc(F)c21,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,C–H amination and azidation,,0,,,,,,,,,unavailable,,,,,,,,incomplete_reaction_observation,,RFD3:a12870a0b001f3f97fca9de6c977407d3e7dd627b95b4794af1f0e578324d373,structure_inventory_only,False,contradicted_or_incomplete_structure; incomplete_product_atom_provenance,unresolved,,,,,0.0,,incomplete,0,,0.785714,"{""N"":3}",,,,,,,,,,,,rejected,unresolved_retained,unassigned_multistage,ineligible,condition_identifier_uncertainty; multistage_conditions_not_structured; suspected_missing_reactant; unaccounted_product_heavy_atoms,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,Ar–X [aryl halide]; HetAr–N [heteroaryl nitrogen],
N#Cc1ccc(Br)cc1F>>N#Cc1ccc(Br)c(N=[N+]=[N-])c1F,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,C–H amination and azidation,,0,,,,,,,,,unavailable,,,,,,,,incomplete_reaction_observation,,RFD3:a5f4cbfc539aca2f9eb0cfa40abd61b229f75f56521e70bad6c5dc76cbe3d6ad,structure_inventory_only,False,contradicted_or_incomplete_structure; incomplete_product_atom_provenance,unresolved,,,,,0.0,,incomplete,0,,0.769231,"{""N"":3}",,,,,,,,,,,,rejected,unresolved_retained,unassigned_multistage,ineligible,condition_identifier_uncertainty; multistage_conditions_not_structured; suspected_missing_reactant; unaccounted_product_heavy_atoms,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,2× Ar–X [aryl halide]; R–C≡N [nitrile],
CC(C)N(C(=O)c1ccccc1)C(C)C>>CC(C)N(C(=O)c1ccccc1N=[N+]=[N-])C(C)C,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,C–H amination and azidation,,0,,,,,,,,,unavailable,,,,,,,,incomplete_reaction_observation,,RFD3:3c54e6e36af36d9ccc66d50cf644003477e2e6713f05fdf271ce3637101a2ef5,structure_inventory_only,False,contradicted_or_incomplete_structure; incomplete_product_atom_provenance,unresolved,,,,,0.0,,incomplete,0,,0.833333,"{""N"":3}",,,,,,,,,,,,rejected,unresolved_retained,unassigned_multistage,ineligible,condition_identifier_uncertainty; multistage_conditions_not_structured; suspected_missing_reactant; unaccounted_product_heavy_atoms,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,CONR₂ [amide],
CC(C)(C)OC(=O)N1CCN(c2ncccc2F)CC1>>CC(C)(C)OC(=O)N1CCN(c2nccc(N=[N+]=[N-])c2F)CC1,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,C–H amination and azidation,,0,,,,,,,,,unavailable,,,,,,,,incomplete_reaction_observation,,RFD3:277efaff4426d5919495ffe0fe2b9c1ad53968190dcfef1240a3336d21ccdab7,structure_inventory_only,False,contradicted_or_incomplete_structure; incomplete_product_atom_provenance,unresolved,,,,,0.0,,incomplete,0,,0.869565,"{""N"":3}",,,,,,,,,,,,rejected,unresolved_retained,unassigned_multistage,ineligible,condition_identifier_uncertainty; multistage_conditions_not_structured; suspected_missing_reactant; unaccounted_product_heavy_atoms,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,Ar–X [aryl halide]; HetAr–N [heteroaryl nitrogen]; NCO₂R [carbamate]; R₃N [tertiary amine],
CN(C(=O)OC(C)(C)C)[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21>>CN(C(=O)OC(C)(C)C)[C@H]1CC[C@@H](c2cc(Cl)c(Cl)c(N=[N+]=[N-])c2)c2ccccc21,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,C–H amination and azidation,,0,,,,,,,,,unavailable,,,,,,,,incomplete_reaction_observation,,RFD3:6f377e86f64fe96a5101dafe6e7a137d50260eb10e2e17f8f1a35fad3abacd7d,structure_inventory_only,False,contradicted_or_incomplete_structure; incomplete_product_atom_provenance,unresolved,,,,,0.0,,incomplete,0,,0.9,"{""N"":3}",,,,,,,,,,,,rejected,unresolved_retained,unassigned_multistage,ineligible,condition_identifier_uncertainty; multistage_conditions_not_structured; suspected_missing_reactant; unaccounted_product_heavy_atoms,FRAGMENT_CORRESPONDENCE_COMPLEXITY_LIMIT; GLOBAL_CORRESPONDENCE_UNACCOUNTED_PRODUCT_ATOMS; MISSING_REACTANT_SUSPECTED; SCAFFOLD_CORRESPONDENCE_INSUFFICIENT_CONSERVATION; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,2× Ar–X [aryl halide]; NCO₂R [carbamate],
Cc1ccc(B(O)O)cc1>>Cc1ccc(N)c(N=[N+]=[N-])c1.Cc1ccc(N)cc1,,,,,,,,,,Unavailable,No normalized edits or supported structural interpretation,unavailable,unavailable,0.0,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_PRODUCT; GLOBAL_CORRESPONDENCE_REQUIRES_ONE_PRODUCT; MISSING_REACTANT_SUSPECTED; MULTIPLE_PRODUCTS; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_PRODUCT; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,Chan–Lam N‑arylation,,0,,,,,,,,,unavailable,,,,,,,,incomplete_reaction_observation,,RFD3:9859d50b77bc86c17ca7735a3c71e7aeece1a843c6ff573a0b8c322de5fa468d,structure_inventory_only,False,contradicted_or_incomplete_structure; incomplete_product_atom_provenance,unresolved,,,,,0.0,,incomplete,0,,0.368421,"{""C"":7,""N"":5}",,,,,,,,,,,,rejected,unresolved_retained,unassigned_multistage,ineligible,condition_identifier_uncertainty; multistage_conditions_not_structured; suspected_missing_reactant; unaccounted_product_heavy_atoms,FRAGMENT_CORRESPONDENCE_REQUIRES_ONE_PRODUCT; GLOBAL_CORRESPONDENCE_REQUIRES_ONE_PRODUCT; MISSING_REACTANT_SUSPECTED; MULTIPLE_PRODUCTS; SCAFFOLD_CORRESPONDENCE_REQUIRES_ONE_PRODUCT; UNACCOUNTED_PRODUCT_HEAVY_ATOMS,,
COc1cc(-c2cccc(=O)[nH]2)cc(OC)c1OC.COc1ccc(B(O)O)cc1O>>COc1ccc(-n2c(-c3cc(OC)c(OC)c(OC)c3)cccc2=O)cc1O,C(:Ar)2(B) → C(:Ar)2(N),organoboron_c_n_coupling_like,1,organoboron_c_n_coupling_like; net_coupling; net_substitution,,,chan_lam_c_n,0.8,True,organoboron C–N coupling,"organoboron C–N coupling; edits: C–B bond cleavage; C–N bond formation; N–H loss; compatible families: chan_lam_c_n; named family requires condition evidence; core projection: C(:Ar)₂(B) → C(:Ar)₂(N); bond changes: broken: Ar–B, formed: Ar–HetAr; atom-state changes: N hydrogen count: 1 → 0; retained context: Ar (COc₁cc(-ccccc=O)cc(OC)c1OC), Ar (ccc(OC)c(O)c); core evidence: inferred structural correspondence; core quality: review: not_all_edits_graph_checked, partial_active_atom_mapping, remote_continuity_unresolved",optional_pattern,generic_pattern,0.8,INFERRED_GLOBAL_ATOM_CORRESPONDENCE,Chan–Lam N‑arylation,generic_graph_transformation,0,,0,,RS3:b42417c9f105d1f27e48ea40de159399ecb297e7e0c25d7697a939c52e580274,RCP2:be77821a262489375b01069be17d395aec5f529e2d9e79eb3b6292b6d685bfc9,RSH2:9ca1aa6cf4d2bb55624524e571490be2,RME1:83268d27950c52ec59e09f153ad71e00,inferred,available_inferred,review,not_all_edits_graph_checked; partial_active_atom_mapping; remote_continuity_unresolved,broken: Ar–B; formed: Ar–HetAr,N hydrogen count: 1 → 0,Ar (COc1cc(-ccccc=O)cc(OC)c1OC); Ar (ccc(OC)c(O)c),,,,aryl; heteroatom,RFD3:745012e7852abc30cc7c676f297536a706ad6d91014eb586919f3c8c3ff5b5e1,verified_signature,True,,global_atom_correspondence,,,,,0.8,,verified,0,,1.0,,,,,,,,,,,,,verified,resolved_complete,single_stage,eligible,verified_reaction_signature_with_conditions,INFERRED_GLOBAL_ATOM_CORRESPONDENCE; REACTION_CORE_PARTIAL_ATOM_PROVENANCE; REACTION_CORE_QUALITY_REVIEW; REACTION_CORE_REMOTE_CONTINUITY_UNRESOLVED,,
