Dataset entry number,ReactionClass,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,yie_react
36043,Pd coupling,SCRN_467,00119131-1276,RKB-03544996,BUCHWALD,Metal Mediated,[CH3:1][CH2:2][NH:3][CH:4]1[CH2:9][CH2:8][O:7][CH2:6][CH2:5]1.[CH3:10][c:11]1[n:38][c:29]([O:30][CH2:31][c:32]2[cH:37][cH:36][cH:35][cH:34][cH:33]2)[c:15]([CH2:16][N:17]3[C:27](=[O:28])[c:26]([c:20]4[CH2:19][CH2:18]3)[c:24]([Cl:25])[c:23](OS(C(F)(F)F)(=O)=O)[cH:22][cH:21]4)[c:13]([CH3:14])[cH:12]1>>[CH3:1][CH2:2][N:3]([c:23]1[c:24]([Cl:25])[c:26]([c:20]2[cH:21][cH:22]1)[C:27](=[O:28])[N:17]([CH2:16][c:15]3[c:29]([O:30][CH2:31][c:32]4[cH:37][cH:36][cH:35][cH:34][cH:33]4)[n:38][c:11]([CH3:10])[cH:12][c:13]3[CH3:14])[CH2:18][CH2:19]2)[CH:4]5[CH2:9][CH2:8][O:7][CH2:6][CH2:5]5,PF-06681750,CCN(C1CCOCC1)c2ccc3CCN(Cc4c(C)cc(C)nc4OCc5ccccc5)C(=O)c3c2Cl,0,280.0,0.0,,THF,100.0,18.0,,,,MFCD05861622,C1(C(CCC1)[Pd]Cl)CN(C)C.P(C1[C@H]2C[C@@H](C1)CC2)C1[C@@H]2C[C@H](C1)CC2.C1CCCC1.[Fe],,0.125,MFCD05861622,C1(C(CCC1)[Pd]Cl)CN(C)C.P(C1[C@H]2C[C@@H](C1)CC2)C1[C@@H]2C[C@H](C1)CC2.C1CCCC1.[Fe],,,SK-CC02-A,1.0,PF-06671336,S(=O)(=O)(C(F)(F)F)Oc1ccc2CCN(C(c2c1Cl)=O)Cc1c(nc(cc1C)C)OCc1ccccc1,2.0,PF-00722854,C1COCCC1NCC,,,,3.0,MFCD00010957,Cs2CO3,,,,0__PF-06671336__PF-00722854__
1697,Pd coupling,SCRN_468,00119131-1281,RKB-03545000,BUCHWALD,Metal Mediated,[CH3:1][c:2]1[n:29][c:20]([O:21][CH2:22][c:23]2[cH:28][cH:27][cH:26][cH:25][cH:24]2)[c:6]([CH2:7][N:8]3[C:18](=[O:19])[c:17]([c:11]4[CH2:10][CH2:9]3)[c:15]([Cl:16])[c:14](OS(C(F)(F)F)(=O)=O)[cH:13][cH:12]4)[c:4]([CH3:5])[cH:3]1.Cl.[CH3:30][CH2:31][NH2:32]>>[CH3:30][CH2:31][NH:32][c:14]1[c:15]([Cl:16])[c:17]([c:11]2[cH:12][cH:13]1)[C:18](=[O:19])[N:8]([CH2:7][c:6]3[c:20]([O:21][CH2:22][c:23]4[cH:28][cH:27][cH:26][cH:25][cH:24]4)[n:29][c:2]([CH3:1])[cH:3][c:4]3[CH3:5])[CH2:9][CH2:10]2,PF-06682503,CCNc1ccc2CCN(Cc3c(C)cc(C)nc3OCc4ccccc4)C(=O)c2c1Cl,9,280.0,10102435.0,,THF,100.0,18.0,,,,MFCD12545956,c1(cc(cc(c1c1c(ccc(c1P(C1CCCCC1)C1CCCCC1)OC)OC)C(C)C)C(C)C)C(C)C.c1(c(cccc1)[Pd]Cl)CCN,,0.125,MFCD12545956,c1(cc(cc(c1c1c(ccc(c1P(C1CCCCC1)C1CCCCC1)OC)OC)C(C)C)C(C)C)C(C)C.c1(c(cccc1)[Pd]Cl)CCN,,,BrettPhos Palladacycle,1.0,PF-06671336,S(=O)(=O)(C(F)(F)F)Oc1ccc2CCN(C(c2c1Cl)=O)Cc1c(nc(cc1C)C)OCc1ccccc1,5.0,MFCD00012885,C(C)N.Cl,,,,3.0,MFCD00010957,Cs2CO3,,,,9__PF-06671336__MFCD00012885__
13116,Pd coupling,SCRN_468,00119131-1281,RKB-03545003,BUCHWALD,Metal Mediated,Cl.[CH3:1][CH2:2][NH2:3].[CH3:4][c:5]1[n:32][c:23]([O:24][CH2:25][c:26]2[cH:31][cH:30][cH:29][cH:28][cH:27]2)[c:9]([CH2:10][N:11]3[C:21](=[O:22])[c:20]([c:14]4[CH2:13][CH2:12]3)[c:18]([Cl:19])[c:17](OS(C(F)(F)F)(=O)=O)[cH:16][cH:15]4)[c:7]([CH3:8])[cH:6]1>>[CH3:1][CH2:2][NH:3][c:17]1[c:18]([Cl:19])[c:20]([c:14]2[cH:15][cH:16]1)[C:21](=[O:22])[N:11]([CH2:10][c:9]3[c:23]([O:24][CH2:25][c:26]4[cH:31][cH:30][cH:29][cH:28][cH:27]4)[n:32][c:5]([CH3:4])[cH:6][c:7]3[CH3:8])[CH2:12][CH2:13]2,PF-06682503,CCNc1ccc2CCN(Cc3c(C)cc(C)nc3OCc4ccccc4)C(=O)c2c1Cl,3,280.0,2459756.5,,THF,100.0,18.0,,,,MFCD03094580,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C,,0.125,MFCD03094580,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C,,,Pd(P(tBu)3)2,1.0,PF-06671336,S(=O)(=O)(C(F)(F)F)Oc1ccc2CCN(C(c2c1Cl)=O)Cc1c(nc(cc1C)C)OCc1ccccc1,5.0,MFCD00012885,C(C)N.Cl,,,,3.0,MFCD00010957,Cs2CO3,,,,3__PF-06671336__MFCD00012885__
3766,Pd coupling,SCRN_470,00119131-1375,RKB-03537273,BUCHWALD,Metal Mediated,[NH2:1][c:2]1[n:7][cH:6][c:5]([c:8]2[n:13][c:12]([N:14]3[CH2:19][CH2:18][O:17][CH2:16][CH2:15]3)[n:11][c:10](Cl)[cH:9]2)[cH:4][cH:3]1.[CH3:20][N:21]([C:27]([O:29][C:30]([CH3:33])([CH3:32])[CH3:31])=[O:28])[C@H:22]1[CH2:26][C@H:24]([NH2:25])[CH2:23]1>>[CH3:20][N:21]([C:27]([O:29][C:30]([CH3:33])([CH3:32])[CH3:31])=[O:28])[C@H:22]1[CH2:26][C@H:24]([NH:25][c:10]2[n:11][c:12]([N:14]3[CH2:19][CH2:18][O:17][CH2:16][CH2:15]3)[n:13][c:8]([c:5]4[cH:6][n:7][c:2]([NH2:1])[cH:3][cH:4]4)[cH:9]2)[CH2:23]1,PF-06732721,CN([C@@H]1C[C@H](C1)Nc2cc(nc(n2)N3CCOCC3)c4ccc(N)nc4)C(=O)OC(C)(C)C,77,280.0,29809834.0,,Toluene,100.0,18.0,,,,None,,,0.125,None,,,,2G XPhos,1.0,PF-06733593,n1c(cc(nc1N1CCOCC1)Cl)c1ccc(nc1)N,,PF-06659235-14,N[C@H]1C[C@@H](C1)N(C(=O)OC(C)(C)C)C,,,,3.0,MFCD00008261,LiHMDS,,,,77__PF-06733593__PF-06659235-14__
6177,Pd coupling,SCRN_470,00119131-1375,RKB-03537276,BUCHWALD,Metal Mediated,[CH3:1][N:2]([C:8]([O:10][C:11]([CH3:14])([CH3:13])[CH3:12])=[O:9])[C@H:3]1[CH2:7][C@H:5]([NH2:6])[CH2:4]1.[NH2:15][c:16]1[n:21][cH:20][c:19]([c:22]2[n:27][c:26]([N:28]3[CH2:33][CH2:32][O:31][CH2:30][CH2:29]3)[n:25][c:24](Cl)[cH:23]2)[cH:18][cH:17]1>>[CH3:1][N:2]([C:8]([O:10][C:11]([CH3:14])([CH3:13])[CH3:12])=[O:9])[C@H:3]1[CH2:7][C@H:5]([NH:6][c:24]2[n:25][c:26]([N:28]3[CH2:33][CH2:32][O:31][CH2:30][CH2:29]3)[n:27][c:22]([c:19]4[cH:20][n:21][c:16]([NH2:15])[cH:17][cH:18]4)[cH:23]2)[CH2:4]1,PF-06732721,CN([C@@H]1C[C@H](C1)Nc2cc(nc(n2)N3CCOCC3)c4ccc(N)nc4)C(=O)OC(C)(C)C,61,280.0,28930930.0,,THF,100.0,18.0,,,,MFCD12545956,c1(cc(cc(c1c1c(ccc(c1P(C1CCCCC1)C1CCCCC1)OC)OC)C(C)C)C(C)C)C(C)C.c1(c(cccc1)[Pd]Cl)CCN,,0.125,MFCD12545956,c1(cc(cc(c1c1c(ccc(c1P(C1CCCCC1)C1CCCCC1)OC)OC)C(C)C)C(C)C)C(C)C.c1(c(cccc1)[Pd]Cl)CCN,,,BrettPhos Palladacycle,1.0,PF-06733593,n1c(cc(nc1N1CCOCC1)Cl)c1ccc(nc1)N,,PF-06659235-14,N[C@H]1C[C@@H](C1)N(C(=O)OC(C)(C)C)C,,,,3.0,MFCD00064808,KOPnt,,,,61__PF-06733593__PF-06659235-14__
1704,Pd coupling,SCRN_474,00119131-1119,RKB-03548116,SUZUKI,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([NH:8][CH2:9][CH2:10][CH2:11][N:12]1[C:18](=[S:19])[NH:17][C:15](=[O:16])[CH:14]=[C:13]1I)=[O:7])([CH3:4])[CH3:3]>>COc1c([C:13]([N:12]([CH2:11][CH2:10][CH2:9][NH:8][C:6]([O:5][C:2]([CH3:4])([CH3:3])[CH3:1])=[O:7])[C:18](=[S:19])[NH:17][C:15]2=[O:16])=[CH:14]2)cc(F)cc1,PF-06439002,COc1ccc(F)cc1C2=CC(=O)NC(=S)N2CCCNC(=O)OC(C)(C)C,9,265.0,196829.7,,Toluene,80.0,18.0,,,,MFCD00792899,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe],,0.125,MFCD00792899,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe],,,Pd(dppf)2Cl2,1.0,PF-06647266,c1c(n(CCCNC(=O)OC(C)(C)C)c([nH]c1=O)=S)I,2.0,,,,,,5.0,MFCD00003548,NaOH(aq.),,,,9__PF-06647266____
5928,Pd coupling,SCRN_477,00119131-1152,RKB-03547989,SUZUKI,Metal Mediated,[CH3:1][O:2][C:3]([c:5]1[c:11]([CH:12]([CH2:14]B2OC(C)(C)C(C)(C)O2)[CH3:13])[cH:10][c:8]([F:9])[cH:7][cH:6]1)=[O:4].[NH2:15][c:16]1[c:21](Br)[cH:20][cH:19][cH:18][n:17]1>>[CH3:1][O:2][C:3]([c:5]1[c:11]([CH:12]([CH2:14][c:21]2[c:16]([NH2:15])[n:17][cH:18][cH:19][cH:20]2)[CH3:13])[cH:10][c:8]([F:9])[cH:7][cH:6]1)=[O:4],PF-06659324,COC(=O)c1ccc(F)cc1C(C)Cc2cccnc2N,63,225.0,7025100.5,,Toluene,100.0,18.0,0.063,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,Pd(OAc)2,0.125,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,,,cataCXium A,1.0,PF-06659325,c1cc(cc(c1C(OC)=O)[C@H](CB1OC(C(O1)(C)C)(C)C)C)F,2.0,MFCD03095187,c1(c(nccc1)N)Br,,,,5.0,MFCD00010960,CsF(aq.),,,,63__PF-06659325__MFCD03095187__
16845,Pd coupling,SCRN_477,00119131-1152,RKB-03547992,SUZUKI,Metal Mediated,[NH2:1][c:2]1[c:7](Br)[cH:6][cH:5][cH:4][n:3]1.[CH3:8][O:9][C:10]([c:12]1[c:18]([CH:19]([CH2:21]B2OC(C)(C)C(C)(C)O2)[CH3:20])[cH:17][c:15]([F:16])[cH:14][cH:13]1)=[O:11]>>[CH3:8][O:9][C:10]([c:12]1[c:18]([CH:19]([CH2:21][c:7]2[c:2]([NH2:1])[n:3][cH:4][cH:5][cH:6]2)[CH3:20])[cH:17][c:15]([F:16])[cH:14][cH:13]1)=[O:11],PF-06659324,COC(=O)c1ccc(F)cc1C(C)Cc2cccnc2N,19,225.0,4193637.3,,THF,100.0,18.0,0.063,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,Pd(OAc)2,0.125,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,,,cataCXium A,1.0,PF-06659325,c1cc(cc(c1C(OC)=O)[C@H](CB1OC(C(O1)(C)C)(C)C)C)F,2.0,MFCD03095187,c1(c(nccc1)N)Br,,,,5.0,MFCD00003548,NaOH(aq.),,,,19__PF-06659325__MFCD03095187__
6227,Pd coupling,SCRN_483,00119131-0495,RKB-03546105,SUZUKI,Metal Mediated,[Cl:1][c:2]1[n:8][c:7](Cl)[c:5]([Br:6])[cH:4][n:3]1.[CH3:9][C:10]([O:13][C:14]([N:16]1[CH2:21][CH:20]=[C:19](B2OC(C)(C)C(C)(C)O2)[CH2:18][CH2:17]1)=[O:15])([CH3:12])[CH3:11]>>[CH3:9][C:10]([O:13][C:14]([N:16]1[CH2:21][CH:20]=[C:19]([c:7]2[c:5]([Br:6])[cH:4][n:3][c:2]([Cl:1])[n:8]2)[CH2:18][CH2:17]1)=[O:15])([CH3:12])[CH3:11],PF-05259537,CC(C)(C)OC(=O)N1CCC(=CC1)c2nc(Cl)ncc2Br,61,,,,DMF,70.0,,,,,MFCD00792899,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe],,0.05,MFCD00792899,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe],,,,1.0,MFCD00127818,c1(c(cnc(n1)Cl)Br)Cl,,PF-00190702-00,C1CC(=CCN1C(OC(C)(C)C)=O)B1OC(C(O1)(C)C)(C)C,,,,5.0,MFCD00003528,,,,,61__MFCD00127818__PF-00190702-00__
18169,Pd coupling,SCRN_484,00119131-0527,RKB-03548067,SUZUKI,Metal Mediated,I[c:1]1[n:6][cH:5][cH:4][cH:3][cH:2]1.OB([c:7]1[c:13]([F:14])[cH:12][n:11][c:9]([Br:10])[cH:8]1)O>>[F:14][c:13]1[c:7]([c:1]2[n:6][cH:5][cH:4][cH:3][cH:2]2)[cH:8][c:9]([Br:10])[n:11][cH:12]1,PF-05279105,Fc1cnc(Br)cc1c2ccccn2,14,,117905.2891,,Dioxane,80.0,,,,,MFCD00792899,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe],,0.05,MFCD00792899,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe],,,,,MFCD00464928,c1(ccccn1)I,1.0,MFCD04973353,c1(cc(ncc1F)Br)B(O)O,,,,,MFCD00010960,,,,,14__MFCD00464928__MFCD04973353__
6193,Pd coupling,SCRN_485,00119131-0581,RKB-03542229,SUZUKI,Metal Mediated,Cl[c:1]1[cH:9][c:7]([Cl:8])[c:4]([C:5]#[N:6])[n:3][cH:2]1.[CH3:10][CH2:11][O:12]\[CH:13]=[CH:14]/B1OC(C)(C)C(C)(C)O1>>[CH3:10][CH2:11][O:12]\[CH:13]=[CH:14]/[c:1]1[cH:9][c:7]([Cl:8])[c:4]([C:5]#[N:6])[n:3][cH:2]1,PF-05334492,CCO\C=C/c1cnc(C#N)c(Cl)c1,61,,138185.2656,,DMF,60.0,,,,,MFCD08064219,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe],,0.1,MFCD08064219,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe],,,,1.0,PF-06158506-00,c1(c(cc(cn1)Cl)Cl)C#N,,ST-022662,B1(OC(C(O1)(C)C)(C)C)\C=C/OCC,,,,5.0,MFCD00010960,,,,,61__PF-06158506-00__ST-022662__
14558,Pd coupling,SCRN_486,00119131-0611,RKB-03536607,SUZUKI,Metal Mediated,[CH3:1][CH:2]([n:12]1[c:20]([c:15]2[cH:14][cH:13]1)[n:19][c:18](Cl)[cH:17][n:16]2)[c:3]3[c:10]([Cl:11])[c:8]([F:9])[cH:7][cH:6][c:4]3[Cl:5].[CH3:21][c:22]1[c:27](B2OC(C)(C)C(C)(C)O2)[c:25]([CH3:26])[nH:24][n:23]1>>[CH3:1][C@@H:2]([n:12]1[c:20]([c:15]2[cH:14][cH:13]1)[n:19][c:18]([c:27]3[c:25]([CH3:26])[nH:24][n:23][c:22]3[CH3:21])[cH:17][n:16]2)[c:3]4[c:10]([Cl:11])[c:8]([F:9])[cH:7][cH:6][c:4]4[Cl:5],PF-06244894,C[C@H](c1c(Cl)ccc(F)c1Cl)n2ccc3ncc(nc23)c4c(C)n[nH]c4C,24,,59042.34766,,DMF,100.0,,,,,MFCD00792899,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe],,0.1,MFCD00792899,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe],,,,1.0,PF-06333186-00-0001,c1(cnc2c(n1)n(cc2)[C@H](c1c(ccc(c1Cl)F)Cl)C)Cl,2.0,AXL022900,c1(B2OC(C(O2)(C)C)(C)C)c(n[nH]c1C)C,,,,5.0,MFCD00003548,,,,,24__PF-06333186-00-0001__AXL022900__
36932,Pd coupling,SCRN_487,00119131-0617,RKB-03536612,SUZUKI,Metal Mediated,[CH3:1][NH:2][C:3]([c:5]1[c:13]([c:8]2[nH:7][n:6]1)[cH:12][cH:11][c:10](Br)[cH:9]2)=[O:4].[OH:14][CH2:15][c:16]1[cH:21][cH:20][c:19](B(O)O)[cH:18][cH:17]1>>[CH3:1][NH:2][C:3]([c:5]1[c:13]([c:8]2[nH:7][n:6]1)[cH:12][cH:11][c:10]([c:19]3[cH:20][cH:21][c:16]([CH2:15][OH:14])[cH:17][cH:18]3)[cH:9]2)=[O:4],PF-06262669,CNC(=O)c1n[nH]c2cc(ccc12)c3ccc(CO)cc3,0,,11201.73242,,DMF,110.0,,,,,MFCD08064219,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe],,0.1,MFCD08064219,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe],,,,1.0,PF-06159634,c1c(cc2c(c1)c(n[nH]2)C(=O)NC)Br,2.0,AXL016463,c1(ccc(cc1)CO)B(O)O,,,,5.0,MFCD00003548,,,,,0__PF-06159634__AXL016463__
18660,Pd coupling,SCRN_488,00119131-0967,RKB-03546146,BUCHWALD,Metal Mediated,[CH3:1][O:2][CH2:3][CH2:4][O:5][c:6]1[cH:11][cH:10][c:9]([C:12]([NH:14][C@H:15]2[CH2:20][N:19]([C:21]([O:23][C:24]([CH3:27])([CH3:26])[CH3:25])=[O:22])[CH2:18][CH2:17][CH2:16]2)=[O:13])[cH:8][cH:7]1.[Cl:28][c:29]1[c:34](Br)[n:33][cH:32][cH:31][cH:30]1.Clc1c(Cl)nccc1>>[CH3:1][O:2][CH2:3][CH2:4][O:5][c:6]1[cH:11][cH:10][c:9]([C:12]([N:14]([c:34]2[c:29]([Cl:28])[cH:30][cH:31][cH:32][n:33]2)[C@H:15]3[CH2:20][N:19]([C:21]([O:23][C:24]([CH3:27])([CH3:26])[CH3:25])=[O:22])[CH2:18][CH2:17][CH2:16]3)=[O:13])[cH:8][cH:7]1,PF-06459408,COCCOc1ccc(cc1)C(=O)N([C@@H]2CCCN(C2)C(=O)OC(C)(C)C)c3ncccc3Cl,12,280.0,312932.9,,Toluene,110.0,18.0,0.05,,,,,Pd(OAc)2,0.1,,,,,cataCXium PiCy,1.0,PF-06339701,C1CC[C@H](CN1C(=O)OC(C)(C)C)NC(=O)c1ccc(cc1)OCCOC,2.0,AXL030959,c1(c(nccc1)Br)Cl,2.0,AXL004965,c1(c(nccc1)Cl)Cl,3.0,MFCD00010330,KHMDS,,,,12__PF-06339701__AXL030959__AXL004965
19955,Pd coupling,SCRN_488,00119131-0967,RKB-03546148,BUCHWALD,Metal Mediated,[Cl:1][c:2]1[c:7](Cl)[n:6][cH:5][cH:4][cH:3]1.Clc1c(Br)nccc1.[CH3:8][O:9][CH2:10][CH2:11][O:12][c:13]1[cH:18][cH:17][c:16]([C:19]([NH:21][C@H:22]2[CH2:27][N:26]([C:28]([O:30][C:31]([CH3:34])([CH3:33])[CH3:32])=[O:29])[CH2:25][CH2:24][CH2:23]2)=[O:20])[cH:15][cH:14]1>>[CH3:8][O:9][CH2:10][CH2:11][O:12][c:13]1[cH:18][cH:17][c:16]([C:19]([N:21]([c:7]2[c:2]([Cl:1])[cH:3][cH:4][cH:5][n:6]2)[C@H:22]3[CH2:27][N:26]([C:28]([O:30][C:31]([CH3:34])([CH3:33])[CH3:32])=[O:29])[CH2:25][CH2:24][CH2:23]3)=[O:20])[cH:15][cH:14]1,PF-06459408,COCCOc1ccc(cc1)C(=O)N([C@@H]2CCCN(C2)C(=O)OC(C)(C)C)c3ncccc3Cl,10,280.0,224652.6,,Toluene,90.0,18.0,0.05,,,,,Pd(OAc)2,0.1,,,,,cataCXium PiCy,1.0,PF-06339701,C1CC[C@H](CN1C(=O)OC(C)(C)C)NC(=O)c1ccc(cc1)OCCOC,2.0,AXL030959,c1(c(nccc1)Br)Cl,2.0,AXL004965,c1(c(nccc1)Cl)Cl,3.0,MFCD00009835,NaHMDS,,,,10__PF-06339701__AXL030959__AXL004965
14736,Pd coupling,SCRN_490,00119131-0972,RKB-03540354,BUCHWALD,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:24][C@H:23]([C:25]([F:28])([F:27])[F:26])[C@@H:10]([CH2:11][O:12][c:13]2[c:22]([c:18]3[n:17][c:15]([Cl:16])[n:14]2)[cH:21][cH:20][nH:19]3)[CH2:9]1)=[O:7])([CH3:4])[CH3:3].Nc1cnoc1>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:24][C@H:23]([C:25]([F:28])([F:27])[F:26])[C@@H:10]([CH2:11][O:12][c:13]2[c:22]([c:18]3[n:17][c:15]([Cl:16])[n:14]2)[cH:21][cH:20][nH:19]3)[CH2:9]1)=[O:7])([CH3:4])[CH3:3],PF-06460358,CC(C)(C)OC(=O)N1C[C@H](COc2nc(Cl)nc3[nH]ccc23)[C@H](C1)C(F)(F)F,23,280.0,57904.9,,Dioxane,110.0,18.0,,,,,,,0.1,,,,,BrettPhos Palladacycle,1.0,PF-06460358,Clc1nc(c2c(n1)[nH]cc2)OC[C@@H]1[C@H](CN(C1)C(OC(C)(C)C)=O)C(F)(F)F,6.0,PF-01845515,c1(cnoc1)N,,,,5.0,MFCD00064808,KOPnt,,,,23__PF-06460358__PF-01845515__
48515,Pd coupling,SCRN_491,00119131-1014,RKB-03542210,BUCHWALD,Metal Mediated,[CH3:1][CH2:2][O:3][c:4]1[c:9](Br)[cH:8][cH:7][cH:6][cH:5]1.[CH3:10][C:11]([O:14][C:15]([N:17]1[CH2:23][C@H:21]([OH:22])[CH2:20][CH2:19][CH2:18]1)=[O:16])([CH3:13])[CH3:12]>>[CH3:1][CH2:2][O:3][c:4]1[c:9]([O:22][C@H:21]2[CH2:23][N:17]([C:15]([O:14][C:11]([CH3:13])([CH3:12])[CH3:10])=[O:16])[CH2:18][CH2:19][CH2:20]2)[cH:8][cH:7][cH:6][cH:5]1,PF-06459732,CCOc1ccccc1O[C@@H]2CCCN(C2)C(=O)OC(C)(C)C,0,280.0,27094.1,,t-AmOH,100.0,18.0,,,,MFCD12545956,c1(cc(cc(c1c1c(ccc(c1P(C1CCCCC1)C1CCCCC1)OC)OC)C(C)C)C(C)C)C(C)C.c1(c(cccc1)[Pd]Cl)CCN,,0.125,MFCD12545956,c1(cc(cc(c1c1c(ccc(c1P(C1CCCCC1)C1CCCCC1)OC)OC)C(C)C)C(C)C)C(C)C.c1(c(cccc1)[Pd]Cl)CCN,,,BrettPhos Palladacycle,1.0,AXL032851,c1(c(cccc1)Br)OCC,2.0,AXL028150,N1(C(OC(C)(C)C)=O)C[C@@H](CCC1)O,,,,5.0,MFCD00008261,LiHMDS,,,,0__AXL032851__AXL028150__
9754,Pd coupling,SCRN_493,00119131-1050,RKB-03540329,BUCHWALD,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([N:8]1[C:22]([CH3:24])([CH3:23])[c:21]([c:10]2[CH2:9]1)[n:13]([C:14]([O:16][C:17]([CH3:20])([CH3:19])[CH3:18])=[O:15])[n:12][c:11]2Br)=[O:7])([CH3:4])[CH3:3]>>Cn1ncc(N[c:11]2[c:10]3[c:21]([C:22]([CH3:24])([CH3:23])[N:8]([C:6]([O:5][C:2]([CH3:4])([CH3:3])[CH3:1])=[O:7])[CH2:9]3)[n:13]([C:14]([O:16][C:17]([CH3:20])([CH3:19])[CH3:18])=[O:15])[n:12]2)c1,PF-06469764,Cn1cc(Nc2nn(C(=O)OC(C)(C)C)c3c2CN(C(=O)OC(C)(C)C)C3(C)C)cn1,43,225.0,792498.5156,,t-AmOH,70.0,72.0,,,,MFCD12545956,c1(cc(cc(c1c1c(ccc(c1P(C1CCCCC1)C1CCCCC1)OC)OC)C(C)C)C(C)C)C(C)C.c1(c(cccc1)[Pd]Cl)CCN,,0.1,MFCD12545956,c1(cc(cc(c1c1c(ccc(c1P(C1CCCCC1)C1CCCCC1)OC)OC)C(C)C)C(C)C)C(C)C.c1(c(cccc1)[Pd]Cl)CCN,,,BrettPhos Palladacycle,1.0,AXL022633,c12c(CN(C2(C)C)C(OC(C)(C)C)=O)c(nn1C(OC(C)(C)C)=O)Br,2.0,,,,,,3.0,MFCD00011382,K2CO3,,,,43__AXL022633____
