reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-480-CAS-16254174,31-480-CAS-16254174,Reaction_20251110_1440.rdf,Jones oxidation,92,,,C=CCC(O)c1ccc(C)cc1.O=C(c1ccccc1)C(F)(F)F,Cc1ccc(C(=O)/C=C/C[C@](O)(c2ccccc2)C(F)(F)F)cc1,C=CCC(O)c1ccc(C)cc1.O=C(c1ccccc1)C(F)(F)F>>Cc1ccc(C(=O)/C=C/C[C@](O)(c2ccccc2)C(F)(F)F)cc1,A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols,"Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong","Molecules (2016), 21(7), 842/1-842/12","A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols | Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong | Molecules (2016), 21(7), 842/1-842/12","24165-63-7, 434-45-7",1845756-14-0,7601-54-9,1314743-49-1,98-06-6,,,,,,,3,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""24165-63-7"", ""smiles"": ""C=CCC(O)c1ccc(C)cc1""}, {""index"": 2, ""cas_rn"": ""434-45-7"", ""smiles"": ""O=C(c1ccccc1)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""1845756-14-0"", ""yield_pct"": ""92"", ""smiles"": ""Cc1ccc(C(=O)/C=C/C[C@](O)(c2ccccc2)C(F)(F)F)cc1""}]","[{""index"": 1, ""cas_rn"": ""7601-54-9""}]","[{""index"": 1, ""cas_rn"": ""1314743-49-1""}]","[{""index"": 1, ""cas_rn"": ""98-06-6""}]","regioselective, stereoselective, Jones oxidation followed by vinylogous aldol reaction, 95% ee, Jones reagent used (stage 1)",
31-480-CAS-16254175,31-480-CAS-16254175,Reaction_20251110_1440.rdf,Jones oxidation,91,,,C=CCC(O)c1cccc(C)c1.O=C(c1ccccc1)C(F)(F)F,Cc1cccc(C(=O)/C=C/C[C@](O)(c2ccccc2)C(F)(F)F)c1,C=CCC(O)c1cccc(C)c1.O=C(c1ccccc1)C(F)(F)F>>Cc1cccc(C(=O)/C=C/C[C@](O)(c2ccccc2)C(F)(F)F)c1,A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols,"Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong","Molecules (2016), 21(7), 842/1-842/12","A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols | Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong | Molecules (2016), 21(7), 842/1-842/12","24165-64-8, 434-45-7",1845756-15-1,7601-54-9,1314743-49-1,98-06-6,,,,,,,3,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""24165-64-8"", ""smiles"": ""C=CCC(O)c1cccc(C)c1""}, {""index"": 2, ""cas_rn"": ""434-45-7"", ""smiles"": ""O=C(c1ccccc1)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""1845756-15-1"", ""yield_pct"": ""91"", ""smiles"": ""Cc1cccc(C(=O)/C=C/C[C@](O)(c2ccccc2)C(F)(F)F)c1""}]","[{""index"": 1, ""cas_rn"": ""7601-54-9""}]","[{""index"": 1, ""cas_rn"": ""1314743-49-1""}]","[{""index"": 1, ""cas_rn"": ""98-06-6""}]","regioselective, stereoselective, Jones oxidation followed by vinylogous aldol reaction, 94% ee, Jones reagent used (stage 1)",
31-480-CAS-16254176,31-480-CAS-16254176,Reaction_20251110_1440.rdf,Jones oxidation,74,,,C=CCC(O)c1ccc(OC)cc1.O=C(c1ccccc1)C(F)(F)F,COc1ccc(C(=O)/C=C/C[C@](O)(c2ccccc2)C(F)(F)F)cc1,C=CCC(O)c1ccc(OC)cc1.O=C(c1ccccc1)C(F)(F)F>>COc1ccc(C(=O)/C=C/C[C@](O)(c2ccccc2)C(F)(F)F)cc1,A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols,"Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong","Molecules (2016), 21(7), 842/1-842/12","A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols | Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong | Molecules (2016), 21(7), 842/1-842/12","24165-60-4, 434-45-7",1845756-16-2,7601-54-9,1314743-49-1,98-06-6,,,,,,,3,1,74,,,,,,,"{""1"": 74}","[{""index"": 1, ""cas_rn"": ""24165-60-4"", ""smiles"": ""C=CCC(O)c1ccc(OC)cc1""}, {""index"": 2, ""cas_rn"": ""434-45-7"", ""smiles"": ""O=C(c1ccccc1)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""1845756-16-2"", ""yield_pct"": ""74"", ""smiles"": ""COc1ccc(C(=O)/C=C/C[C@](O)(c2ccccc2)C(F)(F)F)cc1""}]","[{""index"": 1, ""cas_rn"": ""7601-54-9""}]","[{""index"": 1, ""cas_rn"": ""1314743-49-1""}]","[{""index"": 1, ""cas_rn"": ""98-06-6""}]","regioselective, stereoselective, Jones oxidation followed by vinylogous aldol reaction, 95% ee, Jones reagent used (stage 1)",
31-480-CAS-16254177,31-480-CAS-16254177,Reaction_20251110_1440.rdf,Jones oxidation,79,,,C=CCC(O)c1cccc(OC)c1.O=C(c1ccccc1)C(F)(F)F,COc1cccc(C(=O)/C=C/C[C@](O)(c2ccccc2)C(F)(F)F)c1,C=CCC(O)c1cccc(OC)c1.O=C(c1ccccc1)C(F)(F)F>>COc1cccc(C(=O)/C=C/C[C@](O)(c2ccccc2)C(F)(F)F)c1,A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols,"Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong","Molecules (2016), 21(7), 842/1-842/12","A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols | Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong | Molecules (2016), 21(7), 842/1-842/12","24165-65-9, 434-45-7",1845756-17-3,7601-54-9,1314743-49-1,98-06-6,,,,,,,3,1,79,,,,,,,"{""1"": 79}","[{""index"": 1, ""cas_rn"": ""24165-65-9"", ""smiles"": ""C=CCC(O)c1cccc(OC)c1""}, {""index"": 2, ""cas_rn"": ""434-45-7"", ""smiles"": ""O=C(c1ccccc1)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""1845756-17-3"", ""yield_pct"": ""79"", ""smiles"": ""COc1cccc(C(=O)/C=C/C[C@](O)(c2ccccc2)C(F)(F)F)c1""}]","[{""index"": 1, ""cas_rn"": ""7601-54-9""}]","[{""index"": 1, ""cas_rn"": ""1314743-49-1""}]","[{""index"": 1, ""cas_rn"": ""98-06-6""}]","regioselective, stereoselective, Jones oxidation followed by vinylogous aldol reaction, 94% ee, Jones reagent used (stage 1)",
31-480-CAS-16254179,31-480-CAS-16254179,Reaction_20251110_1440.rdf,Jones oxidation,80,,,C=CCC(O)c1ccc2ccccc2c1.O=C(c1ccccc1)C(F)(F)F,O=C(/C=C/C[C@](O)(c1ccccc1)C(F)(F)F)c1ccc2ccccc2c1,C=CCC(O)c1ccc2ccccc2c1.O=C(c1ccccc1)C(F)(F)F>>O=C(/C=C/C[C@](O)(c1ccccc1)C(F)(F)F)c1ccc2ccccc2c1,A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols,"Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong","Molecules (2016), 21(7), 842/1-842/12","A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols | Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong | Molecules (2016), 21(7), 842/1-842/12","76635-86-4, 434-45-7",1845756-19-5,7601-54-9,1314743-49-1,98-06-6,,,,,,,3,1,80,,,,,,,"{""1"": 80}","[{""index"": 1, ""cas_rn"": ""76635-86-4"", ""smiles"": ""C=CCC(O)c1ccc2ccccc2c1""}, {""index"": 2, ""cas_rn"": ""434-45-7"", ""smiles"": ""O=C(c1ccccc1)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""1845756-19-5"", ""yield_pct"": ""80"", ""smiles"": ""O=C(/C=C/C[C@](O)(c1ccccc1)C(F)(F)F)c1ccc2ccccc2c1""}]","[{""index"": 1, ""cas_rn"": ""7601-54-9""}]","[{""index"": 1, ""cas_rn"": ""1314743-49-1""}]","[{""index"": 1, ""cas_rn"": ""98-06-6""}]","regioselective, stereoselective, Jones oxidation followed by vinylogous aldol reaction, 93% ee, Jones reagent used (stage 1)",
31-480-CAS-16254180,31-480-CAS-16254180,Reaction_20251110_1440.rdf,Jones oxidation,83,,,C=CCC(O)c1cccs1.O=C(c1ccccc1)C(F)(F)F,O=C(/C=C/C[C@](O)(c1ccccc1)C(F)(F)F)c1cccs1,C=CCC(O)c1cccs1.O=C(c1ccccc1)C(F)(F)F>>O=C(/C=C/C[C@](O)(c1ccccc1)C(F)(F)F)c1cccs1,A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols,"Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong","Molecules (2016), 21(7), 842/1-842/12","A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols | Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong | Molecules (2016), 21(7), 842/1-842/12","71787-54-7, 434-45-7",1845756-20-8,7601-54-9,1314743-49-1,98-06-6,,,,,,,3,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""71787-54-7"", ""smiles"": ""C=CCC(O)c1cccs1""}, {""index"": 2, ""cas_rn"": ""434-45-7"", ""smiles"": ""O=C(c1ccccc1)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""1845756-20-8"", ""yield_pct"": ""83"", ""smiles"": ""O=C(/C=C/C[C@](O)(c1ccccc1)C(F)(F)F)c1cccs1""}]","[{""index"": 1, ""cas_rn"": ""7601-54-9""}]","[{""index"": 1, ""cas_rn"": ""1314743-49-1""}]","[{""index"": 1, ""cas_rn"": ""98-06-6""}]","regioselective, stereoselective, Jones oxidation followed by vinylogous aldol reaction, 98% ee, Jones reagent used (stage 1)",
31-480-CAS-16283197,31-480-CAS-16283197,Reaction_20251110_1440.rdf,Jones oxidation,87,,,C=CCC(O)c1ccccc1.O=C(c1ccc(C(F)(F)F)cc1)C(F)(F)F,O=C(/C=C/C[C@](O)(c1ccc(C(F)(F)F)cc1)C(F)(F)F)c1ccccc1,C=CCC(O)c1ccccc1.O=C(c1ccc(C(F)(F)F)cc1)C(F)(F)F>>O=C(/C=C/C[C@](O)(c1ccc(C(F)(F)F)cc1)C(F)(F)F)c1ccccc1,A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols,"Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong","Molecules (2016), 21(7), 842/1-842/12","A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols | Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong | Molecules (2016), 21(7), 842/1-842/12","936-58-3, 74853-66-0",1845755-97-6,7601-54-9,1314743-49-1,98-06-6,,,,,,,3,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""936-58-3"", ""smiles"": ""C=CCC(O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""74853-66-0"", ""smiles"": ""O=C(c1ccc(C(F)(F)F)cc1)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""1845755-97-6"", ""yield_pct"": ""87"", ""smiles"": ""O=C(/C=C/C[C@](O)(c1ccc(C(F)(F)F)cc1)C(F)(F)F)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""7601-54-9""}]","[{""index"": 1, ""cas_rn"": ""1314743-49-1""}]","[{""index"": 1, ""cas_rn"": ""98-06-6""}]","regioselective, stereoselective, Jones oxidation followed by vinylogous aldol reaction, 92% ee, Jones reagent used (stage 1)",
31-480-CAS-16283909,31-480-CAS-16283909,Reaction_20251110_1440.rdf,Jones oxidation,71,,,C=CCC(O)c1ccccc1.O=C(c1ccc(F)cc1)C(F)(F)F,O=C(/C=C/C[C@](O)(c1ccc(F)cc1)C(F)(F)F)c1ccccc1,C=CCC(O)c1ccccc1.O=C(c1ccc(F)cc1)C(F)(F)F>>O=C(/C=C/C[C@](O)(c1ccc(F)cc1)C(F)(F)F)c1ccccc1,A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols,"Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong","Molecules (2016), 21(7), 842/1-842/12","A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols | Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong | Molecules (2016), 21(7), 842/1-842/12","936-58-3, 655-32-3",1845755-98-7,7601-54-9,1314743-49-1,98-06-6,,,,,,,3,1,71,,,,,,,"{""1"": 71}","[{""index"": 1, ""cas_rn"": ""936-58-3"", ""smiles"": ""C=CCC(O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""655-32-3"", ""smiles"": ""O=C(c1ccc(F)cc1)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""1845755-98-7"", ""yield_pct"": ""71"", ""smiles"": ""O=C(/C=C/C[C@](O)(c1ccc(F)cc1)C(F)(F)F)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""7601-54-9""}]","[{""index"": 1, ""cas_rn"": ""1314743-49-1""}]","[{""index"": 1, ""cas_rn"": ""98-06-6""}]","regioselective, stereoselective, Jones oxidation followed by vinylogous aldol reaction, 94% ee, Jones reagent used (stage 1)",
31-480-CAS-16284214,31-480-CAS-16284214,Reaction_20251110_1440.rdf,Jones oxidation,94,,,C=CCC(O)c1ccccc1.O=C(c1cccc(Cl)c1)C(F)(F)F,O=C(/C=C/C[C@](O)(c1cccc(Cl)c1)C(F)(F)F)c1ccccc1,C=CCC(O)c1ccccc1.O=C(c1cccc(Cl)c1)C(F)(F)F>>O=C(/C=C/C[C@](O)(c1cccc(Cl)c1)C(F)(F)F)c1ccccc1,A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols,"Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong","Molecules (2016), 21(7), 842/1-842/12","A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols | Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong | Molecules (2016), 21(7), 842/1-842/12","936-58-3, 321-31-3",1845756-02-6,7601-54-9,1314743-49-1,98-06-6,,,,,,,3,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""936-58-3"", ""smiles"": ""C=CCC(O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""321-31-3"", ""smiles"": ""O=C(c1cccc(Cl)c1)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""1845756-02-6"", ""yield_pct"": ""94"", ""smiles"": ""O=C(/C=C/C[C@](O)(c1cccc(Cl)c1)C(F)(F)F)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""7601-54-9""}]","[{""index"": 1, ""cas_rn"": ""1314743-49-1""}]","[{""index"": 1, ""cas_rn"": ""98-06-6""}]","regioselective, stereoselective, Jones oxidation followed by vinylogous aldol reaction, 90% ee, Jones reagent used (stage 1)",
31-480-CAS-16284521,31-480-CAS-16284521,Reaction_20251110_1440.rdf,Jones oxidation,70,,,C=CCC(O)c1ccccc1.O=C(c1ccc2ccccc2c1)C(F)(F)F,O=C(/C=C/C[C@](O)(c1ccc2ccccc2c1)C(F)(F)F)c1ccccc1,C=CCC(O)c1ccccc1.O=C(c1ccc2ccccc2c1)C(F)(F)F>>O=C(/C=C/C[C@](O)(c1ccc2ccccc2c1)C(F)(F)F)c1ccccc1,A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols,"Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong","Molecules (2016), 21(7), 842/1-842/12","A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols | Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong | Molecules (2016), 21(7), 842/1-842/12","936-58-3, 1800-42-6",1845756-06-0,7601-54-9,1314743-49-1,98-06-6,,,,,,,3,1,70,,,,,,,"{""1"": 70}","[{""index"": 1, ""cas_rn"": ""936-58-3"", ""smiles"": ""C=CCC(O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""1800-42-6"", ""smiles"": ""O=C(c1ccc2ccccc2c1)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""1845756-06-0"", ""yield_pct"": ""70"", ""smiles"": ""O=C(/C=C/C[C@](O)(c1ccc2ccccc2c1)C(F)(F)F)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""7601-54-9""}]","[{""index"": 1, ""cas_rn"": ""1314743-49-1""}]","[{""index"": 1, ""cas_rn"": ""98-06-6""}]","regioselective, stereoselective, Jones oxidation followed by vinylogous aldol reaction, 91% ee, Jones reagent used (stage 1)",
31-480-CAS-16285018,31-480-CAS-16285018,Reaction_20251110_1440.rdf,Jones oxidation,98,,,C=CCC(O)c1ccccc1.O=C(c1ccc(Cl)cc1)C(F)(F)F,O=C(/C=C/C[C@](O)(c1ccc(Cl)cc1)C(F)(F)F)c1ccccc1,C=CCC(O)c1ccccc1.O=C(c1ccc(Cl)cc1)C(F)(F)F>>O=C(/C=C/C[C@](O)(c1ccc(Cl)cc1)C(F)(F)F)c1ccccc1,A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols,"Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong","Molecules (2016), 21(7), 842/1-842/12","A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols | Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong | Molecules (2016), 21(7), 842/1-842/12","936-58-3, 321-37-9",1845755-99-8,7601-54-9,1314743-49-1,98-06-6,,,,,,,3,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""936-58-3"", ""smiles"": ""C=CCC(O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""321-37-9"", ""smiles"": ""O=C(c1ccc(Cl)cc1)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""1845755-99-8"", ""yield_pct"": ""98"", ""smiles"": ""O=C(/C=C/C[C@](O)(c1ccc(Cl)cc1)C(F)(F)F)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""7601-54-9""}]","[{""index"": 1, ""cas_rn"": ""1314743-49-1""}]","[{""index"": 1, ""cas_rn"": ""98-06-6""}]","regioselective, stereoselective, Jones oxidation followed by vinylogous aldol reaction, 94% ee, Jones reagent used (stage 1)",
31-480-CAS-16285129,31-480-CAS-16285129,Reaction_20251110_1440.rdf,Jones oxidation,80,,,C=CCC(O)c1ccccc1.O=C(c1ccccc1)C(F)(F)F,O=C(/C=C/C[C@](O)(c1ccccc1)C(F)(F)F)c1ccccc1,C=CCC(O)c1ccccc1.O=C(c1ccccc1)C(F)(F)F>>O=C(/C=C/C[C@](O)(c1ccccc1)C(F)(F)F)c1ccccc1,A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols,"Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong","Molecules (2016), 21(7), 842/1-842/12","A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols | Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong | Molecules (2016), 21(7), 842/1-842/12","936-58-3, 434-45-7",1845755-96-5,7601-54-9,1314743-49-1,98-06-6,,,,,,,3,1,80,,,,,,,"{""1"": 80}","[{""index"": 1, ""cas_rn"": ""936-58-3"", ""smiles"": ""C=CCC(O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""434-45-7"", ""smiles"": ""O=C(c1ccccc1)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""1845755-96-5"", ""yield_pct"": ""80"", ""smiles"": ""O=C(/C=C/C[C@](O)(c1ccccc1)C(F)(F)F)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""7601-54-9""}]","[{""index"": 1, ""cas_rn"": ""1314743-49-1""}]","[{""index"": 1, ""cas_rn"": ""98-06-6""}]","regioselective, stereoselective, 95% ee, Jones oxidation followed by vinylogous aldol reaction, Jones reagent used (stage 1)",
31-480-CAS-16285329,31-480-CAS-16285329,Reaction_20251110_1440.rdf,Jones oxidation,71,,,C=CCC(O)c1ccccc1.O=C(c1ccccc1F)C(F)(F)F,O=C(/C=C/C[C@](O)(c1ccccc1F)C(F)(F)F)c1ccccc1,C=CCC(O)c1ccccc1.O=C(c1ccccc1F)C(F)(F)F>>O=C(/C=C/C[C@](O)(c1ccccc1F)C(F)(F)F)c1ccccc1,A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols,"Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong","Molecules (2016), 21(7), 842/1-842/12","A one-pot tandem strategy in catalytic asymmetric vinylogous aldol reaction of homoallylic alcohols | Hou, Xufeng; Jing, Zhenzhong; Bai, Xiangbin; Jiang, Zhiyong | Molecules (2016), 21(7), 842/1-842/12","936-58-3, 124004-75-7",1845756-03-7,7601-54-9,1314743-49-1,98-06-6,,,,,,,3,1,71,,,,,,,"{""1"": 71}","[{""index"": 1, ""cas_rn"": ""936-58-3"", ""smiles"": ""C=CCC(O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""124004-75-7"", ""smiles"": ""O=C(c1ccccc1F)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""1845756-03-7"", ""yield_pct"": ""71"", ""smiles"": ""O=C(/C=C/C[C@](O)(c1ccccc1F)C(F)(F)F)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""7601-54-9""}]","[{""index"": 1, ""cas_rn"": ""1314743-49-1""}]","[{""index"": 1, ""cas_rn"": ""98-06-6""}]","regioselective, stereoselective, Jones oxidation followed by vinylogous aldol reaction, 99% ee, Jones reagent used (stage 1)",
31-480-CAS-1655878,31-480-CAS-1655878,Reaction_20251110_1440.rdf,Jones oxidation,89,,,CC1(C)C2CCC1(C)C(O)C2,CC12CCC(CC1=O)C2(C)C,CC1(C)C2CCC1(C)C(O)C2>>CC12CCC(CC1=O)C2(C)C,"Silica gel supported Jones reagent (SJR): a simple, versatile, and efficient reagent for oxidation of alcohols in non-aqueous media","Ali, Mohammed Hashmat; Wiggin, Candace J.","Synthetic Communications (2001), 31(21), 3383-3393","Silica gel supported Jones reagent (SJR): a simple, versatile, and efficient reagent for oxidation of alcohols in non-aqueous media | Ali, Mohammed Hashmat; Wiggin, Candace J. | Synthetic Communications (2001), 31(21), 3383-3393",10385-78-1,76-22-2,,,75-09-2,,,,,,"General/Typical Procedure: General Procedure A 100 mL round bottom flask fitted with a rubber septum was charged with 5gm flash chromatographic grade silica gel. 1.5mL of Jones reagent (12mmols) was added drop-by-drop using a syringe while the content of the flask was stirred using a magnetic stirring bar. After the addition of the Jones reagent was complete, stirring of the silica gel continued until a free flowing orange solid was obtained, which took less than 5 min. 25mL of methylene chloride was then added to the flask and the heterogeneous mixture was stirred. A solution of the alcohol (3-4mmoles) in about 2mL of methylene chloride was then added to the reaction mixture. The orange color of the supported reagent turned dark immediately upon addition of the alcohol solution. After stirring for 5 min the reaction mixture was filtered through a sintered-glass funnel. The solid was washed with about 75mL of methylene chloride. Removing the solvent from the combined methylene chloride solutions isolated products. The isolated products were often pure by proton NMR and TLC. Impure products were purified by employing radial chromatography using a 1:9 mixture of ethyl acetate and hexane as the eluent. (d,l)-Camphor (2o)21, yield 89% 1H NMR (300MHz, CDCl3) 0.84 (s, 3H), 0.91 (s, 3H), 0.96 (s, 3H), 1.13-1.47 (m, 2H), 1.60-1.73 (m, 1H), 1.85 (d, J= 18.3Hz, 1H), 1.90-1.98 (m, 1H), 2.09 (t,J=4.5 Hz, 1H), 2.30-2.40 (dt, J= 3.84, 18.3Hz, 1H); 13C NMR 9.26, 19.15, 19.78, 27.05, 29.90, 43.03, 43.29, 46.78, 57.69, 219.66; IR (film) 646, 748, 851, 944, 1020, 1044, 1092, 1276, 1322, 1372, 1390, 1416, 1447, 1742, 2873, 2960cm-1.",1,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""10385-78-1"", ""smiles"": ""CC1(C)C2CCC1(C)C(O)C2""}]","[{""index"": 1, ""cas_rn"": ""76-22-2"", ""yield_pct"": ""89"", ""smiles"": ""CC12CCC(CC1=O)C2(C)C""}]",[],[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]","solid-supported reagent, silica gel MN-Kieselgel 60 used, alternative reaction conditions shown, reaction works well in non-polar solvent such as hexane, Jones reagent used",
