schema_version,reaction_id,source_row_number,admission_tier,admission_reasons,reaction_smiles,evidence_quality,reaction_label,reaction_label_status,yield_pct,condition_recipe_id,conditions_complete,catalyst_cas,reagent_cas,solvent_cas,electrophile_label,electrophile_context,electrophile_handle,electrophile_steric_class,electrophile_electronic_class,electrophile_flags,nucleophile_label,nucleophile_family,nucleophile_contexts,nucleophile_availability,nucleophile_flags,product_connection_label,product_connection_json,spectator_group_ids,family_environment_json,reference,notes
1.1,31-170-CAS-22584346,97,review,incomplete_condition_identity,O=[N+]([O-])c1ccc(Cl)cc1.CCC/C=C/CO>>CCC/C=C/COc1ccc([N+](=O)[O-])cc1,exact_product_reconstruction,Ar–Cl + R–OH → Ar–O–R,exact_product,84.0,COND1:catalyst=unknown|reagent=12125-02-9+865-47-4|solvent=109-99-9+68-12-2+7732-18-5,False,,12125-02-9|865-47-4,109-99-9|68-12-2|7732-18-5,Ar–Cl,Ar,Cl,open,neutral,challenging_heteroatom_activation,R–OH,alcohol,Alkyl,free,,Ar–O–R,"{""bond_order"": ""single"", ""concise_label"": ""Ar–O–R"", ""connection_type"": ""C_O"", ""endpoint_1"": {""atom_index"": 6, ""component_index"": 0, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom6:site0""}, ""endpoint_2"": {""atom_index"": 6, ""component_index"": 1, ""context"": ""O"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom6:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",alkene|nitro|tertiary_amine,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_o_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–Cl"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom6:site0"", ""spectator_group_ids"": [""nitro"", ""tertiary_amine""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–OH"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""alcohol"", ""element"": ""O"", ""initial_h_count"": 1, ""retained_contexts"": [""Alkyl""]}, ""flags"": [], ""handle_token"": ""O"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""alcohol"", ""label"": ""R–OH"", ""tags"": [""nucleophilic"", ""unprotected_XH"", ""oxidation_sensitive"", ""metal_binding""]}, {""distance"": 2, ""group_id"": ""alkene"", ""label"": ""C=C"", ""tags"": [""oxidation_sensitive"", ""reduction_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom6:site0"", ""spectator_group_ids"": [""alkene""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 3, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Journal of Organic Chemistry (2020), 85(17), 11181-11189",safety
1.1,31-170-CAS-22650093,98,review,incomplete_condition_identity,Clc1nnnn1-c1ccccc1.Cc1nc(Br)c(C)c(C)c1O>>Cc1nc(Br)c(C)c(C)c1Oc1nnnn1-c1ccccc1,exact_product_reconstruction,HeteroAr–Cl + HeteroAr–OH → HeteroAr–O–HeteroAr,exact_product,92.0,COND1:catalyst=unknown|reagent=1310-73-2|solvent=75-05-8+7732-18-5,False,,1310-73-2,75-05-8|7732-18-5,HeteroAr–Cl,HeteroAr,Cl,open,electron_poor,challenging_heteroatom_activation|heteroaryl_electrophile,HeteroAr–OH,alcohol,HeteroAr,free,competing_reactive_handle,HeteroAr–O–HeteroAr,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–O–HeteroAr"", ""connection_type"": ""C_O"", ""endpoint_1"": {""atom_index"": 1, ""component_index"": 0, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom1:site0""}, ""endpoint_2"": {""atom_index"": 10, ""component_index"": 1, ""context"": ""O"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom10:site1""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aryl_halide|heteroaryl_nitrogen,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_o_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:heteroaryl_electrophile"", ""nucleophile:competing_reactive_handle""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–Cl"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 1.95}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""heteroaryl_electrophile""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 1, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 2, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 2, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom1:site0"", ""spectator_group_ids"": [""heteroaryl_nitrogen""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""HeteroAr–OH"", ""competing_site_labels"": [""HeteroAr–Br""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.217}, ""features"": {""availability"": ""free"", ""derived_family"": ""alcohol"", ""element"": ""O"", ""initial_h_count"": 1, ""retained_contexts"": [""HeteroAr""]}, ""flags"": [""competing_reactive_handle""], ""handle_token"": ""O"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""phenol"", ""label"": ""Ar–OH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding""]}, {""distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom10:site1"", ""spectator_group_ids"": [""aryl_halide"", ""heteroaryl_nitrogen""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Bioorganic Chemistry (2020), 103104130",microwave irradiation (200W)
1.1,31-170-CAS-22724922,100,review,missing_c_o_coupling_environment|missing_c_o_product_connection|not_verified_as_sp2_c_o_substitution|reaction_not_exactly_verified,CO.Clc1nc(Cl)nc(Cl)n1.C1COCCN1.O=Cc1ccc(Cl)cc1>>COc1nc(NN=Cc2ccc(Cl)cc2)nc(N2CCOCC2)n1,reactant_grammar_only,(Ar–Cl + R–OH) OR (HeteroAr–Cl + R–OH) →,source_family_ambiguous_reactants,77.0,COND1:catalyst=64-19-7|reagent=497-19-8+7803-57-8|solvent=64-17-5+67-64-1+7732-18-5,True,64-19-7,497-19-8|7803-57-8,64-17-5|67-64-1|7732-18-5,,,,,,,,,,,,,,,,"Molecules (2020), 25(18), 4065",literature preparation in stage 1
1.1,31-170-CAS-22733052,101,review,incomplete_condition_identity,CC(C)(C)OC(=O)N1CC[C@H](O)C1.Fc1ccc2cncc(Br)c2c1>>CC(C)(C)OC(=O)N1CC[C@H](Oc2ccc3cncc(Br)c3c2)C1,exact_product_reconstruction,Ar–F + R–OH → Ar–O–R,exact_product,78.0,COND1:catalyst=unknown|reagent=7646-69-7+7732-18-5|solvent=127-19-5,False,,7646-69-7|7732-18-5,127-19-5,Ar–F,Ar,F,open,neutral,challenging_heteroatom_activation|competing_reactive_handle,R–OH,alcohol,Alkyl,free,,Ar–O–R,"{""bond_order"": ""single"", ""concise_label"": ""Ar–O–R"", ""connection_type"": ""C_O"", ""endpoint_1"": {""atom_index"": 1, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom1:site0""}, ""endpoint_2"": {""atom_index"": 11, ""component_index"": 0, ""context"": ""O"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom11:site1""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",amide|aryl_halide|ester|heteroaryl_nitrogen,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_o_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:competing_reactive_handle""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–F"", ""competing_site_labels"": [""HeteroAr–Br""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""competing_reactive_handle""], ""handle_token"": ""F"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 3, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom1:site0"", ""spectator_group_ids"": [""aryl_halide"", ""heteroaryl_nitrogen""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–OH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""alcohol"", ""element"": ""O"", ""initial_h_count"": 1, ""retained_contexts"": [""Alkyl""]}, ""flags"": [], ""handle_token"": ""O"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""alcohol"", ""label"": ""R–OH"", ""tags"": [""nucleophilic"", ""unprotected_XH"", ""oxidation_sensitive"", ""metal_binding""]}, {""distance"": 3, ""group_id"": ""amide"", ""label"": ""CONR2"", ""tags"": [""metal_binding"", ""hydrogen_bond_acceptor""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom11:site1"", ""spectator_group_ids"": [""amide"", ""ester""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Journal of Medicinal Chemistry (2020), 63(13), 7143-7162",
1.1,31-170-CAS-22739792,103,review,incomplete_condition_identity,Oc1ccc(O)cc1.O=[N+]([O-])c1ccc(F)c(C(F)(F)F)c1>>O=[N+]([O-])c1ccc(Oc2ccc(O)cc2)c(C(F)(F)F)c1,exact_product_reconstruction,Ar–F + Ar–OH → Ar–O–Ar,exact_product,89.0,COND1:catalyst=unknown|reagent=584-08-7|solvent=68-12-2,False,,584-08-7,68-12-2,Ar–F,Ar,F,ortho_substituted,neutral,challenging_heteroatom_activation,Ar–OH,phenol,Ar,free,competing_reactive_handle,Ar–O–Ar,"{""bond_order"": ""single"", ""concise_label"": ""Ar–O–Ar"", ""connection_type"": ""C_O"", ""endpoint_1"": {""atom_index"": 6, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom6:site0""}, ""endpoint_2"": {""atom_index"": 0, ""component_index"": 0, ""context"": ""O"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom0:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",nitro|phenol|tertiary_amine,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_o_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""nucleophile:competing_reactive_handle""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–F"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation""], ""handle_token"": ""F"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom6:site0"", ""spectator_group_ids"": [""nitro"", ""tertiary_amine""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–OH"", ""competing_site_labels"": [""Ar–OH""], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""phenol"", ""element"": ""O"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [""competing_reactive_handle""], ""handle_token"": ""O"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""phenol"", ""label"": ""Ar–OH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom0:site0"", ""spectator_group_ids"": [""phenol""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Combinatorial Chemistry & High Throughput Screening (2019), 22(5), 307-316",
1.1,31-170-CAS-22744934,104,review,incomplete_condition_identity|missing_c_o_coupling_environment|missing_c_o_product_connection|not_verified_as_sp2_c_o_substitution|reaction_not_exactly_verified,CC(=O)c1ccc(O)cc1.Clc1nc(Cl)nc(Cl)n1>>CC(=O)c1ccc(Oc2nc(Oc3ccc(C(C)=O)cc3)nc(Oc3ccc(C(C)=O)cc3)n2)cc1,reactant_grammar_only,HeteroAr–Cl + Ar–OH →,source_family_reactant_only,90.0,COND1:catalyst=unknown|reagent=1310-73-2|solvent=67-64-1+7732-18-5,False,,1310-73-2,67-64-1|7732-18-5,,,,,,,,,,,,,,,,"Journal of Coordination Chemistry (2020), 73(14), 2069-2084",
1.1,31-170-CAS-22798400,105,review,incomplete_condition_identity,O=Cc1ccc(O)cc1.N#Cc1ccc(F)c(F)c1>>N#Cc1ccc(Oc2ccc(C=O)cc2)c(F)c1,exact_product_reconstruction,Ar–F + Ar–OH → Ar–O–Ar,exact_product,82.0,COND1:catalyst=unknown|reagent=584-08-7|solvent=127-19-5,False,,584-08-7,127-19-5,Ar–F,Ar,F,ortho_substituted,neutral,challenging_heteroatom_activation|competing_reactive_handle,Ar–OH,phenol,Ar,free,,Ar–O–Ar,"{""bond_order"": ""single"", ""concise_label"": ""Ar–O–Ar"", ""connection_type"": ""C_O"", ""endpoint_1"": {""atom_index"": 5, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom5:site0""}, ""endpoint_2"": {""atom_index"": 6, ""component_index"": 0, ""context"": ""O"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom6:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aldehyde|aryl_halide|nitrile,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_o_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:competing_reactive_handle""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–F"", ""competing_site_labels"": [""Ar–F""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""competing_reactive_handle""], ""handle_token"": ""F"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom5:site0"", ""spectator_group_ids"": [""aryl_halide"", ""nitrile""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–OH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""phenol"", ""element"": ""O"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [], ""handle_token"": ""O"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""phenol"", ""label"": ""Ar–OH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom6:site0"", ""spectator_group_ids"": [""aldehyde""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","ACS Omega (2020), 5(41), 26938-26945",regioselective
1.1,31-170-CAS-22826945,106,review,incomplete_condition_identity,CO.[Na].CC(C)Oc1cccc2nc(Cl)c(C=O)cc12>>COc1nc2cccc(OC(C)C)c2cc1C=O,exact_product_reconstruction,HeteroAr–Cl + R–OH → HeteroAr–O–R,exact_product,87.0,COND1:catalyst=unknown|reagent=64-19-7|solvent=67-56-1,False,,64-19-7,67-56-1,HeteroAr–Cl,HeteroAr,Cl,ortho_substituted,electron_poor,challenging_heteroatom_activation|heteroaryl_electrophile,R–OH,alcohol,Alkyl,free,,HeteroAr–O–R,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–O–R"", ""connection_type"": ""C_O"", ""endpoint_1"": {""atom_index"": 10, ""component_index"": 2, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom10:site0""}, ""endpoint_2"": {""atom_index"": 1, ""component_index"": 0, ""context"": ""O"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom1:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aldehyde|ether|heteroaryl_nitrogen,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_o_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:heteroaryl_electrophile""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–Cl"", ""competing_site_labels"": [], ""component_index"": 2, ""coordination_group_ids"": [], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 1.15}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""heteroaryl_electrophile""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 2, ""group_id"": ""aldehyde"", ""label"": ""CHO"", ""tags"": [""electrophilic"", ""oxidation_sensitive"", ""reduction_sensitive"", ""electron_withdrawing""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom10:site0"", ""spectator_group_ids"": [""aldehyde"", ""ether"", ""heteroaryl_nitrogen""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–OH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""alcohol"", ""element"": ""O"", ""initial_h_count"": 1, ""retained_contexts"": [""Alkyl""]}, ""flags"": [], ""handle_token"": ""O"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""alcohol"", ""label"": ""R–OH"", ""tags"": [""nucleophilic"", ""unprotected_XH"", ""oxidation_sensitive"", ""metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom1:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 2, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Bioorganic Chemistry (2020), 105104352",
1.1,31-170-CAS-22928709,107,review,missing_c_o_coupling_environment|missing_c_o_product_connection|multiple_products|not_verified_as_sp2_c_o_substitution|reaction_not_exactly_verified,Cc1ccc(S(=O)(=O)n2cc(I)c3cc(Cl)ccc32)cc1.CO.Brc1cccc(Br)n1>>Clc1ccc2[nH]cc(-c3cccc(-c4c[nH]c5ccc(Cl)cc45)n3)c2c1.COc1cccc(-c2c[nH]c3ccc(Cl)cc23)n1,reactant_grammar_only,(Ar–Cl + R–OH) OR (HeteroAr–Br + R–OH) OR (HeteroAr–I + R–OH) →,source_family_ambiguous_reactants,84.0,COND1:catalyst=14221-01-3|reagent=121-44-8+1310-58-3+25015-63-8+534-17-8|solvent=123-91-1,True,14221-01-3,121-44-8|1310-58-3|25015-63-8|534-17-8,123-91-1,,,,,,,,,,,,,,,,"Journal of Medicinal Chemistry (2020), 63(21), 12623-12641","Masuda-Suzuki synthesis, alternative reaction conditions shownoptimization study (optimized on time, solvent, temperature)"
1.1,31-170-CAS-23021893,110,review,incomplete_condition_identity,Cc1cc(C)cc(O)c1.O=Cc1cc([N+](=O)[O-])c(Br)cc1F>>Cc1cc(C)cc(Oc2cc(Br)c([N+](=O)[O-])cc2C=O)c1,exact_product_reconstruction,Ar–F + Ar–OH → Ar–O–Ar,exact_product,72.0,COND1:catalyst=unknown|reagent=584-08-7|solvent=68-12-2,False,,584-08-7,68-12-2,Ar–F,Ar,F,ortho_substituted,electron_poor,challenging_heteroatom_activation|competing_reactive_handle,Ar–OH,phenol,Ar,free,,Ar–O–Ar,"{""bond_order"": ""single"", ""concise_label"": ""Ar–O–Ar"", ""connection_type"": ""C_O"", ""endpoint_1"": {""atom_index"": 11, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom11:site1""}, ""endpoint_2"": {""atom_index"": 7, ""component_index"": 0, ""context"": ""O"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom7:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aldehyde|aryl_halide|nitro|tertiary_amine,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_o_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:competing_reactive_handle""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–F"", ""competing_site_labels"": [""Ar–Br""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.5}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""competing_reactive_handle""], ""handle_token"": ""F"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""aldehyde"", ""label"": ""CHO"", ""tags"": [""electrophilic"", ""oxidation_sensitive"", ""reduction_sensitive"", ""electron_withdrawing""]}, {""distance"": 2, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom11:site1"", ""spectator_group_ids"": [""aldehyde"", ""aryl_halide"", ""nitro"", ""tertiary_amine""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–OH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""phenol"", ""element"": ""O"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [], ""handle_token"": ""O"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""phenol"", ""label"": ""Ar–OH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom7:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Advanced Synthesis & Catalysis (2021), 363(2), 532-539",
