reaction_id,yield,z_score,reactant_1,reactant_2,reactant_3,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,Is_Intramolecular,reaction_smiles,spectator_groups,reference
C-O Coupling,85,-0.71,Ar-Br,Ar-Imino,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,O=C(c1ccccc1)c1ccc(Br)cc1.ON=C(c1ccccc1)c1ccccc1>>O=C(c1ccccc1)c1ccc(ON=C(c2ccccc2)c2ccccc2)cc1,COR / Imino,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,80,-0.71,Ar-Imino,Ar-Br,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,ON=C(c1ccccc1)c1ccccc1.N#Cc1ccc(Br)cc1>>N#Cc1ccc(ON=C(c2ccccc2)c2ccccc2)cc1,Imino / CN,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,71,0.0,Ar-Br,Ar-X,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,COC(=O)c1ccc(Br)cc1.ON=C(c1cccc(F)c1)c1cccc(F)c1>>COC(=O)c1ccc(ON=C(c2cccc(F)c2)c2cccc(F)c2)cc1,CO2R / X / Imino / F,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,92,0.0,Ar-Br,Ar-X,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,O=[N+]([O-])c1ccc(Br)cc1.C/C(=N\O)c1ccc(F)cc1>>CC(=NOc1ccc([N+](=O)[O-])cc1)c1ccc(F)cc1,NO2 / NR2 / X / Imino / F,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,92,0.0,Ar-Br,Ar-Imino,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,CC(=O)c1ccc(Br)cc1.CC(=NO)c1ccc(C)cc1>>CC(=O)c1ccc(O/N=C(\C)c2ccc(C)cc2)cc1,COR / acidic / Imino,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,81,0.0,Ar-Br,Ar-OR,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,O=C(c1ccccc1)c1ccc(Br)cc1.COc1ccc(C(C)=NO)cc1>>COc1ccc(/C(C)=N/Oc2ccc(C(=O)c3ccccc3)cc2)cc1,COR / OR / Imino,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,94,0.0,Ar-Br,Ar-OR,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,N#Cc1ccc(Br)cc1.COc1ccccc1C(C)=NO>>COc1ccccc1/C(C)=N/Oc1ccc(C#N)cc1,CN / OR / Imino,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,81,0.71,Ar-Br,Ar-Imino,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,O=[N+]([O-])c1ccc(Br)cc1.CC(=NO)c1cccc2ccccc12>>C/C(=N\Oc1ccc([N+](=O)[O-])cc1)c1cccc2ccccc12,NO2 / NR2 / Imino,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,93,0.0,Ar-Br,Ar-Imino,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,COC(=O)c1ccc(Br)cc1.O/N=C1\CCc2ccccc21>>COC(=O)c1ccc(O/N=C2\CCc3ccccc32)cc1,CO2R / Imino,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,78,0.0,Alkyl-H,Ar-Br,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,ON=C1CCCCC1.COC(=O)c1ccc(Br)cc1>>COC(=O)c1ccc(ON=C2CCCCC2)cc1,CO2R,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,75,0.0,Ar-Br,Alkyl-H,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,CC(=O)c1ccc(Br)cc1.ON=C1CCCCC1>>CC(=O)c1ccc(ON=C2CCCCC2)cc1,COR / acidic,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,90,0.87,Ar-Imino,Ar-Br,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,CC(=NO)c1ccccc1.COc1ccc(C(=O)/C=C/c2ccc(Br)cc2)cc1>>COc1ccc(C(=O)/C=C/c2ccc(O/N=C(\C)c3ccccc3)cc2)cc1,Imino / COR / Dienophile / C=C / OR / Any-Dienophile / Motif-C=C,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,75,-0.58,Ar-OR,Ar-Br,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,COc1ccc(C(C)=NO)cc1.COc1ccc(C(=O)/C=C/c2ccc(Br)cc2)cc1>>COc1ccc(C(=O)/C=C/c2ccc(O/N=C(\C)c3ccc(OC)cc3)cc2)cc1,OR / Imino / COR / Dienophile / C=C / Any-Dienophile / Motif-C=C,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,80,-0.1,Ar-Imino,Ar-Br,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,ON=C(c1ccccc1)c1ccccc1.COc1ccc(C(=O)/C=C/c2ccc(Br)cc2)cc1>>COc1ccc(C(=O)/C=C/c2ccc(ON=C(c3ccccc3)c3ccccc3)cc2)cc1,Imino / COR / Dienophile / C=C / OR / Any-Dienophile / Motif-C=C,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,70,0.0,Alkyl-H,Ar-Br,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,ON=C1CCCCC1.O=C(/C=C/c1ccc(Br)cc1)c1ccc(F)cc1>>O=C(/C=C/c1ccc(ON=C2CCCCC2)cc1)c1ccc(F)cc1,COR / Dienophile / C=C / X / F / Any-Dienophile / Motif-C=C,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,82,0.0,Ar-Imino,Ar-Br,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,ON=C(c1ccccc1)c1ccccc1.O=C(/C=C/c1ccc(Br)cc1)c1ccc(F)cc1>>O=C(/C=C/c1ccc(ON=C(c2ccccc2)c2ccccc2)cc1)c1ccc(F)cc1,Imino / COR / Dienophile / C=C / X / F / Any-Dienophile / Motif-C=C,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,71,-0.96,Ar-Imino,Ar-Br,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,CC(=NO)c1cccc2ccccc12.COc1cccc(C(=O)/C=C/c2ccc(Br)cc2)c1>>COc1cccc(C(=O)/C=C/c2ccc(O/N=C(\C)c3cccc4ccccc34)cc2)c1,Imino / COR / Dienophile / C=C / OR / Any-Dienophile / Motif-C=C,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,89,0.0,Ar-Imino,Ar-Br,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,C/C(=N\O)c1cccs1.O=C(/C=C/c1ccc(Br)cc1)c1cccc2ccccc12>>C/C(=N\Oc1ccc(/C=C/C(=O)c2cccc3ccccc23)cc1)c1cccs1,Imino / Thiophene / COR / Dienophile / C=C / Any-Dienophile / Motif-C=C,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,86,0.0,Alkyl-H,Ar-Br,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,ON=C1CCCCC1.COc1ccc(/C=C/C(=O)c2ccc(Br)cc2)cc1>>COc1ccc(/C=C/C(=O)c2ccc(ON=C3CCCCC3)cc2)cc1,COR / Dienophile / C=C / OR / Any-Dienophile / Motif-C=C,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,98,0.0,Ar-Br,Ar-X,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,COc1ccc(/C=C/C(=O)c2ccc(Br)cc2)cc1.C/C(=N\O)c1ccc(F)cc1>>COc1ccc(/C=C/C(=O)c2ccc(O/N=C(\C)c3ccc(F)cc3)cc2)cc1,COR / Dienophile / C=C / OR / X / Imino / F / Any-Dienophile / Motif-C=C,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,90,0.0,Ar-Br,Ar-Imino,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,Cc1ccc(/C=C/C(=O)c2ccc(Br)cc2)cc1.O/N=C1\CCc2ccccc21>>Cc1ccc(/C=C/C(=O)c2ccc(O/N=C3/CCc4ccccc43)cc2)cc1,COR / Dienophile / C=C / Imino / Any-Dienophile / Motif-C=C,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,95,0.0,Ar-Imino,Ar-Br,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,C/C(=N\O)c1cccs1.COc1cccc(/C=C/C(=O)c2ccc(Br)cc2)c1>>COc1cccc(/C=C/C(=O)c2ccc(O/N=C(\C)c3cccs3)cc2)c1,Imino / Thiophene / COR / Dienophile / C=C / OR / Any-Dienophile / Motif-C=C,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,73,-0.77,Ar-Imino,Ar-Br,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,CC(=NO)c1ccc2ccccc2c1.COc1ccc(/C=C/C(=O)c2ccc(Br)cc2)cc1OC>>COc1ccc(/C=C/C(=O)c2ccc(O/N=C(/C)c3ccc4ccccc4c3)cc2)cc1OC,Imino / COR / Dienophile / C=C / OR / Any-Dienophile / Motif-C=C,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,97,1.54,Ar-Imino,Ar-Br,,"Palladium, di-mu-chlorobis(eta3-2-propenyl)di-",tBuXPhos,Cs2CO3,,,,,,,PhMe,False,ON=C(c1ccccc1)c1ccccc1.COc1cc(/C=C/C(=O)c2ccc(Br)cc2)cc(OC)c1OC>>COc1cc(/C=C/C(=O)c2ccc(ON=C(c3ccccc3)c3ccccc3)cc2)cc(OC)c1OC,Imino / COR / Dienophile / C=C / OR / Any-Dienophile / Motif-C=C,"Chinese Journal of Chemistry (2020), 38(8), 830-836"
C-O Coupling,100,0.0,CH3-OH,,Ar-Br,CuI,,,,,,,,Sodium,MeOH/DMF,False,CO.[Na].COc1ccc(CCn2cc(-c3ccc(OC)cc3)c3c4c([nH]c5c(OC(C)(C)C)cccc54)c(Br)c(-c4ccc(OC)cc4)c32)cc1>>COc1ccc(CCn2cc(-c3ccc(OC)cc3)c3c4c([nH]c5c(OC(C)(C)C)cccc54)c(OC)c(-c4ccc(OC)cc4)c32)cc1,OR / AromN / Indole / Pyrrole,"Chemistry - A European Journal (2020), 26(49), 11150-11157"
C-O Coupling,81,0.0,CH3-OH,,Ar-Br,CuI,,,,,,,,Sodium,DMF,False,CO.[Na].COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c4c([nH]c5c(OC(C)(C)C)cccc54)c(Br)c(-c4ccc(OC)cc4)c32)cc1>>COc1ccc(CCn2c(C(=O)c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c3c4c([nH]c5c(OC(C)(C)C)cccc54)c(OC)c(-c4ccc(OC)cc4)c32)cc1,COR / OR / AromN / Indole / Pyrrole,"Chemistry - A European Journal (2020), 26(49), 11150-11157"
C-O Coupling,88,0.78,Ar-Br,Ar-OH,,Pd2(dba)3,tBuXPhos,K3PO4,,,,,,,Dioxane,False,COc1cc(C)cc(Br)c1.COc1cc(O)cc(C)c1CC=C(C)C>>COc1cc(C)cc(Oc2cc(C)c(CC=C(C)C)c(OC)c2)c1,OR / C=C,"Chemistry - A European Journal (2020), 26(44), 9846-9850"
C-O Coupling,84,-0.26,Ar-Br,Ar-OH,,Pd2(dba)3,tBuXPhos,K3PO4,,,,,,,Dioxane,False,COc1cc(C)cc(Br)c1.COc1cc(C)c(CC=C(C)C)c(O)c1>>COc1cc(C)cc(Oc2cc(OC)cc(C)c2CC=C(C)C)c1,OR / C=C,"Chemistry - A European Journal (2020), 26(44), 9846-9850"
C-O Coupling,80,-1.31,Ar-Br,Ar-OH,,Pd2(dba)3,tBuXPhos,K3PO4,,,,,,,Dioxane,False,COc1cc(C)cc(Br)c1.COc1cc(C)cc(O)c1CC=C(C)C>>COc1cc(C)cc(Oc2cc(C)cc(OC)c2CC=C(C)C)c1,OR / C=C,"Chemistry - A European Journal (2020), 26(44), 9846-9850"
C-O Coupling,91,0.45,CH3-OH,,Ar-Br,CuBr,,,,,,,,,MeOH/DMF,False,CO.[Na].Br[13c]1[13cH][13cH][13cH][13cH][13cH]1>>CO[13c]1[13cH][13cH][13cH][13cH][13cH]1,,"Tetrahedron (2020), 76(33), 131352"
C-O Coupling,87,0.0,CH3-OH,,Ar-Br,CuI,,,,,,,,,DMF,False,CO.[Na].Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1ccccc1-2>>COc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1ccccc1-2,,"Chemical Science (2020), 11(27), 7194-7203"
C-O Coupling,82,0.0,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,Cc1ccc(C(=O)O)cc1.FC(F)(F)c1ccc(Br)cn1>>Cc1ccc(C(=O)c2ccc(C(F)(F)F)nc2)cc1.Cc1ccc(C(=O)Oc2ccc(C(F)(F)F)nc2)cc1,CF3 / F / X / Pyridine,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,79,0.0,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,Cc1ccc(C(=O)O)cc1F.FC(F)(F)c1ccc(Br)cn1>>Cc1ccc(C(=O)c2ccc(C(F)(F)F)nc2)cc1F.Cc1ccc(C(=O)Oc2ccc(C(F)(F)F)nc2)cc1F,F / X / CF3 / Pyridine,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,81,0.0,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,Cc1ccc(Cl)cc1C(=O)O.FC(F)(F)c1ccc(Br)cn1>>Cc1ccc(Cl)cc1C(=O)c1ccc(C(F)(F)F)nc1.Cc1ccc(Cl)cc1C(=O)Oc1ccc(C(F)(F)F)nc1,Cl / X / CF3 / F / Pyridine,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,72,0.0,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,COC(=O)c1cccc(C(=O)O)c1.FC(F)(F)c1ccc(Br)cn1>>COC(=O)c1cccc(C(=O)c2ccc(C(F)(F)F)nc2)c1.COC(=O)c1cccc(C(=O)Oc2ccc(C(F)(F)F)nc2)c1,CO2R / CF3 / F / X / Pyridine,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,75,0.0,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,CC(C)(C)OC(=O)Nc1ccc(C(=O)O)cc1.FC(F)(F)c1ccc(Br)cn1>>CC(C)(C)OC(=O)Nc1ccc(C(=O)c2ccc(C(F)(F)F)nc2)cc1.CC(C)(C)OC(=O)Nc1ccc(C(=O)Oc2ccc(C(F)(F)F)nc2)cc1,Carbamate / CF3 / F / X / Pyridine,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,73,0.0,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,C=CCOc1cccc(C(=O)O)c1.FC(F)(F)c1ccc(Br)cn1>>C=CCOc1cccc(C(=O)c2ccc(C(F)(F)F)nc2)c1.C=CCOc1cccc(C(=O)Oc2ccc(C(F)(F)F)nc2)c1,C=CH2 / C=C / Dienophile / OR / CF3 / F / X / Pyridine / Any-Dienophile / Motif-C=C,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,79,0.0,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,O=C(O)c1ccc2occc2c1.FC(F)(F)c1ccc(Br)cn1>>O=C(c1ccc(C(F)(F)F)nc1)c1ccc2occc2c1.O=C(Oc1ccc(C(F)(F)F)nc1)c1ccc2occc2c1,Benzofuran / CF3 / F / X / Pyridine,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,76,0.0,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,O=C(O)c1ccc2c(c1)OCO2.FC(F)(F)c1ccc(Br)cn1>>O=C(c1ccc(C(F)(F)F)nc1)c1ccc2c(c1)OCO2.O=C(Oc1ccc(C(F)(F)F)nc1)c1ccc2c(c1)OCO2,OR / CF3 / F / X / Pyridine,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,78,0.0,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,O=C(O)c1ccsc1.FC(F)(F)c1ccc(Br)cn1>>O=C(c1ccc(C(F)(F)F)nc1)c1ccsc1.O=C(Oc1ccc(C(F)(F)F)nc1)c1ccsc1,Thiophene / CF3 / F / X / Pyridine,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,84,0.0,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,O=C(O)c1csc2ccccc12.FC(F)(F)c1ccc(Br)cn1>>O=C(c1ccc(C(F)(F)F)nc1)c1csc2ccccc12.O=C(Oc1ccc(C(F)(F)F)nc1)c1csc2ccccc12,Benzothiophene / Thiophene / CF3 / F / X / Pyridine,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,3,-1.76,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,Cc1ccc(C(=O)O)cc1.CCOC(=O)c1ccc(Br)cc1>>CCOC(=O)c1ccc(OC(=O)c2ccc(C)cc2)cc1.CCOC(=O)c1ccc(C(=O)c2ccc(C)cc2)cc1,CO2R,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,2,-1.19,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,Cc1ccc(C(=O)O)cc1.N#Cc1ccc(Br)cc1>>Cc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1.Cc1ccc(C(=O)c2ccc(C#N)cc2)cc1,CN,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,78,-0.93,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,Cc1ccc(C(=O)O)cc1.FC(F)(F)c1ccc(Br)cc1>>Cc1ccc(C(=O)c2ccc(C(F)(F)F)cc2)cc1.Cc1ccc(C(=O)Oc2ccc(C(F)(F)F)cc2)cc1,CF3 / F / X,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,72,0.0,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,Cc1ccc(C(=O)O)cc1.FC(F)(F)Sc1ccc(Br)cc1>>Cc1ccc(C(=O)c2ccc(SC(F)(F)F)cc2)cc1.Cc1ccc(C(=O)Oc2ccc(SC(F)(F)F)cc2)cc1,SR / F / X,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,74,0.28,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,Cc1ccc(C(=O)O)cc1.COC(=O)c1cccc(Br)c1>>COC(=O)c1cccc(C(=O)c2ccc(C)cc2)c1.COC(=O)c1cccc(OC(=O)c2ccc(C)cc2)c1,CO2R,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,9,-1.0,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,Cc1ccc(C(=O)O)cc1.N#Cc1ccccc1Br>>Cc1ccc(C(=O)Oc2ccccc2C#N)cc1.Cc1ccc(C(=O)c2ccccc2C#N)cc1,CN,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,74,0.0,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,Cc1ccc(C(=O)O)cc1.Fc1ccc(Br)cc1C(F)(F)F>>Cc1ccc(C(=O)c2ccc(F)c(C(F)(F)F)c2)cc1.Cc1ccc(C(=O)Oc2ccc(F)c(C(F)(F)F)c2)cc1,CF3 / F / X,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,75,0.0,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,Cc1ccc(C(=O)O)cc1.FC(F)(F)c1ncc(Br)cn1>>Cc1ccc(C(=O)c2cnc(C(F)(F)F)nc2)cc1.Cc1ccc(C(=O)Oc2cnc(C(F)(F)F)nc2)cc1,CF3 / F / X / Pyrimidine,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,70,0.0,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,Cc1ccc(C(=O)O)cc1.C=CCCCCOC(=O)c1ccc(Br)cc1>>C=CCCCCOC(=O)c1ccc(C(=O)c2ccc(C)cc2)cc1.C=CCCCCOC(=O)c1ccc(OC(=O)c2ccc(C)cc2)cc1,CO2R / C=CH2 / C=C / Dienophile / Any-Dienophile / Motif-C=C,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,74,0.0,Ar-CO2H,Ar-Br,,NiBr2(dme),PPh3/dtbbpy,Cs2CO3/K3PO4,,,,,,"(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate",DMF/MeCN,False,Cc1ccc(C(=O)O)cc1.CC(C)=CCC/C(C)=C/COC(=O)c1ccc(Br)cc1>>CC(C)=CCC/C(C)=C/COC(=O)c1ccc(C(=O)c2ccc(C)cc2)cc1.CC(C)=CCC/C(C)=C/COC(=O)c1ccc(OC(=O)c2ccc(C)cc2)cc1,CO2R / C=C,"Nature Communications (2020), 11(1), 3312"
C-O Coupling,93,0.95,Ar-OH,Ar-Br,,CuI,Picolinic acid,K3PO4,,,,,,,DMSO,False,COc1cccc(O)c1.COC(=O)c1ccc(Br)c(C(=O)OC)c1>>COC(=O)c1ccc(Oc2cccc(OC)c2)c(C(=O)OC)c1,OR / CO2R,"ChemistrySelect (2020), 5(33), 10285-10291"
