reaction_smiles,detected_reaction_type,reaction_key
O=C(O)c1ccccn1.Cl.N=C(NC(=O)OCc1ccccc1)NC(=O)c1ccc(C2CCNCC2)c(C(F)(F)F)c1>>N=C(N)NC(=O)c1ccc(C2CCN(C(=O)c3ccccn3)CC2)c(C(F)(F)F)c1,Amide_formation,|Ar-Alkyl|Ar-CO2H|Inorganic|RCH2-NHR -> Alkyl-NRCOR|Ar-CONR2 | spectators: Ar-CF3|Ar-CONHR|HeteroAr-H|Pyridine
CC(C)(C)OC(=O)N1C[C@H](O)C[C@H]1C(=O)O.NCc1ccc(Br)cc1C(F)(F)F.O=CO>>Cl.O=C(NCc1ccc(Br)cc1C(F)(F)F)[C@@H]1C[C@@H](O)CN1,Amide_formation,|Bn-NH2|R2CH-CO2H|Unclassified-Reactant -> Alkyl-NHCOR|R2CH-CONHR | spectators: Ar-Br|Ar-CF3|R2CH-OH|R_acidic-H
COc1cc(N)c2ncccc2c1.O=C(O)CCc1c[nH]c2ccccc12.Cc1ccc(C(=O)Cl)cc1>>COc1cc(NC(=O)CCc2cn(C(=O)c3ccc(C)cc3)c3ccccc23)c2ncccc2c1,Amide_formation,|Ar-COCl|AromN-H|HeteroAr-NH2|RCH2-CO2H -> Ar-NHCOR | spectators: Ar-Alkyl|Ar-OR|HeteroAr-H|Quinoline|R_acidic-H | events: Amid+LGDisp+C-N
O=C(O)c1cccnc1.Cc1ccc([N+](=O)[O-])cc1OC1CCNCC1.Cl>>Cc1ccc(N)cc1OC1CCN(C(=O)c2cccnc2)CC1,Amide_formation,|Ar-CO2H|Ar-NO2|Inorganic|RCH2-NHR -> Alkyl-NRCOR|Ar-CONR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: N-O; C-O | spectators: Ar-Alkyl|Ar-OR|HeteroAr-H|Pyridine | events: Amid+C-N
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)O.CCOC(=O)[C@@H](N)Cc1ccccc1.Cl>>CCOC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,Amide_formation,|Inorganic|R2CH-CO2H|R2CH-NH2 -> Alkyl-NHCOR|R2CH-CONHR | spectators: Ar-Alkyl|R2CH-CO2R|R_acidic-H | events: Amid+C-N
O=C(O)c1ccc(NC(=O)c2ccccc2)cc1.CC(C)(C)OC(=O)NN>>CC(C)(C)OC(=O)NNC(=O)c1ccc(NC(=O)c2ccccc2)cc1,Multi-Event:Amid+C-N,|Alkyl-H|Ar-CO2H -> Ar-Hydrazide | spectators: Ar-NHCOR | events: Amid+C-N
C[C@@H](CN)c1ccccc1.CCOc1nc2c(C)cc(C(=O)O)cc2[nH]1>>CCOc1nc2cc(C(=O)NC[C@H](C)c3ccccc3)cc(C)c2[nH]1,Amide_formation,|Ar-CO2H|RCH2-NH2 -> Alkyl-NHCOR|Ar-CONHR | spectators: Ar-Alkyl|Ar-OR|AromN-H|Benzimidazole|HeteroAr-H | events: Amid+C-N
NOC1CCCCO1.O=C(O)CCCCCN1C(=O)c2cccc3cccc(c23)C1=O>>O=C(CCCCCN1C(=O)c2cccc3cccc(c23)C1=O)NOC1CCCCO1,Multi-Event:Amid+C-N,|RCH2-CO2H -> RCH2-CONHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkyl-NRCOR|Ar-CONR2|RCH2-OR|R_acidic-H | events: Amid+C-N
Cc1cc(C)cc(Cn2c(=O)ccn(CC(=O)O)c2=O)c1.Nc1ccc(Cl)cc1>>Cc1cc(C)cc(Cn2c(=O)ccn(CC(=O)Nc3ccc(Cl)cc3)c2=O)c1,Amide_formation,|Ar-NH2|RCH2-CO2H -> Ar-NHCOR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkyl-AromN|Ar-Alkyl|Ar-Cl|HeteroAr-H|Pyrimidine|R_acidic-H | events: Amid+C-N
CC[C@H](C)[C@H](N)C(=O)OC.CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)O>>CC[C@H](C)[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)OC,Amide_formation,|R2CH-CO2H|R2CH-NH2 -> Alkyl-NHCOR|R2CH-CONHR | spectators: Ar-Alkyl|R2CH-CO2R|R_acidic-H | events: Amid+C-N
Nc1cccc2cccnc12.C=CC(Cc1ccccc1)C(=O)O>>C=CC(Cc1ccccc1)C(=O)Nc1cccc2cccnc12,Multi-Event:Amid+C-N,|HeteroAr-NH2|R2CH-CO2H -> Ar-NHCOR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|HeteroAr-H|Quinoline|R_acidic-H | events: Amid+C-N
CC1(C)OB(c2ccc(N)cc2F)OC1(C)C.O=C(O)C1(C(=O)Nc2ccc(F)cc2)CC1>>CC1(C)OB(c2ccc(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)OC1(C)C,Amide_formation,|Ar-NH2|R3C-CO2H -> Ar-NHCOR | spectators: Ar-Bpin|Ar-F|Ar-NHCOR | events: Amid+C-N
NCc1ccc(F)cc1F.O=C(O)c1cn(Cc2ccc(F)cc2)cc(OCc2ccccc2)c1=O>>O=C(NCc1ccc(F)cc1F)c1cn(Cc2ccc(F)cc2)cc(OCc2ccccc2)c1=O,Amide_formation,|Ar-CO2H|Bn-NH2 -> Alkyl-NHCOR|Ar-CONHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkyl-AromN|Ar-Alkyl|Ar-F|Ar-OR|Bn-OR|Pyridine | events: Amid+C-N
O=C(O)c1ccc(Oc2ccccc2I)c(Br)c1.Nc1ccccc1>>O=C(Nc1ccccc1)c1ccc(Oc2ccccc2I)c(Br)c1,Amide_formation,|Ar-CO2H|Ar-NH2 -> Ar-NHCOR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Br|Ar-I|Ar-OR | events: Amid+C-N
O=C(O)c1cnc2ccccc2c1.COc1ccccc1N1CCN(CC(O)CCN)CC1>>COc1ccccc1N1CCN(CC(O)CCNC(=O)c2cnc3ccccc3c2)CC1,Amide_formation,|Ar-CO2H|RCH2-NH2 -> Alkyl-NHCOR|Ar-CONHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-NR2|Ar-OR|HeteroAr-H|Quinoline|R2CH-OH|RCH2-NR2 | events: Amid+C-N
COC(=O)[C@@H](N)Cc1ccccc1.CC(C)(C)OC(=O)N[C@H](C(=O)O)C1CCCCC1>>COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C1CCCCC1,Amide_formation,|R2CH-CO2H|R2CH-NH2 -> Alkyl-NHCOR|R2CH-CONHR | spectators: Ar-Alkyl|R2CH-CO2R|R_acidic-H | events: Amid+C-N
CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)O.NCCc1cccc(Br)c1>>CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)NCCc1cccc(Br)c1,Amide_formation,|R2CH-CO2H|RCH2-NH2 -> Alkyl-NHCOR|R2CH-CONHR | spectators: Ar-Alkyl|Ar-Br|R_acidic-H | events: Amid+C-N
CC(C)(C)OC(=O)NCC(=O)O.CC(C)[C@H](N)C(=O)N1CCC[C@H]1C(=O)NCCc1ccccc1Br.Cl>>CC(C)[C@H](NC(=O)CNC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)NCCc1ccccc1Br,Amide_formation,|Inorganic|R2CH-NH2|RCH2-CO2H -> Alkyl-NHCOR|RCH2-CONHR | spectators: Alkyl-NHCOR|Alkyl-NRCOR|Ar-Alkyl|Ar-Br|R2CH-CONHR|R2CH-CONR2|R_acidic-H | events: Amid+C-N
O=C(O)c1cccc2ccccc12.COC(=O)[C@@H](N)Cc1ccccc1.Cl>>COC(=O)[C@H](Cc1ccccc1)NC(=O)c1cccc2ccccc12,Amide_formation,|Ar-CO2H|Inorganic|R2CH-NH2 -> Alkyl-NHCOR|Ar-CONHR | spectators: Ar-Alkyl|R2CH-CO2R|R_acidic-H | events: Amid+C-N
COC(=O)[C@H](N)CC(C)C.COCO[C@H](Cc1ccccc1)C(=O)O>>COCO[C@H](Cc1ccccc1)C(=O)N[C@H](CC(C)C)C(=O)OC,Amide_formation,|R2CH-CO2H|R2CH-NH2 -> Alkyl-NHCOR|R2CH-CONHR | spectators: Ar-Alkyl|R2CH-CO2R|RCH2-OR|R_acidic-H | events: Amid+C-N
NCC1CCCCC1.O=C(O)c1cc2cnccc2[nH]1>>O=C(NCC1CCCCC1)c1cc2cnccc2[nH]1,Amide_formation,|Ar-CO2H|RCH2-NH2 -> Alkyl-NHCOR|Ar-CONHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: AromN-H|HeteroAr-H|Pyridine|Pyrrole | events: Amid+C-N
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCC(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O>>O=C1NCCCC(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1Cc1c[nH]c2ccccc12,Amide_formation,|R2CH-CO2H|R2CH-NH2 -> Alkyl-NHCOR|R2CH-CONHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkyl-NHCOR|Alkyl-NRCOR|Ar-Alkyl|AromN-H|HeteroAr-H|Indole|R2CH-CONHR|RCH2-CONR2|R_acidic-H | events: Amid+Ann+C-N
O=C(O)c1cc(Cl)nc2ccc(F)cc12.NCCN1CCC(F)(F)C1>>O=C(NCCN1CCC(F)(F)C1)c1cc(Cl)nc2ccc(F)cc12,Amide_formation,|Ar-CO2H|RCH2-NH2 -> Alkyl-NHCOR|Ar-CONHR | spectators: Alkyl-F|Ar-Cl|HeteroAr-F|HeteroAr-H|Quinoline|RCH2-NR2 | events: Amid+C-N
NOC1CCCCO1.[N-]=[N+]=NCCCCCC(=O)O>>[N-]=[N+]=NCCCCCC(=O)NOC1CCCCO1,Multi-Event:Amid+C-N,|RCH2-CO2H -> RCH2-CONHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: RCH2-N3|RCH2-OR|R_acidic-H | events: Amid+C-N
CCCC(=O)O.CC[C@H](C)[C@H](NC(=O)[C@@H](N)CC1CCCCC1)C(=O)N1CCC2(C=Cc3ccccc32)CC1>>CCCC(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C(=O)N1CCC2(C=Cc3ccccc32)CC1)[C@@H](C)CC,Amide_formation,|R2CH-NH2|RCH2-CO2H -> Alkyl-NHCOR|RCH2-CONHR | spectators: Alkyl-NHCOR|Alkyl-NRCOR|Ar-Alkenyl|Ar-Alkyl|R2CH-CONHR|R2CH-CONR2|R_acidic-H | events: Amid+C-N
O=C(O)c1ccc(-c2ccc(Cl)cc2)[nH]1.C=CCOC(=O)N(CC=C)C[C@H](N)c1nc(C)c(CO)s1>>C=CCOC(=O)N(CC=C)C[C@H](NC(=O)c1ccc(-c2ccc(Cl)cc2)[nH]1)c1nc(C)c(CO)s1,Amide_formation,|Ar-CO2H|R2CH-NH2 -> Alkyl-NHCOR|Ar-CONHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Ar|Ar-Cl|AromN-H|Bn-OH|HeteroAr-H|Pyrrole|Thiazole | events: Amid+C-N
C#CCCC(=O)O.CC(C)(C)OC(=O)NCCN>>C#CCCC(=O)NCCNC(=O)OC(C)(C)C,Amide_formation,|RCH2-CO2H|RCH2-NH2 -> Alkyl-NHCOR|RCH2-CONHR | spectators: Alkyl-Alkynyl_terminal|Propargyl-H|R_acidic-H | events: Amid+C-N
Cc1ccc(Br)c(C(=O)O)c1.CON.Cl>>CONC(=O)c1cc(C)ccc1Br,Multi-Event:Amid+C-N,|Ar-CO2H|Inorganic -> Ar-CONHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Br | events: Amid+C-N
O=C(O)c1cccc2c1OCCO2.Cc1ccc2cc(C(=O)Nc3cc(N)ccc3C)ccc2n1>>Cc1ccc2cc(C(=O)Nc3cc(NC(=O)c4cccc5c4OCCO5)ccc3C)ccc2n1,Amide_formation,|Ar-CO2H|Ar-NH2 -> Ar-NHCOR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-NHCOR|Ar-OR|HeteroAr-H|Quinoline | events: Amid+C-N
O=C(O)c1ccc([N+](=O)[O-])cc1.CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(N)cc3)c2)[nH]1>>CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(NC(=O)c4ccc([N+](=O)[O-])cc4)cc3)c2)[nH]1,Amide_formation,|Ar-CO2H|Ar-NH2 -> Ar-NHCOR | spectators: Ar-Ar|Ar-F|Ar-NHR|Ar-NO2|Ar-SR|AromN-H|HeteroAr-H|Imidazole|Pyridine | events: Amid+C-N
O=C(O)c1cc2ccccn2n1.NCc1ccc(CNS(=O)(=O)c2ccc3c(c2)CCO3)cc1>>O=C(NCc1ccc(CNS(=O)(=O)c2ccc3c(c2)CCO3)cc1)c1cc2ccccn2n1,Amide_formation,|Ar-CO2H|Bn-NH2 -> Alkyl-NHCOR|Ar-CONHR | spectators: Ar-Alkyl|Ar-OR|Ar-SO2NHR|HeteroAr-H|Pyridine | events: Amid+C-N
NNC(=O)c1ccccc1.CC(C)(C)OC(=O)NCc1ccc(C(=O)O)cc1>>CC(C)(C)OC(=O)NCc1ccc(C(=O)NNC(=O)c2ccccc2)cc1,Multi-Event:Amid+C-N,|Ar-CO2H -> Ar-Hydrazide | spectators: Ar-Alkyl | events: Amid+C-N
O=C(O)C1=Cc2ccccc2OC1.NC1CCCCC1>>O=C(NC1CCCCC1)C1=Cc2ccccc2OC1,Amide_formation,|Alkenyl-CO2H|R2CH-NH2 -> Alkenyl-CONHR|Alkyl-NHCOR | spectators: Ar-Alkenyl|Ar-OR | events: Amid+C-N
O=C(O)CBr.Nc1ccc(C(O)c2ccccc2)cc1>>O=C(CBr)Nc1ccc(C(O)c2ccccc2)cc1,Amide_formation,|Ar-NH2|RCH2-CO2H -> Ar-NHCOR | spectators: Ar-Alkyl|R2CH-OH|RCH2-Br|R_acidic-H | events: Amid+C-N
COc1ccc(N)cc1.Cc1c2cnn(-c3ccccc3)c(=O)c2c(C)n1CCCC(=O)O>>COc1ccc(NC(=O)CCCn2c(C)c3cnn(-c4ccccc4)c(=O)c3c2C)cc1,Amide_formation,|Ar-NH2|RCH2-CO2H -> Ar-NHCOR | spectators: Alkyl-AromN|Ar-Alkyl|Ar-AromN|Ar-OR|HeteroAr-H|R_acidic-H | events: Amid+C-N
NCCc1ccc(Cl)cc1.Cc1ccc(-n2nc3c(=O)n(CCCC(=O)O)ncc3c2C)cc1>>Cc1ccc(-n2nc3c(=O)n(CCCC(=O)NCCc4ccc(Cl)cc4)ncc3c2C)cc1,Amide_formation,|RCH2-CO2H|RCH2-NH2 -> Alkyl-NHCOR|RCH2-CONHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkyl-AromN|Ar-Alkyl|Ar-AromN|Ar-Cl|HeteroAr-H|Pyrazole|R_acidic-H | events: Amid+C-N
COc1cccc(N)c1.CC(C)c1cc(C(=O)O)no1>>COc1cccc(NC(=O)c2cc(C(C)C)on2)c1,Amide_formation,|Ar-CO2H|Ar-NH2 -> Ar-NHCOR | spectators: Ar-Alkyl|Ar-OR|HeteroAr-H | events: Amid+C-N
O=C(O)c1ccc(C(F)(F)F)cc1.COc1ccc(N)c(OC)c1>>COc1ccc(NC(=O)c2ccc(C(F)(F)F)cc2)c(OC)c1,Amide_formation,|Ar-CO2H|Ar-NH2 -> Ar-NHCOR | spectators: Ar-CF3|Ar-OR | events: Amid+C-N
CC(=O)c1ccc(N)cc1.O=C(O)[C@@H]1CCCN1S(=O)(=O)c1ccc([N+](=O)[O-])cc1>>CC(=O)c1ccc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,Amide_formation,|Ar-NH2|R2CH-CO2H -> Ar-NHCOR | spectators: Ar-COR|Ar-NO2|Ar-SO2NR2|R_acidic-H | events: Amid+C-N
O=C(O)c1nc(=O)c2c(-c3ccc(C(F)(F)F)cc3)csc2[nH]1.Cl.NCc1ccc2c(c1)NC(=O)CO2>>O=C1COc2ccc(CNC(=O)c3nc(=O)c4c(-c5ccc(C(F)(F)F)cc5)csc4[nH]3)cc2N1,Amide_formation,|Ar-CO2H|Bn-NH2|Inorganic -> Alkyl-NHCOR|Ar-CONHR | spectators: Ar-Ar|Ar-CF3|Ar-NHCOR|Ar-OR|AromN-H|HeteroAr-H|Pyrimidine|R_acidic-H|Thiophene | events: Amid+C-N
CC(C(=O)O)c1ccc(Nc2ccnc(C(F)(F)F)c2)cc1.Cc1cccnc1N>>Cc1cccnc1NC(=O)C(C)c1ccc(Nc2ccnc(C(F)(F)F)c2)cc1,Amide_formation,|Ar-NH2|R2CH-CO2H -> Ar-NHCOR | spectators: Ar-Alkyl|Ar-CF3|Ar-NHR|HeteroAr-H|HeteroAr-NHR|Pyridine|R_acidic-H | events: Amid+C-N
NNC(=O)c1ccc(I)cc1.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)O)ccc21>>CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3ccc(I)cc3)ccc21,Multi-Event:Amid+C-N,|Ar-CO2H -> Ar-Hydrazide | spectators: Ar-Alkyl|Ar-F|Ar-I|Bn-OR|CH3-NR2|RCH2-NR2 | events: Amid+C-N
COc1ccc(C=CC(=O)O)cc1OC.NCCCCCCO>>COc1ccc(/C=C/C(=O)NCCCCCCO)cc1OC,Amide_formation,|Alkenyl-CO2H|RCH2-NH2 -> Alkenyl-CONHR|Alkyl-NHCOR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkenyl|Ar-OR|RCH2-OH | events: Amid+C-N
O=C(O)COc1ccc(Cl)cc1.Nc1nc(-c2ccc(Br)cc2)cs1>>O=C(COc1ccc(Cl)cc1)Nc1nc(-c2ccc(Br)cc2)cs1,Multi-Event:Amid+C-N,|HeteroAr-NH2|RCH2-CO2H -> Ar-NHCOR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Ar|Ar-Br|Ar-Cl|Ar-OR|HeteroAr-H|R_acidic-H|Thiazole | events: Amid+C-N
COc1cccc(I)c1CCC(=O)O.CN>>CNC(=O)CCc1c(I)cccc1OC,Amide_formation,|CH3-NH2|RCH2-CO2H -> Alkyl-NHCOR|RCH2-CONHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-I|Ar-OR|R_acidic-H | events: Amid+C-N
O=C(O)COc1cccc2ccccc12.Cc1nonc1N>>Cc1nonc1NC(=O)COc1cccc2ccccc12,Multi-Event:Amid+C-N,|HeteroAr-NH2|RCH2-CO2H -> Ar-NHCOR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR|R_acidic-H | events: Amid+C-N
O=C(O)CCCCCNc1ccc([N+](=O)[O-])c2nonc12.CCCCCCCCCCC/C=C\C=C\[C@@H](O)[C@@H](N)CO>>CCCCCCCCCCC/C=C\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCNc1ccc([N+](=O)[O-])c2nonc12,Amide_formation,|R2CH-NH2|RCH2-CO2H -> Alkyl-NHCOR|RCH2-CONHR | spectators: Alkenyl-Alkenyl|Ar-NO2|HeteroAr-H|HeteroAr-NHR|R2CH-OH|RCH2-NHR|RCH2-OH|R_acidic-H | events: Amid+C-N
CCCCN.CCCCCCCCCCCC(=O)O>>CCCCCCCCCCCC(=O)NCCCC,Amide_formation,|RCH2-CO2H|RCH2-NH2 -> Alkyl-NHCOR|RCH2-CONHR | spectators: R_acidic-H | events: Amid+C-N
CN(C)CCN.CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccncc1>>CC1=C(CC(=O)NCCN(C)C)c2cc(F)ccc2/C1=C\c1ccncc1,Amide_formation,|RCH2-CO2H|RCH2-NH2 -> Alkyl-NHCOR|RCH2-CONHR | spectators: Alkenyl-Alkenyl|Ar-Alkenyl|Ar-F|CH3-NR2|HeteroAr-H|Pyridine|RCH2-NR2|R_acidic-H | events: Amid+C-N
NCc1ccccc1.CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1>>CC1=C(CC(=O)NCc2ccccc2)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,Amide_formation,|Bn-NH2|RCH2-CO2H -> Alkyl-NHCOR|RCH2-CONHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Alkenyl-Alkenyl|Ar-Alkenyl|Ar-F|Ar-SR|R_acidic-H | events: Amid+C-N
O=C1Cc2cc(C(=O)O)ccc2N1.N[C@H](CO)c1ccc(F)cc1>>O=C1Cc2cc(C(=O)N[C@H](CO)c3ccc(F)cc3)ccc2N1,Amide_formation,|Ar-CO2H|R2CH-NH2 -> Alkyl-NHCOR|Ar-CONHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-F|Ar-NHCOR|Bn-CONHR|RCH2-OH|R_acidic-H | events: Amid+C-N
O=C(O)c1ccccc1F.NNc1ccccc1>>O=C(NNc1ccccc1)c1ccccc1F,Multi-Event:Amid+C-N,|Ar-CO2H -> Ar-Hydrazide | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-F|Ar-Hydrazine | events: Amid+C-N
COc1ccc2c(c1)CCN(C(=O)OC(C)(C)C)C2C(=O)O.C[Si](C)(C)c1c(F)cc(N)cc1F>>COc1ccc2c(n1)CCN(C(=O)OC(C)(C)C)C2C(=O)Nc1cc(F)c([Si](C)(C)C)c(F)c1,Amide_formation,|Ar-NH2|R2CH-CO2H -> Ar-NHCOR | spectators: Alkyl-Si*|Ar-Alkyl|Ar-F|Ar-OR|Ar-Si*|R_acidic-H | events: Amid+C-N
Nc1ccccc1.O=C(O)c1c(-c2ccccc2)oc2ccc(O)cc12>>O=C(Nc1ccccc1)c1c(-c2ccccc2)oc2ccc(O)cc12,Amide_formation,|Ar-CO2H|Ar-NH2 -> Ar-NHCOR | spectators: Ar-Ar|Benzofuran|HeteroAr-H|HeteroAr-OH | events: Amid+C-N
[N-]=[N+]=N[13CH2][13C](=O)O.NCCO>>[N-]=[N+]=N[13CH2][13C](=O)NCCO,Amide_formation,|RCH2-CO2H|RCH2-NH2 -> Alkyl-NHCOR|RCH2-CONHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: RCH2-N3|RCH2-OH|R_acidic-H | events: Amid+C-N
CC(C)N1CCC(CN)CC1.CC(C)c1nc2cccc(C(=O)O)n2n1>>CC(C)c1nc2cccc(C(=O)NCC3CCN(C(C)C)CC3)n2n1,Amide_formation,|Ar-CO2H|RCH2-NH2 -> Alkyl-NHCOR|Ar-CONHR | spectators: Ar-Alkyl|HeteroAr-H|Pyridine|R2CH-NR2|RCH2-NR2 | events: Amid+C-N
