reaction_smiles,detected_reaction_type,reaction_key
COC(=O)c1cc(Br)cc2[nH]ncc12.O=C(OC(=O)c1ccccc1)c1ccccc1>>COC(=O)c1cc(Br)cc2c1cnn2C(=O)c1ccccc1,Claisen_condensation,|Ar-CO2R|AromN-H -> Pyrazole | spectators: HeteroAr-Br|HeteroAr-H|Pyrazole
c1ccc2[nH]ccc2c1.O=C(OC(=O)c1ccccc1)c1ccccc1>>O=C(c1ccccc1)n1ccc2ccccc21,Claisen_condensation,|Ar-CO2R|AromN-H -> [] | spectators: HeteroAr-H
O=c1[nH]c2ccccc2o1.O=C(CCl)OC(=O)CCl>>O=C(CCl)n1c(=O)oc2ccccc21,Claisen_condensation,|AromN-H|RCH2-CO2R|RCH2-Cl -> [] | spectators: HeteroAr-H|Oxazole|R_acidic-H
O=C1OC(=O)c2ccc(Br)c3cccc1c23.CCCCCCN>>CCCCCCNc1ccc2c3c(cccc13)C(=O)N(CCCCCC)C2=O,Snar_cn,|Ar-Br|Ar-CO2R|RCH2-NH2 -> Ar-NHR | events: LGDisp+C-N
C=C(C)C(=O)OC(=O)C(=C)C.Cc1ccc(C(=O)C=C2NCCCN2)cc1>>Cc1ccc(C(=O)C2=C3NCCCN3C(=O)C(C)C2)cc1,Michael_addition,|Alkenyl-CO2R|Alkenyl-NHR|RCH2-NHR -> Alkyl-NRCOR|R2CH-CONR2 | spectators: Alkenyl-COR|Ar-Alkyl | events: Ann+C-N+C-C
C=C(C)C(=O)OC(=O)C(=C)C.O=C(C=C1NCCN1)c1ccccc1Cl>>CC1CC(C(=O)c2ccccc2Cl)=C2NCCN2C1=O,Michael_addition,|Alkenyl-CO2R|Alkenyl-NHR|RCH2-NHR -> Alkyl-NRCOR|R2CH-CONR2 | spectators: Alkenyl-COR|Ar-Cl | events: Ann+C-N+C-C
C=C(C)C(=O)OC(=O)C(=C)C.O=[N+]([O-])C=C1NCCN1>>CC1CC([N+](=O)[O-])=C2NCCN2C1=O,Michael_addition,|Alkenyl-CO2R|Alkenyl-NHR|RCH2-NHR -> Alkyl-NRCOR|R2CH-CONR2 | spectators: Alkenyl-NO2 | events: Ann+C-N+C-C
CC=CC(=O)OC(=O)C=CC.O=C(C=C1NCCN1)c1ccccc1Cl>>CC1CC(=O)N2CCNC2=C1C(=O)c1ccccc1Cl,Michael_addition,|Alkenyl-CO2R|Alkenyl-NHR|RCH2-NHR -> Alkyl-NRCOR|RCH2-CONR2 | spectators: Alkenyl-COR|Ar-Cl | events: Ann+C-N+C-C
C=C(C)C(=O)OC(=O)C(=C)C.N#Cc1ccc(CN2CCNC2=C[N+](=O)[O-])cc1>>CC1CC([N+](=O)[O-])=C2N(Cc3ccc(C#N)cc3)CCN2C1=O,Michael_addition,|Alkenyl-CO2R|Alkenyl-NHR|RCH2-NHR -> Alkyl-NRCOR|R2CH-CONR2 | spectators: Alkenyl-NO2|Alkenyl-NR2|Ar-CN|Bn-NR2|RCH2-NR2 | events: Ann+C-N+C-C
Cc1ccc(S(=O)(=O)Nc2ccccc2S)cc1.CC(C)OC(=O)OC(=O)/C=C/c1ccc(C(F)(F)F)cc1>>Cc1ccc(S(=O)(=O)N2C(=O)C[C@H](c3ccc(C(F)(F)F)cc3)Sc3ccccc32)cc1,Multi-Event:Ann+C-N+C-S,|Ar-SH|Ar-SO2NHR|Inorganic -> Ar-NRCOR|Ar-SR | spectators: Ar-Alkyl | events: Ann+C-N+C-S
Cc1ccc(S(=O)(=O)Nc2ccccc2S)cc1.C=C(C(=O)OC(=O)C(C)(C)C)c1ccc(Cl)cc1>>Cc1ccc(S(=O)(=O)N2C(=O)[C@@H](c3ccc(Cl)cc3)CSc3ccccc32)cc1,Claisen_condensation,|Alkenyl-CO2R|Ar-Alkenyl|Ar-SH|Ar-SO2NHR|R3C-CO2R -> Ar-NRCOR|Ar-SR | spectators: Ar-Alkyl|Ar-Cl | events: Ann+C-N+C-S
Cc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2S)cc1.C=C(C(=O)OC(=O)C(C)(C)C)c1cccc(Cl)c1>>Cc1ccc(S(=O)(=O)N2C(=O)[C@@H](c3cccc(Cl)c3)CSc3ccc(Cl)cc32)cc1,Claisen_condensation,|Alkenyl-CO2R|Ar-Alkenyl|Ar-SH|Ar-SO2NHR|R3C-CO2R -> Ar-NRCOR|Ar-SR | spectators: Ar-Alkyl|Ar-Cl | events: Ann+C-N+C-S
COc1ccc(S)c(NS(=O)(=O)c2ccc(C)cc2)c1.CCOC(=O)/C(=C\c1ccccc1)C(=O)OC(=O)C(C)(C)C>>CCOC(=O)[C@H]1C(=O)N(S(=O)(=O)c2ccc(C)cc2)c2cc(OC)ccc2S[C@@H]1c1ccccc1,Claisen_condensation,|Alkenyl-CO2R|Ar-Alkenyl|Ar-SH|Ar-SO2NHR|R3C-CO2R -> Ar-NRCOR|Ar-SR | spectators: Ar-Alkyl|Ar-OR | events: Ann+C-N+C-S
Cc1ccc(S(=O)(=O)Nc2ccccc2S)cc1.CCOC(=O)/C(=C\c1ccc(Br)cc1)C(=O)OC(=O)C(C)(C)C>>CCOC(=O)[C@H]1C(=O)N(S(=O)(=O)c2ccc(C)cc2)c2ccccc2S[C@@H]1c1ccc(Br)cc1,Claisen_condensation,|Alkenyl-CO2R|Ar-Alkenyl|Ar-SH|Ar-SO2NHR|R3C-CO2R -> Ar-NRCOR|Ar-SR | spectators: Ar-Alkyl|Ar-Br | events: Ann+C-N+C-S
Cc1ccc(S(=O)(=O)Nc2ccccc2S)cc1.CC(C)OC(=O)OC(=O)/C=C\c1ccccc1>>Cc1ccc(S(=O)(=O)N2C(=O)C[C@H](c3ccccc3)Sc3ccccc32)cc1,Multi-Event:Ann+C-N+C-S,|Ar-SH|Ar-SO2NHR|Inorganic -> Ar-NRCOR|Ar-SR | spectators: Ar-Alkyl | events: Ann+C-N+C-S
Cc1ccc(S(=O)(=O)Nc2ccccc2S)cc1.C=C(C(=O)OC(=O)C(C)(C)C)c1ccccc1>>Cc1ccc(S(=O)(=O)N2C(=O)[C@@H](c3ccccc3)CSc3ccccc32)cc1,Claisen_condensation,|Alkenyl-CO2R|Ar-Alkenyl|Ar-SH|Ar-SO2NHR|R3C-CO2R -> Ar-NRCOR|Ar-SR | spectators: Ar-Alkyl | events: Ann+C-N+C-S
Nc1ccccc1.O=C/C=C/c1ccc(-c2ccc(Cl)cc2Cl)o1.O=C1C=CC(=O)O1>>O=C(O)[C@@H]1c2cc(-c3ccc(Cl)cc3Cl)oc2C[C@H]2CN(c3ccccc3)C(=O)[C@@H]21,Reduction_carbonyl,|Alkenyl-CHO|Alkenyl-CO2R|Ar-Alkenyl|Ar-NH2|HeteroAr-H -> Ar-Alkyl | spectators: Ar-Ar|Ar-Cl|Furan | events: EsterHyd+Ann+C-N+C-C
NCc1ccco1.O=C/C=C/c1ccco1.O=C1C=CC(=O)O1>>O=C(O)[C@@H]1c2ccoc2C[C@H]2CN(Cc3ccco3)C(=O)[C@@H]21,Reduction_carbonyl,|Alkenyl-CHO|Alkenyl-CO2R|Ar-Alkenyl|Bn-NH2|HeteroAr-H -> Ar-Alkyl | spectators: Furan | events: EsterHyd+Ann+C-N+C-C
COc1ccc(N)cc1.O=C/C=C/c1ccc(-c2ccccc2Cl)o1.O=C1C=CC(=O)O1>>COc1ccc(N2C[C@@H]3Cc4oc(-c5ccccc5Cl)cc4[C@@H](C(=O)O)[C@H]3C2=O)cc1,Reduction_carbonyl,|Alkenyl-CHO|Alkenyl-CO2R|Ar-Alkenyl|Ar-NH2|HeteroAr-H -> Ar-Alkyl | spectators: Ar-Ar|Ar-Cl|Ar-OR|Furan | events: EsterHyd+Ann+C-N+C-C
CC1=CC(=O)OC1=O.c1coc(CNCc2ccco2)c1>>C[C@]1(C(=O)O)[C@H]2C(=O)N(Cc3ccco3)C[C@]23C=C[C@H]1O3,Michael_addition,|Alkenyl-CO2R|Bn-NHR|HeteroAr-H -> R2CH-CONR2 | spectators: Furan | events: EsterHyd+Ann+C-N+C-C
O=C1C=CC(=O)O1.c1coc(CNCc2ccco2)c1>>O=C(O)[C@H]1[C@H]2C(=O)N(Cc3ccco3)C[C@]23C=C[C@H]1O3,Michael_addition,|Alkenyl-CO2R|Bn-NHR|HeteroAr-H -> R2CH-CONR2 | spectators: Furan | events: EsterHyd+Ann+C-N+C-C
NC(Cc1cccs1)C(=O)O.O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl>>O=C1NC(Cc2cccs2)C(=O)O1,Multi-Event:Amid+Ann+C-N,|Inorganic|R2CH-CO2H|R2CH-NH2 -> R2CH-CO2R|R2CH-LactamN | spectators: Ar-Alkyl|HeteroAr-H|R_acidic-H|Thiophene | events: Amid+Ann+C-N
O=C(OC(=O)c1ccccc1)c1ccccc1.C1CCNCC1>>O=C(O)c1ccccc1.O=C(c1ccccc1)N1CCCCC1,Claisen_condensation,|Ar-CO2R|RCH2-NHR -> Alkyl-NRCOR|Ar-CONR2 | events: EsterHyd+C-N
O=C(OC(=O)c1ccccc1)c1ccccc1.CN>>O=C(O)c1ccccc1.CNC(=O)c1ccccc1,Claisen_condensation,|Ar-CO2R|CH3-NH2 -> Alkyl-NHCOR|Ar-CONHR | events: EsterHyd+C-N
COC(=O)[C@@H](N)Cc1ccccc1.C[C@H]1C(=O)OC(=O)N1C1(c2ccccc2)c2ccccc2-c2ccccc21>>COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC1(c2ccccc2)c2ccccc2-c2ccccc21,Claisen_condensation,|R2CH-CO2R|R2CH-LactamN|R2CH-NH2|R3C-LactamN -> Alkyl-NHCOR|R2CH-CONHR|R2CH-NHR|R3C-NHR | spectators: Ar-Alkyl|Ar-Ar|R_acidic-H
CC(=O)OC(C)=O.O=C1Cc2cc(Cl)ccc2N1>>CC(=O)Oc1c(C(C)=O)c2cc(Cl)ccc2n1C(C)=O,Claisen_condensation,|Alkyl-CO2R|Ar-Cl|Ar-NHCOR|Bn-CONHR -> Ar-COR|HeteroAr-Cl|HeteroAr-H|R_acidic-H | spectators: R_acidic-H
O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12>>O=c1[nH]c(=O)c2cc3c(=O)[nH]c(=O)c3cc12,Event:C-N,|Furan -> AromN-H|Pyrrole | bond_formed: C(ar)-N(ar); C(ar)-N(ar); C(ar)-N(ar); C(ar)-N(ar) | bond_formed_labeled: C(ar)-N(ar); C(ar)-N(ar); C(ar)-N(ar); C(ar)-N(ar) | bond_broken: C(ar)-O | spectators: HeteroAr-H
NC1CCc2ccccc21.O=c1[nH]c2ccsc2c(=O)o1>>O=C(Nc1ccsc1C(=O)O)NC1CCc2ccccc21,Event:C-N,|AromN-H|R2CH-NH2 -> Ar-CO2H|Ar-Urea | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N | bond_broken: C(ar)-O(ar) | spectators: Ar-Alkyl|HeteroAr-H|Thiophene
c1ccc2c(c1)CCN2.O=c1[nH]c2cc(-c3ccc(Br)cc3)sc2c(=O)o1>>O=C(O)c1sc(-c2ccc(Br)cc2)cc1NC(=O)N1CCc2ccccc21,Event:C-N,|Ar-NHR|AromN-H|RCH2-NHR -> Ar-CO2H|Ar-Urea | spectators: Ar-Alkyl|Ar-Ar|Ar-Br|HeteroAr-H|Thiophene
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CC(C)(N)CO>>CC(C)(CO)NC(=O)OC(C)(C)C,Event:C-N,|Inorganic|R3C-NH2 -> [] | spectators: RCH2-OH
O=C1OC(=O)c2cc([N+](=O)[O-])ccc21>>O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,Claisen_condensation,|Ar-CO2R -> Ar-CONHR | bond_formed: C-N; C-N | bond_formed_labeled: C-N; C-N | bond_broken: C-O | spectators: Ar-NO2
CCC(CC)CN.O=c1[nH]c2c(-c3ccccc3)csc2c(=O)o1>>CCC(CC)CNC(=O)Nc1c(-c2ccccc2)csc1C(=O)O,Event:C-N,|AromN-H|RCH2-NH2 -> Ar-CO2H|Ar-Urea | spectators: Ar-Ar|HeteroAr-H|Thiophene
CC(=O)OC(C)=O.NCCCCN>>CC(=O)NCCCCN,Claisen_condensation,|Alkyl-CO2R|RCH2-NH2 -> Alkyl-NHCOR | spectators: R_acidic-H
CC(=O)OC(C)=O.Nc1ccccc1C(=O)O>>CC(=O)Nc1ccccc1C(=O)O,Claisen_condensation,|Alkyl-CO2R|Ar-NH2 -> Ar-NHCOR | spectators: Ar-CO2H|R_acidic-H
Nc1ccccc1N.O=C1CCC(=O)O1>>O=C(O)CCC(=O)Nc1ccccc1NC(=O)CCC(=O)O,Claisen_condensation,|Ar-NH2|RCH2-CO2R -> Ar-NHCOR | spectators: R_acidic-H | events: EsterHyd+C-N+C-O+C-C
Cc1ccc(S(N)(=O)=O)cc1.CCCCC(=O)OC(=O)CCCC>>CCCCC(=O)NS(=O)(=O)c1ccc(C)cc1,Claisen_condensation,|Ar-SO2NH2|RCH2-CO2R -> RCH2-CONHR | spectators: Ar-Alkyl|R_acidic-H
CCC(=O)OC(=O)CC.CCCCNS(=O)(=O)c1ccc(C)cc1>>CCCCN(C(=O)CC)S(=O)(=O)c1ccc(C)cc1,Claisen_condensation,|Ar-SO2NHR|RCH2-CO2R -> Alkyl-NRCOR|RCH2-CONR2 | spectators: Ar-Alkyl|R_acidic-H
CC(=O)OC(C)=O.CN1C2CCC1CC(=O)C2>>CC(=O)N1C2CCC1CC(=O)C2,Claisen_condensation,|Alkyl-CO2R|CH3-NR2|R2CH-NR2 -> Alkyl-NRCOR | spectators: RCH2-COR|R_acidic-H
Nc1ccccc1.O=C1OC(=O)c2ccccc21>>O=C(O)c1ccccc1C(=O)Nc1ccccc1,Claisen_condensation,|Ar-CO2R|Ar-NH2 -> Ar-NHCOR | events: EsterHyd+C-N
COc1ccccc1N.O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O>>COc1ccccc1N1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(c3ccccc3OC)C4=O)cc2C1=O,Claisen_condensation,|Ar-CO2R|Ar-NH2 -> Ar-CONR2|Ar-NRCOR | spectators: Ar-COR|Ar-OR | events: Ann+C-N+C-C
NC1CC1.COc1ccc(-c2cc3[nH]c(=O)oc(=O)c3s2)cc1>>COc1ccc(-c2cc(NC(=O)NC3CC3)c(C(=O)O)s2)cc1,Event:C-N,|AromN-H|R2CH-NH2 -> Ar-CO2H|Ar-Urea | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N | bond_broken: C(ar)-O(ar) | spectators: Ar-Ar|Ar-OR|HeteroAr-H|Thiophene
NC1CCCC1.Cc1csc2c(=O)oc(=O)[nH]c12>>Cc1csc(C(=O)O)c1NC(=O)NC1CCCC1,Event:C-N,|AromN-H|R2CH-NH2 -> Ar-CO2H|Ar-Urea | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N | bond_broken: C(ar)-O(ar) | spectators: Ar-Alkyl|HeteroAr-H|Thiophene
CCCCC(=O)OC(=O)CCCC.Cc1ccc(S(=O)(=O)NCCCCCCNS(=O)(=O)c2ccc(C)cc2)cc1>>CCCCC(=O)N(CCCCCCN(C(=O)CCCC)S(=O)(=O)c1ccc(C)cc1)S(=O)(=O)c1ccc(C)cc1,Claisen_condensation,|Ar-SO2NHR|RCH2-CO2R -> Alkyl-NRCOR|RCH2-CONR2 | spectators: Ar-Alkyl|R_acidic-H
CC(=O)OC(C)=O.Nc1cccc(Br)c1>>CC(=O)Nc1cccc(Br)c1,Claisen_condensation,|Alkyl-CO2R|Ar-NH2 -> Ar-NHCOR | spectators: Ar-Br|R_acidic-H
CC1CCCCC1N.O=c1[nH]c2cc(-c3ccccc3)sc2c(=O)o1>>CC1CCCCC1NC(=O)Nc1cc(-c2ccccc2)sc1C(=O)O,Event:C-N,|AromN-H|R2CH-NH2 -> Ar-CO2H|Ar-Urea | spectators: Ar-Ar|HeteroAr-H|Thiophene
CCOC(N)=O.O=C(OC(=O)c1ccc(Cl)cc1)c1ccc(Cl)cc1>>CCOC(=O)NC(=O)c1ccc(Cl)cc1,Claisen_condensation,|Alkyl-H|Ar-CO2R|Ar-Cl -> Ar-CONHR
O=C1C=CC(=O)O1.NCCCNc1ccnc2cc(Cl)ccc12>>O=C1C=CC(=O)N1CCCNc1ccnc2cc(Cl)ccc12,Michael_addition,|Alkenyl-CO2R|RCH2-NH2 -> Alkenyl-CONR2|Alkyl-NRCOR | spectators: HeteroAr-Cl|HeteroAr-H|HeteroAr-NHR|Quinoline|RCH2-NHR
O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12.CCOC(=O)c1c(N)sc2c1CCCCC2>>CCOC(=O)c1c(-n2c(=O)c3cc4c(=O)n(-c5sc6c(c5C(=O)OCC)CCCCC6)c(=O)c4cc3c2=O)sc2c1CCCCC2,Multi-Event:Ann+C-N+C-O+C-S,|HeteroAr-NH2 -> Ar-Alkyl|Ar-AromN | spectators: Ar-Alkyl|Ar-CO2R|HeteroAr-H|Thiophene | events: Ann+C-N+C-O+C-S
CC(=O)OC(C)=O.CC(=NNC(=O)c1ccccc1)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccc(C#N)cc12>>CC(=O)N1N=C(c2ccccc2)OC1(C)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccc(C#N)cc12,Claisen_condensation,|Alkyl-CO2R|Ar-CONHR -> Alkyl-NRCOR | spectators: Ar-Alkyl|Ar-C=N|HeteroAr-CN|HeteroAr-H|R_acidic-H | events: Ann+C-N
CC(=O)OC(C)=O.O=C1NCCO1>>CC(=O)N1CCOC1=O,Claisen_condensation,|Alkyl-CO2R|RCH2-LactamN -> Alkyl-NRCOR | spectators: R_acidic-H
O=C(OC(=O)c1ccccc1)c1ccccc1.CS(N)(=O)=O>>CS(=O)(=O)NC(=O)c1ccccc1,Claisen_condensation,|Alkyl-SO2NH2|Ar-CO2R -> Ar-CONHR | spectators: R_acidic-H
O=C1CCC(=O)O1.Cc1sc2[nH]cnc(=NN)c2c1C>>Cc1sc2ncnc(NNC(=O)CCC(=O)O)c2c1C,Claisen_condensation,|AromN-H|RCH2-CO2R -> HeteroAr-NHR | spectators: Ar-Alkyl|HeteroAr-H|Pyrimidine|R_acidic-H|Thiophene | events: EsterHyd+C-N
Cc1ccc(S(=O)(=O)NN)cc1.O=C1OC(=O)c2ccccc21>>Cc1ccc(S(=O)(=O)NNC(=O)c2ccccc2C(=O)O)cc1,Claisen_condensation,|Ar-CO2R -> Ar-CO2H|Ar-Hydrazide | spectators: Ar-Alkyl|Ar-SO2NHR | events: EsterHyd+C-N
CC(C)C(=O)OC(=O)C(C)C.NS(=O)(=O)c1ccccc1>>CC(C)C(=O)NS(=O)(=O)c1ccccc1,Claisen_condensation,|Ar-SO2NH2|R2CH-CO2R -> R2CH-CONHR | spectators: R_acidic-H
O=C1OC(=O)c2ccccc21.Cc1ccc(N)cc1>>Cc1ccc(NC(=O)c2ccccc2C(=O)O)cc1,Claisen_condensation,|Ar-CO2R|Ar-NH2 -> Ar-NHCOR | spectators: Ar-Alkyl | events: EsterHyd+C-N
O=C(CCl)OC(=O)CCl.NN=C1C(Cl)=C(Cl)C(Cl)=C1Cl>>O=C(CCl)NN=C1C(Cl)=C(Cl)C(Cl)=C1Cl,Claisen_condensation,|RCH2-CO2R|RCH2-Cl -> RCH2-CONHR | spectators: Alkenyl-Alkenyl|Alkenyl-Cl|R_acidic-H
NCc1ccccc1.O=C1C=CC(=O)O1>>O=C1C=CC(=O)N1Cc1ccccc1,Michael_addition,|Alkenyl-CO2R|Bn-NH2 -> Alkenyl-CONR2
O=C1C=CC(=O)O1.N[C@@H](CO)c1ccccc1>>O=C1C=CC(=O)N1[C@@H](CO)c1ccccc1,Michael_addition,|Alkenyl-CO2R|R2CH-NH2 -> Alkenyl-CONR2|Alkyl-NRCOR | spectators: Ar-Alkyl|RCH2-OH
CNCCc1ccccc1.O=c1[nH]c2cc(-c3ccsc3)sc2c(=O)o1>>CN(CCc1ccccc1)C(=O)Nc1cc(-c2ccsc2)sc1C(=O)O,Event:C-N,|AromN-H|CH3-NHR|RCH2-NHR -> Ar-CO2H|Ar-Urea | bond_formed: C(ar)-N | bond_formed_labeled: C(ar)-N | bond_broken: C(ar)-O(ar) | spectators: Ar-Alkyl|Ar-Ar|HeteroAr-H|Thiophene
NNC(N)=O.O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21>>NC(=O)n1[nH]c(=O)c2c(Br)c(Br)c(Br)c(Br)c2c1=O,Claisen_condensation,|Ar-Br|Ar-CO2R|Unclassified-Reactant -> AromN-H|HeteroAr-Br
C[C@H](N)C(=O)O.O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O>>C[C@@H](C(=O)O)N1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N([C@@H](C)C(=O)O)C4=O)cc2C1=O,Claisen_condensation,|Ar-CO2R|R2CH-NH2 -> Alkyl-NRCOR|Ar-CONR2 | spectators: Ar-COR|R2CH-CO2H|R_acidic-H
Nc1ccc(Oc2ccc(N)cc2)cc1.O=C(O)c1ccc2c(c1)C(=O)OC2=O>>O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)O)cc5C4=O)cc3)cc1)C2=O,Claisen_condensation,|Ar-CO2R|Ar-NH2 -> Ar-CONR2|Ar-NRCOR | spectators: Ar-CO2H|Ar-OR | events: Ann+C-N+C-O+C-C
CC(C)NC(C)(C)C.O=c1[nH]c2cc(-c3ccccc3)sc2c(=O)o1>>CC(C)N(C(=O)Nc1cc(-c2ccccc2)sc1C(=O)O)C(C)(C)C,Event:C-N,|AromN-H|R2CH-NHR|R3C-NHR -> Ar-CO2H|Ar-Urea | spectators: Ar-Ar|HeteroAr-H|Thiophene
NNC(N)=S.O=C1OC(=O)c2ccccc21>>NC(=S)NNC(=O)c1ccccc1C(=O)O,Claisen_condensation,|Ar-CO2R|Unclassified-Reactant -> Ar-CO2H|Ar-Hydrazide | events: EsterHyd+C-N
CCC(=O)OC(=O)CC.CS(N)(=O)=O>>CCC(=O)NS(C)(=O)=O,Claisen_condensation,|Alkyl-SO2NH2|RCH2-CO2R|R_acidic-H -> RCH2-CONHR
Nc1ccccc1C(=O)O.O=C(OC(=O)C(F)(F)F)C(F)(F)F>>O=C(O)c1ccccc1NC(=O)C(F)(F)F,Claisen_condensation,|Alkyl-CO2R|Ar-NH2 -> Ar-NHCOR | spectators: Alkyl-F|Ar-CO2H
CC(=O)OC(C)=O.Nc1ccc(O)cc1>>CC(=O)Nc1ccc(O)cc1,Claisen_condensation,|Alkyl-CO2R|Ar-NH2 -> Ar-NHCOR | spectators: Ar-OH|R_acidic-H
Nc1ccc(F)cc1F.CC(=O)OC(C)=O>>CC(=O)Nc1ccc(F)cc1F,Claisen_condensation,|Alkyl-CO2R|Ar-NH2 -> Ar-NHCOR | spectators: Ar-F|R_acidic-H
C1COCCN1.COc1ccc(-c2csc3c(=O)oc(=O)[nH]c23)cc1OC>>COc1ccc(-c2csc(C(=O)O)c2NC(=O)N2CCOCC2)cc1OC,Event:C-N,|AromN-H|RCH2-NHR -> Ar-CO2H|Ar-Urea | spectators: Ar-Ar|Ar-OR|HeteroAr-H|RCH2-OR|Thiophene
CC(=O)OC(C)=O.N#Cc1ccccc1N>>CC(=O)Nc1ccccc1C#N,Claisen_condensation,|Alkyl-CO2R|Ar-NH2 -> Ar-NHCOR | spectators: Ar-CN|R_acidic-H
Nc1ccc(Cl)cc1.CC(C)(C)C(=O)OC=O>>O=CNc1ccc(Cl)cc1,Claisen_condensation,|Ar-NH2|R3C-CO2R -> [] | bond_formed: C-N | bond_broken: C-O | spectators: Ar-Cl
