reaction_smiles,detected_reaction_type,reaction_key
COC1(C#N)CCC(C)CC1>>COC1(CN)CCC(C)CC1.O=C(O)C(=O)O,Reduction_nitrile_to_amine,|R3C-CN -> RCH2-NH2 | bond_formed: C-C; C-O; C-O | bond_formed_labeled: C-C; C-O; C-O | spectators: R3C-OR | events: C-O+C-C
CC#N.CC(=O)Nc1ccc(N)cc1>>CCNc1ccc(NC(C)=O)cc1,Unknown,|Ar-NH2|CH3-CN|R_acidic-H -> Ar-NHR|RCH2-NHR | spectators: Ar-NHCOR
Nc1ccccc1.CC(C)(C)C#N>>CC(C)(C)CNc1ccccc1,Unknown,|Ar-NH2|R3C-CN -> Ar-NHR|RCH2-NHR
Nc1ccccc1.N#CCCC#N>>N#CCCCNc1ccccc1,Unknown,|Ar-NH2|RCH2-CN|R_acidic-H -> Ar-NHR|RCH2-NHR
CC#N.COc1cc(N)cc(OC)c1OC>>CCNc1cc(OC)c(OC)c(OC)c1,Unknown,|Ar-NH2|CH3-CN|R_acidic-H -> Ar-NHR|RCH2-NHR | spectators: Ar-OR
CC(C)(C)C#N.O=C(Cl)OCc1ccc([N+](=O)[O-])cc1.CC(C)(C)CO>>CC(C)(C)COC(NC(=O)OCc1ccc([N+](=O)[O-])cc1)C(C)(C)C,Multi-Event:LGDisp+C-N+C-O,|Acyl-Cl|R3C-CN|RCH2-OH -> RCH2-OR | spectators: Ar-Alkyl|Ar-NO2 | events: LGDisp+C-N+C-O
N#Cc1ccccc1.CC(C)C(=O)Cl.CO>>COC(NC(=O)C(C)C)c1ccccc1,Multi-Event:LGDisp+C-N+C-O,|Alkyl-COCl|Ar-CN|CH3-OH -> Alkyl-NHCOR | spectators: R_acidic-H | events: LGDisp+C-N+C-O
CC(C)(C)OC(=O)N1CCC(C#N)(c2ccc(F)cc2)CC1.CS(=O)(=O)Cl>>CC(C)(C)OC(=O)N1CCC(CNS(C)(=O)=O)(c2ccc(F)cc2)CC1,Unknown,|Alkyl-SO2Cl|R3C-CN -> Alkyl-SO2NHR | spectators: Ar-Alkyl|Ar-F|R_acidic-H
CC(C)(C)OC(=O)N1CCC(C#N)(c2ccc(F)c(F)c2)CC1.CS(=O)(=O)Cl>>CC(C)(C)OC(=O)N1CCC(CNS(C)(=O)=O)(c2ccc(F)c(F)c2)CC1,Unknown,|Alkyl-SO2Cl|R3C-CN -> Alkyl-SO2NHR | spectators: Ar-Alkyl|Ar-F|R_acidic-H
Cc1cc(C2(C#N)CCN(C(=O)OC(C)(C)C)CC2)ccc1Cl.CS(=O)(=O)Cl>>Cc1cc(C2(CNS(C)(=O)=O)CCN(C(=O)OC(C)(C)C)CC2)ccc1Cl,Unknown,|Alkyl-SO2Cl|R3C-CN -> Alkyl-SO2NHR | spectators: Ar-Alkyl|Ar-Cl|R_acidic-H
CCC1(C)CC(C2OC2C#N)CCO1>>CCC1(C)CC(C(O)CCN)CCO1,Reduction_nitrile_to_amine,|R2CH-OR -> RCH2-NH2 | bond_broken: C-O | spectators: RCH2-OR
CC(=O)c1ccc(C#N)cc1>>CC(O)c1ccc(CN)cc1,Reduction_nitrile_to_amine / Reduction_carbonyl_to_alcohol,|Ar-CN|Ar-COR|R_acidic-H -> Bn-NH2 | reaction_types: Reduction_nitrile_to_amine+Reduction_carbonyl_to_alcohol
CC(=O)c1ccccc1.N#Cc1ccccc1>>CC(O)c1ccccc1.NCc1ccccc1,Reduction_nitrile_to_amine / Reduction_carbonyl_to_alcohol,|Ar-CN|Ar-COR|R_acidic-H -> Bn-NH2 | reaction_types: Reduction_nitrile_to_amine+Reduction_carbonyl_to_alcohol
COC(=O)c1ccccc1.N#Cc1ccccc1>>NCc1ccccc1.OCc1ccccc1,Reduction_nitrile_to_amine / Reduction_ester_to_alcohol,|Ar-CN|Ar-CO2R -> Bn-NH2 | reaction_types: Reduction_nitrile_to_amine+Reduction_ester_to_alcohol
N#Cc1ccc(C=Nc2ccccc2)cc1>>NCc1ccc(CNc2ccccc2)cc1,Reduction_imine_to_amine,|Ar-C=N|Ar-CN -> Ar-NHR|Bn-NH2|Bn-NHR
N#CCCCN(CCC#N)Cc1ccccc1>>NCCCCN(CCCN)Cc1ccccc1,Reduction_nitrile_to_amine,|RCH2-CN|R_acidic-H -> RCH2-NH2 | spectators: Bn-NR2|RCH2-NR2
N#Cc1ccc(N)cc1>>NCc1ccc(N)cc1.Nc1ccc(CNCc2ccc(N)cc2)cc1,Reduction_nitrile_to_amine,|Ar-CN -> Bn-NH2 | spectators: Ar-NH2
N#Cc1cc2ccccc2[nH]1>>NCc1cc2ccccc2[nH]1,Reduction_nitrile_to_amine,|HeteroAr-CN -> Bn-NH2 | spectators: AromN-H|HeteroAr-H|Indole
COc1ccccc1CO.N#CCCc1ccccc1>>COc1ccccc1C(=O)NCCCc1ccccc1,Event:C-N,|RCH2-CN -> Ar-CONHR | bond_formed: C-N | bond_formed_labeled: C-N | spectators: Ar-Alkyl|Ar-OR
N#CC1CC1>>NCC1CC1,Reduction_nitrile_to_amine,|R2CH-CN|R_acidic-H -> RCH2-NH2
Cc1ccccc1C#N>>Cc1ccccc1CN,Reduction_nitrile_to_amine,|Ar-CN -> Bn-NH2 | spectators: Ar-Alkyl
OCCc1ccccc1.N#CC1CCCC1>>O=C(Cc1ccccc1)NCC1CCCC1,Event:C-N,|Ar-Alkyl|R2CH-CN -> Alkyl-NHCOR|Bn-CONHR | bond_formed: C-N | bond_formed_labeled: C-N | spectators: R_acidic-H
N#CCCO>>[2H]C([2H])(N)CCO,Reduction_nitrile_to_amine,|R_acidic-H -> RCH2-NH2 | bond_formed: C-H; C-H | bond_formed_labeled: C-H; C-H | spectators: RCH2-OH
CCCCCCCCCCCCCC#N>>CCCCCCCCCCCCCCO.CCCCCCCCCCCCCCN,Reduction_nitrile_to_amine,|RCH2-CN|R_acidic-H -> RCH2-NH2
Cc1ccc(C#N)c(C)c1>>Cc1ccc(CN)c(C)c1.Cl,Reduction_nitrile_to_amine,|Ar-CN -> Bn-NH2 | spectators: Ar-Alkyl
N#CCc1ccc(Cl)cc1>>NCCc1ccc(Cl)cc1,Unknown,|Bn-CN|R_acidic-H -> Ar-Alkyl|RCH2-NH2 | spectators: Ar-Cl
Cc1ncc(C#N)c(N)n1>>Cc1ncc(CN)c(N)n1,Reduction_nitrile_to_amine,|HeteroAr-CN -> Bn-NH2 | spectators: Ar-Alkyl|HeteroAr-H|HeteroAr-NH2|Pyrimidine
N#CC=Cc1ccccc1>>O=CC=Cc1ccccc1.NCC=Cc1ccccc1,Reduction_nitrile_to_amine,|Alkenyl-CN -> RCH2-NH2 | spectators: Ar-Alkenyl
COc1ccccc1C#N>>COc1ccccc1CN,Reduction_nitrile_to_amine,|Ar-CN -> Bn-NH2 | spectators: Ar-OR
COc1ccc(C#N)cc1.C=CCB([C@@H]1C[C@@H]2C[C@H]([C@H]1C)C2(C)C)[C@@H]1C[C@@H]2C[C@H]([C@H]1C)C2(C)C>>C=CC[C@H](N)c1ccc(OC)cc1,Reduction_nitrile_to_amine,|Alkyl-B* -> R2CH-NH2 | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: B-C | spectators: Ar-OR
N#Cc1ccsc1>>NCc1ccsc1,Reduction_nitrile_to_amine,|HeteroAr-CN -> Bn-NH2 | spectators: HeteroAr-H|Thiophene
N#CCCCNc1ccc(F)cc1>>NCCCCNc1ccc(F)cc1,Reduction_nitrile_to_amine,|RCH2-CN|R_acidic-H -> RCH2-NH2 | spectators: Ar-F|Ar-NHR|RCH2-NHR
Cc1ccc(C#N)cc1>>Cc1ccc(CN)cc1,Reduction_nitrile_to_amine,|Ar-CN -> Bn-NH2 | spectators: Ar-Alkyl
N#Cc1ccccc1.C=C=C(C)C>>C=CC(C)(C)C(N)c1ccccc1,Reduction_nitrile_to_amine,|Alkyl-H|Ar-CN -> R2CH-NH2
COC(=O)C[C@H](C)[C@H](C)C#N>>C[C@@H]1CNC(=O)C[C@@H]1C,Claisen_condensation,|R2CH-CN|RCH2-CO2R -> Alkyl-NHCOR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: R_acidic-H | events: Ann+C-N
CO.N#Cc1ccc(F)cc1>>O=CNCc1ccc(F)cc1,Event:C-N,|Ar-CN -> Ar-Alkyl | bond_formed: C-N | bond_formed_labeled: C-N | spectators: Ar-F
N#CCc1ccc(Br)cc1>>Cl.NCCc1ccc(Br)cc1,Unknown,|Bn-CN|R_acidic-H -> Ar-Alkyl|Inorganic|RCH2-NH2 | spectators: Ar-Br
Cc1cc(C)cc(C(C)(F)C#N)c1>>Cc1cc(C)cc(C(C)(F)CN)c1.Cl,Reduction_nitrile_to_amine,|R3C-CN -> RCH2-NH2 | spectators: Ar-Alkyl|R3C-F
Cc1cccc(CC#N)c1>>Cc1cccc(CCN)c1,Unknown,|Bn-CN|R_acidic-H -> Ar-Alkyl|RCH2-NH2 | spectators: Ar-Alkyl
COCC#N.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C>>COCCNC(=O)OC(C)(C)C,Event:C-N,|Inorganic|RCH2-CN|R_acidic-H -> [] | spectators: RCH2-OR
N#CCc1ccccc1.CCCCNCc1ccccc1>>CCCCNCCc1ccccc1,Unknown,|Bn-CN|Bn-NHR|R_acidic-H -> Ar-Alkyl | spectators: RCH2-NHR
CC(=O)OC(C)=O.N#CCc1ccccc1>>CC(=O)NCCc1ccccc1,Claisen_condensation,|Alkyl-CO2R|Bn-CN -> Alkyl-NHCOR | spectators: R_acidic-H
N#Cc1cccc(Cl)c1>>Cl.NCc1cccc(Cl)c1,Reduction_nitrile_to_amine,|Ar-CN -> Bn-NH2 | spectators: Ar-Cl
CC(C)(C)OC(=O)N[C@@H](CC#N)c1ccccc1>>CC(C)(C)OC(=O)N[C@@H](CCN)c1ccccc1,Reduction_nitrile_to_amine,|RCH2-CN|R_acidic-H -> RCH2-NH2 | spectators: Ar-Alkyl
C[Mg]Br.N#Cc1ccc(C(F)(F)F)cc1>>CC(N)c1ccc(C(F)(F)F)cc1,Reduction_nitrile_to_amine,|Alkyl-Mg* -> R2CH-NH2 | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-Mg | spectators: Ar-CF3
N#CC1CCCCC1>>NCC1CCCCC1,Reduction_nitrile_to_amine,|R2CH-CN|R_acidic-H -> RCH2-NH2
CC(C)O.N#CC12CC3CC(CC(C3)C1)C2>>CC(C)NCC12CC3CC(CC(C3)C1)C2,Event:C-N,|R2CH-OH|R3C-CN -> R2CH-NHR|RCH2-NHR
CN1C(=O)C(C)(CC2(C#N)CCCCC2)c2cc(F)ccc21>>CN1c2ccc(F)cc2[C@]2(C)CC3(CCCCC3)CN[C@H]12,Multi-Event:Ann+C-N,|Alkyl-NRCOR|Ar-NRCOR|R3C-CN -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-F | events: Ann+C-N
CC(C)(C)OC(=O)N[C@H](c1ccccc1)[C@@H](C#N)c1ccccc1>>CC(C)(C)OC(=O)NC(c1ccccc1)C(CN)c1ccccc1,Reduction_nitrile_to_amine,|R2CH-CN|R_acidic-H -> RCH2-NH2 | spectators: Ar-Alkyl
Br[Mg]Cc1ccccc1.COc1ccc(C#N)cc1OC>>COc1ccc(C(N)Cc2ccccc2)cc1OC,Reduction_nitrile_to_amine,|RCH2-Mg* -> R2CH-NH2 | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-Mg | spectators: Ar-Alkyl|Ar-OR
COC(=O)C[C@H](CC#N)c1ccccc1>>O=C1C[C@@H](c2ccccc2)CCN1,Claisen_condensation,|RCH2-CN|RCH2-CO2R -> Alkyl-NHCOR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|R_acidic-H | events: Ann+C-N
N#Cc1ccccc1F>>Fc1ccccc1CNCc1ccccc1F,Multi-Event:Ann+C-N+C-C,|Ar-CN -> Ar-F|Bn-NHR | bond_formed: C(ar)-C(ar); C(ar)-C(ar); C-N | bond_formed_labeled: C(ar)-C(ar); C(ar)-C(ar); C-N | spectators: Ar-F | events: Ann+C-N+C-C
N#CC(Cl)(Cl)Cl.Cn1ccc2ccccc21.O=C(OC(=O)C(F)(F)F)C(F)(F)F>>Cn1cc(C(NC(=O)C(F)(F)F)C(Cl)(Cl)Cl)c2ccccc21,Claisen_condensation,|Alkyl-CN|Alkyl-CO2R|HeteroAr-H -> Alkyl-NHCOR|Ar-Alkyl | spectators: Alkyl-AromN|Alkyl-Cl|Alkyl-F | events: C-N+C-C
Cc1ccc(C#N)cc1>>Cc1ccc(CN)cc1.Cl,Reduction_nitrile_to_amine,|Ar-CN -> Bn-NH2 | spectators: Ar-Alkyl
N#Cc1cccc2[nH]ccc12>>NCc1cccc2[nH]ccc12,Reduction_nitrile_to_amine,|HeteroAr-CN -> Bn-NH2 | spectators: AromN-H|HeteroAr-H|Indole
N#Cc1cccnc1>>Cl.NCc1cccnc1,Reduction_nitrile_to_amine,|HeteroAr-CN -> Bn-NH2 | spectators: HeteroAr-H|Pyridine
N#CC(Cc1ccc2ccccc2c1)(Cc1ccc2ccccc2c1)C(=O)NCCN>>NCCNC(=O)C(CN)(Cc1ccc2ccccc2c1)Cc1ccc2ccccc2c1,Reduction_nitrile_to_amine,|R3C-CN -> RCH2-NH2 | spectators: Alkyl-NHCOR|Ar-Alkyl|R3C-CONHR|RCH2-NH2
CCCCCCCCCC#N>>CCCCCCCCCCN.Cl,Reduction_nitrile_to_amine,|RCH2-CN|R_acidic-H -> RCH2-NH2
N#CCCC1(c2ccc(F)cc2)OCc2cc(Br)ccc21>>NCCCC1(c2ccc(F)cc2)OCc2cc(Br)ccc21,Reduction_nitrile_to_amine,|RCH2-CN|R_acidic-H -> RCH2-NH2 | spectators: Ar-Alkyl|Ar-Br|Ar-F|Bn-OR
COc1cccc(C#N)c1>>COc1cccc(CNCc2cccc(OC)c2)c1,Multi-Event:Ann+C-N,|Ar-CN -> Ar-OR|Bn-NHR | bond_formed: C-N | bond_formed_labeled: C-N | spectators: Ar-OR | events: Ann+C-N
N#Cc1ccc(Cl)cc1>>Clc1ccc(CNCc2ccc(Cl)cc2)cc1,Multi-Event:Ann+C-N,|Ar-CN -> Ar-Cl|Bn-NHR | bond_formed: C-N | bond_formed_labeled: C-N | spectators: Ar-Cl | events: Ann+C-N
N#Cc1ccccc1Cl>>Clc1ccccc1CNCc1ccccc1Cl,Multi-Event:Ann+C-N,|Ar-CN -> Ar-Cl|Bn-NHR | bond_formed: C-N | bond_formed_labeled: C-N | spectators: Ar-Cl | events: Ann+C-N
N#Cc1ccc(C(F)(F)F)cc1>>FC(F)(F)c1ccc(CNCc2ccc(C(F)(F)F)cc2)cc1,Multi-Event:Ann+C-N+C-C,|Ar-CN -> Ar-CF3|Bn-NHR | spectators: Ar-CF3 | events: Ann+C-N+C-C
COC(=O)c1ccc(C#N)cc1>>COC(=O)c1ccc(CNCc2ccc(C(=O)OC)cc2)cc1,Multi-Event:Ann+C-N+C-O,|Ar-CN -> Ar-CO2R|Bn-NHR | bond_formed: C(ar)-O; C-O; C-N | bond_formed_labeled: C(ar)-O; C-O; C-N | spectators: Ar-CO2R | events: Ann+C-N+C-O
Cc1ccc(C#N)cc1>>Cc1ccc(CN)cc1.Cc1ccc(C=NCc2ccc(C)cc2)cc1,Reduction_nitrile_to_amine,|Ar-CN -> Bn-NH2 | bond_formed: C-N | bond_formed_labeled: C-N | spectators: Ar-Alkyl | events: Ann+C-N
N#Cc1cccc(F)c1.O=[PH](c1ccccc1)c1ccccc1>>O=P(NC(c1cccc(F)c1)P(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,Multi-Event:Ann+C-C,|Ar-CN|Ar-H -> Ar-Alkyl | spectators: Ar-F | events: Ann+C-C
N#Cc1ccc(F)cc1.O=[PH](c1ccccc1)c1ccccc1>>O=P(NC(c1ccc(F)cc1)P(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,Multi-Event:Ann+C-C,|Ar-CN|Ar-H -> Ar-Alkyl | spectators: Ar-F | events: Ann+C-C
N#CC1CCCCC1.O=[PH](c1ccccc1)c1ccccc1>>O=P(NC(C1CCCCC1)P(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,Multi-Event:Ann+C-C,|R2CH-CN|R_acidic-H -> Alkyl-H | spectators: Ar-H | events: Ann+C-C
N#CCc1ccccc1.O=[PH](c1ccccc1)c1ccccc1>>O=P(NC(Cc1ccccc1)P(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,Multi-Event:Ann+C-C,|Ar-H|Bn-CN|R_acidic-H -> Ar-Alkyl | events: Ann+C-C
CC(C)(C)c1ccc(C#N)cc1>>CC(C)(C)c1ccc(CN)cc1.Cl,Reduction_nitrile_to_amine,|Ar-CN -> Bn-NH2 | spectators: Ar-Alkyl
N#Cc1ccccn1>>Cl.NCc1ccccn1,Reduction_nitrile_to_amine,|Ar-CN -> Bn-NH2 | spectators: HeteroAr-H|Pyridine
COc1ccc(C#N)cn1>>COc1ccc(CN)cn1.Cl,Reduction_nitrile_to_amine,|HeteroAr-CN -> Bn-NH2 | spectators: Ar-OR|HeteroAr-H|Pyridine
CC(=O)Nc1ccc(C#N)cc1>>CC(=O)Nc1ccc(CN)cc1.Cl,Reduction_nitrile_to_amine,|Ar-CN -> Bn-NH2 | spectators: Ar-NHCOR|R_acidic-H
Oc1ccc(Cl)c2ccccc12.CCOC(=O)C(C#N)=Cc1cccs1>>CCOC(=O)C1=C(c2cccs2)Oc2c(cc(Cl)c3ccccc23)C1N,Reduction_nitrile_to_amine,|Alkenyl-CN|Ar-OH -> R2CH-NH2 | bond_formed: C-O; C-C(ar) | bond_formed_labeled: C-O; C-C(ar) | spectators: Alkenyl-CO2R|Ar-Alkenyl|Ar-Cl|HeteroAr-H|Thiophene | events: Ann+C-O+C-C
COc1ccc(N[C@H](c2ccccc2Br)[C@H](C#N)Cc2ccccc2)cc1>>COc1ccc(N[C@H](c2ccccc2Br)[C@H](CN)Cc2ccccc2)cc1,Reduction_nitrile_to_amine,|R2CH-CN|R_acidic-H -> RCH2-NH2 | spectators: Ar-Alkyl|Ar-Br|Ar-NHR|Ar-OR|R2CH-NHR
N#Cc1ccccc1N>>NCc1ccccc1N,Reduction_nitrile_to_amine,|Ar-CN -> Bn-NH2 | spectators: Ar-NH2
N#Cc1ccncc1>>NCc1ccncc1,Reduction_nitrile_to_amine,|HeteroAr-CN -> Bn-NH2 | spectators: HeteroAr-H|Pyridine
Cc1ccc(/C(=C(\CC#N)C(F)(F)F)c2ccccc2)cc1.CC(=O)OC(C)=O>>CC(=O)NCC/C(=C(/c1ccccc1)c1ccc(C)cc1)C(F)(F)F,Claisen_condensation,|Alkyl-CO2R|RCH2-CN -> Alkyl-NHCOR | spectators: Alkyl-F|Ar-Alkenyl|Ar-Alkyl|R_acidic-H
CCCC#N>>CCCCN.Cl,Reduction_nitrile_to_amine,|RCH2-CN|R_acidic-H -> RCH2-NH2
CCC(C)O.N#Cc1ccccc1>>CCC(C)NCc1ccccc1,Event:C-N,|Ar-CN|R2CH-OH -> Bn-NHR|R2CH-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O
CC#N>>CC(N)P(=O)(O)O,Reduction_nitrile_to_amine,|CH3-CN|R_acidic-H -> R2CH-NH2 | bond_formed: C-P | bond_formed_labeled: C-P
O=CO.C[C@]1(C#N)[C@H](F)[C@H](F)C[C@H](F)[C@@H]1F>>C[C@]1(CNC=O)[C@H](F)[C@H](F)C[C@H](F)[C@@H]1F,Event:C-N,|R3C-CN|Unclassified-Reactant -> [] | bond_formed: C-N | bond_broken: C-O | spectators: R2CH-F
CC(C)N(Bc1ccccc1C#N)C(C)C>>CC(C)N(B1NCc2ccccc21)C(C)C,Event:Ann,|Ar-CN -> Bn-NHR | bond_formed: B-N | bond_formed_labeled: B-N | spectators: Ar-B*|R2CH-NR2
CCOc1ccc2ccccc2c1C(=O)Nc1ccc(CC#N)cc1>>CCOc1ccc2c(c1C(=O)Nc1ccc(CCN)cc1)CCCC2.Cl,Unknown,|Bn-CN|R_acidic-H -> Ar-Alkyl|Inorganic|RCH2-NH2 | spectators: Ar-NHCOR|Ar-OR
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CCOC(=O)C[C@@H](C#N)c1ccccc1>>CCOC(=O)C[C@@H](CNC(=O)OC(C)(C)C)c1ccccc1,Event:C-N,|Inorganic|R2CH-CN|R_acidic-H -> [] | spectators: Ar-Alkyl|RCH2-CO2R
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.C[C@@H](C#N)c1cccc(Cl)c1>>C[C@@H](CNC(=O)OC(C)(C)C)c1cccc(Cl)c1,Event:C-N,|Inorganic|R2CH-CN|R_acidic-H -> [] | spectators: Ar-Alkyl|Ar-Cl
CCC(=O)Nc1ccc(C#N)cc1>>CCC(=O)Nc1ccc(CN)cc1,Reduction_nitrile_to_amine,|Ar-CN -> Bn-NH2 | spectators: Ar-NHCOR|R_acidic-H
N#Cc1cccc(C(F)(F)F)c1>>Cl.NCc1cccc(C(F)(F)F)c1,Reduction_nitrile_to_amine,|Ar-CN -> Bn-NH2 | spectators: Ar-CF3
Cc1ccc(C(C#N)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1>>Cc1ccc(C(CN)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,Reduction_nitrile_to_amine,|R2CH-CN|R_acidic-H -> RCH2-NH2 | spectators: Alkyl-CF3|Alkyl-F|Ar-Alkyl
N#Cc1ccccc1[N+](=O)[O-]>>NCc1ccccc1N=O,Reduction_nitrile_to_amine,|Ar-CN|Ar-NO2 -> Bn-NH2 | bond_broken: N-O
N#Cc1cccc(C#N)c1>>Cl.NCc1cccc(CN)c1,Reduction_nitrile_to_amine,|Ar-CN -> Bn-NH2
N#CC1CCCC1>>Cl.[2H]C([2H])(N)C1CCCC1,Reduction_nitrile_to_amine,|R_acidic-H -> RCH2-NH2 | bond_formed: C-H; C-H | bond_formed_labeled: C-H; C-H
