reaction_smiles,detected_reaction_type,reaction_key
Cc1ccc(C(=O)O)cc1.CCCCCCBr>>CCCCCCC1(C(=O)O)C=CC(C)C=C1,Oxidation_alcohol,|Ar-Alkyl|Ar-CO2H|RCH2-Br -> R3C-CO2H | events: LGDisp+C-C
CC(C)OC(=O)c1occ2c1CCC2.CC(C)CI>>CC(C)CC1(C(=O)OC(C)C)OCC2=C1CCC2,Claisen_condensation,|Ar-Alkyl|Ar-CO2R|HeteroAr-H|RCH2-I -> R3C-CO2R|RCH2-OR | events: LGDisp+C-C
O=C(O)c1cccc2ccccc12.C=CCBr>>C=CCC1(C(=O)O)C=CCc2ccccc21,Multi-Event:LGDisp+C-C,|Allyl-Br -> Ar-Alkyl | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl] | bond_broken: Br-C | events: LGDisp+C-C
COc1ccc2c(c1)C(=O)CCC2.C=CCBr>>C=CCC12C=C(OC)CC=C1CCCC2=O,Oxidation_alcohol,|Allyl-Br|Ar-Alkyl|Ar-COR -> RCH2-COR | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: Br-C | spectators: R_acidic-H | events: LGDisp+C-C
COC[C@@H]1CCCN1C(=O)c1cc(CCCOC2CCCCO2)ccc1OC.C=CCBr>>C=CC[C@@]1(C(=O)N2CCC[C@H]2COC)C=C(CCCOC2CCCCO2)CC=C1OC,Multi-Event:LGDisp+C-C,|Allyl-Br|Ar-Alkyl|Ar-CONR2 -> Alkenyl-OR|R3C-CONR2 | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: Br-C | spectators: Alkyl-NRCOR|RCH2-OR | events: LGDisp+C-C
CN(C)C(=O)c1ccccc1.BrCc1ccccc1>>CN(C)C(=O)C1(Cc2ccccc2)C=CCC=C1,Alkylation_friedel_crafts,|Ar-CONR2|Bn-Br -> Ar-Alkyl | spectators: Alkyl-NRCOR | events: LGDisp+C-C
C=CCCBr.O=C1c2ccccc2OC[C@@H]2CCCN12>>C=CCC[C@]12C=CCC=C1OC[C@@H]1CCCN1C2=O,Multi-Event:LGDisp+C-C,|Ar-CONR2|RCH2-Br -> Alkenyl-OR|R3C-CONR2 | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: Br-C | spectators: Alkyl-NRCOR | events: LGDisp+C-C
COCO[C@H]1CC[C@H]2CC(=O)c3ccccc3[C@@]2(C)C1.COCCl>>COCO[C@H]1CC[C@H]2CC(=O)[C@]3(COC)C=CCC=C3[C@@]2(C)C1.COCO[C@@H]1CC[C@@H]2CC(=O)[C@]3(COC)C=CCC=C3[C@]2(C)C1,Oxidation_alcohol,|Ar-Alkyl|Ar-COR|RCH2-Cl -> RCH2-COR | bond_formed: C-C(ar); C-O | bond_formed_labeled: C-C(ar); C-O | bond_broken: C-Cl | spectators: RCH2-OR|R_acidic-H | events: Ann+LGDisp+C-O+C-C
COC[C@@H]1CCCN1C(=O)c1cc(-c2cccc(OC)c2OC)ccc1OC.C=CCBr>>C=CC[C@@]1(C(=O)N2CCC[C@H]2COC)C=C(c2cccc(OC)c2OC)CC=C1OC,Multi-Event:LGDisp+C-C,|Allyl-Br|Ar-Ar|Ar-CONR2 -> Ar-Alkenyl | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkenyl] | bond_broken: Br-C | spectators: Alkyl-NRCOR|Ar-OR|RCH2-OR | events: LGDisp+C-C
BrCCBr.COC(=O)c1cc(OC)cc(OC)c1>>COC(=O)C1(CCBr)C=C(OC)CC(OC)=C1,Claisen_condensation,|Ar-CO2R|Ar-OR|RCH2-Br -> Alkenyl-OR|R3C-CO2R | events: LGDisp+C-C
CN1Cc2ccccc2C1=O.CCI>>CCC12C=CCC=C1CN(C)C2=O,Multi-Event:LGDisp+C-C,|Ar-CONR2|Bn-LactamN|RCH2-I -> R3C-CONR2 | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: C-I | spectators: Alkyl-NRCOR | events: LGDisp+C-C
CC(C)(C)OC(=O)n1cccc1C(=O)O[C@H]1CCCC[C@@H]1C(C)(C)c1ccccc1.BrCc1ccccc1>>CC(C)(C)OC(=O)N1CC=C[C@@]1(Cc1ccccc1)C(=O)O[C@H]1CCCC[C@@H]1C(C)(C)c1ccccc1,Alkylation_friedel_crafts,|Ar-CO2R|Bn-Br|HeteroAr-H -> Ar-Alkyl | spectators: Ar-Alkyl | events: LGDisp+C-C
O=C(O)c1cccc2ccccc12.CCCCCCBr>>CCCCCCC1(C(=O)O)C=CCc2ccccc21,Multi-Event:LGDisp+C-C,|RCH2-Br -> Ar-Alkyl | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl] | bond_broken: Br-C | events: LGDisp+C-C
COc1ccccc1C(=O)N1CCCC1.C=CCBr>>C=CCC1(C(=O)N2CCCC2)C=CCC=C1OC,Multi-Event:LGDisp+C-C,|Allyl-Br|Ar-CONR2 -> Alkenyl-OR|R3C-CONR2 | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: Br-C | spectators: Alkyl-NRCOR | events: LGDisp+C-C
O=C(O)c1cccc2ccccc12.CCCCCCBr>>CCCCCCC1(C(=O)O)C=CCc2ccccc21.CCCCCCC1C=CC(CCCCCC)(C(=O)O)c2ccccc21,Multi-Event:Ann+LGDisp+C-O+C-C,|Ar-CO2H|RCH2-Br -> Ar-Alkyl | events: Ann+LGDisp+C-O+C-C
COC(=O)c1cccc(CO[Si](C)(C)C(C)(C)C)c1.C=CCBr>>C=CCC1(C(=O)OC)C=CCC(CO[Si](C)(C)C(C)(C)C)=C1,Claisen_condensation,|Allyl-Br|Ar-Alkyl|Ar-CO2R -> R3C-CO2R | spectators: Alkyl-Si* | events: LGDisp+C-C
COC[C@@H]1CC[C@@H](COC)N1C(=O)c1occc1C.CC(C)CI>>COC[C@@H]1CC[C@@H](COC)N1C(=O)[C@@]1(CC(C)C)OCC=C1C,Multi-Event:LGDisp+C-C,|Ar-Alkyl|Ar-CONR2|HeteroAr-H|RCH2-I -> R3C-CONR2|RCH2-OR | spectators: Alkyl-NRCOR|RCH2-OR | events: LGDisp+C-C
COC[C@@H]1CCCN1C(=O)c1cc(Cc2ccc(OC)c(OC)c2)ccc1OC.C=CCBr>>C=CC[C@@]1(C(=O)N2CCC[C@H]2COC)C=C(Cc2ccc(OC)c(OC)c2)CC=C1OC,Multi-Event:LGDisp+C-C,|Allyl-Br|Ar-CONR2 -> Ar-Alkyl | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl] | bond_broken: Br-C | spectators: Alkyl-NRCOR|Ar-Alkyl|Ar-OR|RCH2-OR | events: LGDisp+C-C
COC[C@@H]1CCCN1C(=O)c1cc(Cc2cccc(OC)c2)ccc1OC.C=CCBr>>C=CC[C@@]1(C(=O)N2CCC[C@H]2COC)C=C(Cc2cccc(OC)c2)CC=C1OC,Multi-Event:LGDisp+C-C,|Allyl-Br|Ar-CONR2 -> Ar-Alkyl | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl] | bond_broken: Br-C | spectators: Alkyl-NRCOR|Ar-Alkyl|Ar-OR|RCH2-OR | events: LGDisp+C-C
COC[C@@H]1CCCN1C(=O)c1cc(Cc2cccc(C)c2)ccc1OC.C=CCBr>>C=CC[C@@]1(C(=O)N2CCC[C@H]2COC)C=C(Cc2cccc(C)c2)CC=C1OC,Multi-Event:LGDisp+C-C,|Allyl-Br|Ar-CONR2 -> Ar-Alkyl | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl] | bond_broken: Br-C | spectators: Alkyl-NRCOR|Ar-Alkyl|RCH2-OR | events: LGDisp+C-C
COC[C@@H]1CCCN1C(=O)c1cc(CCc2ccccc2)ccc1OC.C=CCBr>>C=CC[C@@]1(C(=O)N2CCC[C@H]2COC)C=C(CCc2ccccc2)CC=C1OC,Multi-Event:LGDisp+C-C,|Allyl-Br|Ar-CONR2 -> Ar-Alkyl | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl] | bond_broken: Br-C | spectators: Alkyl-NRCOR|Ar-Alkyl|RCH2-OR | events: LGDisp+C-C
Cc1ccccc1C(=O)O.CC(C)Br>>CC1=CCC=CC1(C(=O)O)C(C)C,Oxidation_alcohol,|Ar-Alkyl|Ar-CO2H|R2CH-Br -> R3C-CO2H | events: LGDisp+C-C
C=CCBr.O=C1c2ccccc2OC[C@@H]2CCCN12>>C=CC[C@@]12C=CCC=C1OC[C@@H]1CCCN1C2=O,Multi-Event:LGDisp+C-C,|Allyl-Br|Ar-CONR2 -> Alkenyl-OR|R3C-CONR2 | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: Br-C | spectators: Alkyl-NRCOR | events: LGDisp+C-C
Cc1ccccc1C(=O)O.BrCc1ccccc1>>CC1=CCC=CC1(Cc1ccccc1)C(=O)O,Alkylation_friedel_crafts,|Bn-Br -> Ar-Alkyl | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl] | bond_broken: Br-C | spectators: Ar-Alkyl | events: LGDisp+C-C
O=C(O)c1ccccc1.O=C(O)CCBr>>O=C(O)CCC1(C(=O)O)C=CCC=C1,Multi-Event:LGDisp+C-C,|Ar-CO2H|RCH2-Br -> R3C-CO2H | spectators: RCH2-CO2H|R_acidic-H | events: LGDisp+C-C
O=C(O)c1ccccc1.N#CCCl>>N#CCC1(C(=O)O)C=CCC=C1,Multi-Event:LGDisp+C-C,|Ar-CO2H|RCH2-Cl -> R3C-CO2H | spectators: RCH2-CN|R_acidic-H | events: LGDisp+C-C
O=C(O)c1ccccc1.CCCCCCBr>>CCCCCCC1(C(=O)O)C=CCC=C1,Multi-Event:LGDisp+C-C,|Ar-CO2H|RCH2-Br -> R3C-CO2H | events: LGDisp+C-C
CCOC(=O)c1ccccc1.Cc1ccc(CBr)c(OS(=O)(=O)C(F)(F)F)c1>>CCOC(=O)C1(Cc2ccc(C)cc2OS(=O)(=O)C(F)(F)F)C=CCC=C1,Alkylation_friedel_crafts,|Ar-CO2R|Bn-Br -> Ar-Alkyl | spectators: Ar-Alkyl|Ar-OTf | events: LGDisp+C-C
CC(C)(C)OC(=O)c1ccccc1.O=S(=O)(Oc1ccccc1CBr)C(F)(F)F>>CC(C)(C)OC(=O)C1(Cc2ccccc2OS(=O)(=O)C(F)(F)F)C=CCC=C1,Alkylation_friedel_crafts,|Ar-CO2R|Bn-Br -> Ar-Alkyl | spectators: Ar-OTf | events: LGDisp+C-C
CCOC(=O)c1ccccc1.BrCc1ccccc1I>>CCOC(=O)C1(Cc2ccccc2I)C=CCC=C1,Alkylation_friedel_crafts,|Ar-CO2R|Bn-Br -> Ar-Alkyl | spectators: Ar-I | events: LGDisp+C-C
C[C@H]1Cc2ccccc2C(=O)N1C.BrCc1ccccc1>>C[C@H]1CC2=CCC=C[C@@]2(Cc2ccccc2)C(=O)N1C,Alkylation_friedel_crafts,|Ar-CONR2|Bn-Br -> Ar-Alkyl | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl] | bond_broken: Br-C | spectators: Alkyl-NRCOR|Ar-Alkyl | events: LGDisp+C-C
CC(=O)c1ccccc1.COCCl>>COCC1(C(C)=O)C=CCC=C1,Multi-Event:LGDisp+C-C,|Ar-COR|RCH2-Cl -> R3C-COR | spectators: RCH2-OR|R_acidic-H | events: LGDisp+C-C
COc1ccccc1C#N.ClCCCBr>>COC1=CCC=CC1(C#N)CCCCl,Multi-Event:LGDisp+C-C,|RCH2-Br -> Alkenyl-OR|R3C-CN | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: Br-C | spectators: RCH2-Cl | events: LGDisp+C-C
BrCc1ccccc1.CC(C)(C)OC(=O)n1cccc1C(=O)N1CCCC1>>CC(C)(C)OC(=O)N1CC=CC1(Cc1ccccc1)C(=O)N1CCCC1,Alkylation_friedel_crafts,|Ar-CONR2|Bn-Br|HeteroAr-H -> Ar-Alkyl | spectators: Alkyl-NRCOR | events: LGDisp+C-C
CC(C)(C)OC(=O)n1cccc1C(=O)N1CCCC1.CCI>>CCC1(C(=O)N2CCCC2)C=CCN1C(=O)OC(C)(C)C,Multi-Event:LGDisp+C-C,|Ar-CONR2|RCH2-I -> R3C-CONR2 | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: C-I | spectators: Alkyl-NRCOR | events: LGDisp+C-C
CC(C)(C)OC(=O)c1ccccc1.BrCCCBr>>CC(C)(C)OC(=O)C1(CCCBr)C=CCC=C1,Claisen_condensation,|Ar-CO2R|RCH2-Br -> R3C-CO2R | events: LGDisp+C-C
Cc1cccc(C(=O)O)c1.CC(C)Br>>CC1=CC(C(=O)O)(C(C)C)C=CC1,Oxidation_alcohol,|Ar-Alkyl|Ar-CO2H|R2CH-Br -> R3C-CO2H | events: LGDisp+C-C
COc1cc(OC)cc(C(=O)O)c1.BrC1CCCCC1>>COC1=CC(C(=O)O)(C2CCCCC2)C=C(OC)C1C1CCCCC1.COC1=CC(C(=O)O)(C2CCCCC2)C=C(OC)C1,Multi-Event:Ann+LGDisp+C-O+C-C,|Ar-CO2H|Ar-OR|R2CH-Br -> Alkenyl-OR|R3C-CO2H | events: Ann+LGDisp+C-O+C-C
COC(=O)c1cccc(CO[Si](C)(C)C(C)(C)C)c1.CC(C)I>>COC(=O)C1(C(C)C)C=CCC(CO[Si](C)(C)C(C)(C)C)=C1,Claisen_condensation,|Ar-Alkyl|Ar-CO2R|R2CH-I -> R3C-CO2R | spectators: Alkyl-Si* | events: LGDisp+C-C
COc1ccoc1C(=O)OC(C)C.BrCc1ccccc1>>CC(C)OC(=O)C1(Cc2ccccc2)C=CCO1.COC1=CCOC1(Cc1ccccc1)C(=O)OC(C)C,Alkylation_friedel_crafts,|Ar-CO2R|Ar-OR|Bn-Br|HeteroAr-H -> Ar-Alkyl | events: Ann+LGDisp+C-O+C-C
O=C1CCCc2ccccc21.C=CCBr>>C=CCC12C=CCC=C1CCCC2=O,Oxidation_alcohol,|Allyl-Br|Ar-Alkyl|Ar-COR -> RCH2-COR | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: Br-C | spectators: R_acidic-H | events: LGDisp+C-C
CN1Cc2ccccc2C1=O.COc1ccc(CCl)cc1>>COc1ccc(CC23C=CCC=C2CN(C)C3=O)cc1,Alkylation_friedel_crafts,|Ar-CONR2|Bn-Cl|Bn-LactamN -> Ar-Alkyl | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl] | bond_broken: C-Cl | spectators: Alkyl-NRCOR|Ar-OR | events: LGDisp+C-C
CC(C)OC(=O)c1occ2c1CCCC2.CC(C)CI>>CC(C)CC1(C(=O)OC(C)C)OCC2=C1CCCC2,Claisen_condensation,|Ar-Alkyl|Ar-CO2R|HeteroAr-H|RCH2-I -> R3C-CO2R|RCH2-OR | events: LGDisp+C-C
COC(=O)c1cc(OC)cc(OC)c1.BrCCBr>>COC(=O)C1(CCBr)C=C(OC)CC(OC)=C1,Claisen_condensation,|Ar-CO2R|Ar-OR|RCH2-Br -> Alkenyl-OR|R3C-CO2R | events: LGDisp+C-C
COC(=O)c1c(C)ccc2ccccc12.C=C(CBr)c1ccc(OC)cc1I>>C=C(CC1(C(=O)OC)C(C)=CCc2ccccc21)c1ccc(OC)cc1I,Claisen_condensation,|RCH2-Br -> Ar-Alkyl | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl] | bond_broken: Br-C | spectators: Ar-Alkenyl|Ar-Alkyl|Ar-I|Ar-OR | events: LGDisp+C-C
Cc1cccc(C(=O)O)c1.CCBr>>CCC1(C(=O)O)C=CCC(C)=C1,Oxidation_alcohol,|Ar-Alkyl|RCH2-Br -> R3C-CO2H | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: Br-C | events: LGDisp+C-C
CC(C)(C)OC(=O)n1cccc1C(=O)N1CCCC1.BrCc1ccccc1>>CC(C)(C)OC(=O)N1CC=CC1(Cc1ccccc1)C(=O)N1CCCC1,Alkylation_friedel_crafts,|Ar-CONR2|Bn-Br|HeteroAr-H -> Ar-Alkyl | spectators: Alkyl-NRCOR | events: LGDisp+C-C
CN1Cc2ccccc2C1=O.BrCc1ccccc1>>CN1CC2=CCC=CC2(Cc2ccccc2)C1=O,Alkylation_friedel_crafts,|Ar-CONR2|Bn-Br|Bn-LactamN -> Ar-Alkyl | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl] | bond_broken: Br-C | spectators: Alkyl-NRCOR | events: LGDisp+C-C
Cc1ccccc1C(=O)O.OCCBr>>CC1=CCC=CC1(CCO)C(=O)O,Oxidation_alcohol,|Ar-Alkyl|RCH2-Br -> R3C-CO2H | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: Br-C | spectators: RCH2-OH | events: LGDisp+C-C
O=C1CCCc2ccccc21.COCCl>>COCC12C=CCC=C1CCCC2=O,Oxidation_alcohol,|Ar-Alkyl|Ar-COR|RCH2-Cl -> RCH2-COR | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: C-Cl | spectators: RCH2-OR|R_acidic-H | events: LGDisp+C-C
CCI.O=C1c2ccccc2OC[C@@H]2CCCN12>>CC[C@]12C=CCC=C1OC[C@@H]1CCCN1C2=O,Multi-Event:LGDisp+C-C,|Ar-CONR2|RCH2-I -> Alkenyl-OR|R3C-CONR2 | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: C-I | spectators: Alkyl-NRCOR | events: LGDisp+C-C
CN1Cc2ccccc2C1=O.CCOC(=O)CBr>>CCOC(=O)CC12C=CCC=C1CN(C)C2=O,Multi-Event:LGDisp+C-C,|Ar-CONR2|Bn-LactamN|RCH2-Br -> R3C-CONR2 | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: Br-C | spectators: Alkyl-NRCOR|RCH2-CO2R|R_acidic-H | events: LGDisp+C-C
CC1c2ccccc2C(=O)N1C.CCI>>CC[C@]12C=CCC=C1[C@@H](C)N(C)C2=O,Multi-Event:LGDisp+C-C,|Ar-Alkyl|Ar-CONR2|RCH2-I -> R3C-CONR2 | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: C-I | spectators: Alkyl-NRCOR | events: LGDisp+C-C
O=C1Nc2ccccc2C(=O)N2CCC[C@@H]12.ClCCCBr>>O=C1N[C@H]2CCC=C[C@@]2(CCCCl)C(=O)N2CCC[C@@H]12,Alkyl_Nucleophilic_Substitution,|Ar-CONR2|RCH2-Br -> Alkyl-NHCOR | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: Br-C | spectators: Alkyl-NRCOR|RCH2-Cl|R_acidic-H | events: LGDisp+C-C
C[C@@H]1CC[C@@H](C(C)(C)c2ccccc2)[C@H](OC(=O)c2cccn2C(=O)OC(C)(C)C)C1.CC(C)CI>>CC(C)C[C@]1(C(=O)O[C@@H]2C[C@H](C)CC[C@H]2C(C)(C)c2ccccc2)C=CCN1C(=O)OC(C)(C)C,Claisen_condensation,|Ar-CO2R|HeteroAr-H|RCH2-I -> Ar-Alkyl | spectators: Ar-Alkyl | events: LGDisp+C-C
Cc1ccccc1C(=O)OC(C)(C)C.BrCCCBr>>CC1=CCC=CC1(CCCBr)C(=O)OC(C)(C)C,Claisen_condensation,|Ar-Alkyl|Ar-CO2R|RCH2-Br -> R3C-CO2R | events: LGDisp+C-C
COC[C@@H]1CCCN1C(=O)c1ccccc1C.ClCCCCI>>COC[C@@H]1CCCN1C(=O)[C@@]1(CCCCCl)C=CCC=C1C,Multi-Event:LGDisp+C-C,|Ar-Alkyl|Ar-CONR2|RCH2-I -> R3C-CONR2 | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: C-I | spectators: Alkyl-NRCOR|RCH2-Cl|RCH2-OR | events: LGDisp+C-C
COC(=O)c1c(C)ccc2ccccc12.C=C(CBr)c1ccccc1I>>C=C(CC1(C(=O)OC)C(C)=CCc2ccccc21)c1ccccc1I,Claisen_condensation,|RCH2-Br -> Ar-Alkyl | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl] | bond_broken: Br-C | spectators: Ar-Alkenyl|Ar-Alkyl|Ar-I | events: LGDisp+C-C
O=C(O)c1cccc2ccccc12.COC(=O)CCl>>COC(=O)CC1(C(=O)O)C=CCc2ccccc21,Multi-Event:LGDisp+C-C,|RCH2-Cl -> Ar-Alkyl | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl] | bond_broken: C-Cl | spectators: RCH2-CO2R|R_acidic-H | events: LGDisp+C-C
CC(C)(C)OC(=O)n1cccc1C(=O)N1CCCC1.CC(C)CI>>CC(C)CC1(C(=O)N2CCCC2)C=CCN1C(=O)OC(C)(C)C,Multi-Event:LGDisp+C-C,|Ar-CONR2|HeteroAr-H|RCH2-I -> R3C-CONR2 | spectators: Alkyl-NRCOR | events: LGDisp+C-C
COC(=O)c1cccc2ccccc12.C=C(CBr)c1ccccc1I>>C=C(CC1(C(=O)OC)C=CCc2ccccc21)c1ccccc1I,Claisen_condensation,|RCH2-Br -> Ar-Alkyl | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl] | bond_broken: Br-C | spectators: Ar-Alkenyl|Ar-I | events: LGDisp+C-C
COc1cc(OC)cc(C(=O)O)c1.CC(C)=CCCI>>COC1=CC(CCC=C(C)C)(C(=O)O)C=C(OC)C1,Multi-Event:LGDisp+C-C,|Ar-CO2H|Ar-OR|RCH2-I -> Alkenyl-OR|R3C-CO2H | events: LGDisp+C-C
COC[C@@H]1CCCN1C(=O)c1cc(OC)ccc1CCOc1ccc(OC)cc1.COCOc1c(OC)ccc(CCI)c1Br>>COCOc1c(OC)ccc(CC[C@]2(C(=O)N3CCC[C@H]3COC)C=C(OC)CC=C2CCOc2ccc(OC)cc2)c1Br,Multi-Event:LGDisp+C-C,|Ar-CONR2|RCH2-I -> Ar-Alkyl | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl] | bond_broken: C-I | spectators: Alkyl-NRCOR|Ar-Alkyl|Ar-Br|Ar-OR|RCH2-OR | events: LGDisp+C-C
CC(C)(C)OC(=O)c1ccccc1.BrCCCCBr>>CC(C)(C)OC(=O)C1(CCCCBr)C=CCC=C1,Claisen_condensation,|Ar-CO2R|RCH2-Br -> R3C-CO2R | events: LGDisp+C-C
COC[C@@H]1CCCN1C(=O)c1cc(C)ccc1OC.C/C=C/CCl>>C/C=C/C[C@@]1(C(=O)N2CCC[C@H]2COC)C=C(C)CC=C1OC,Multi-Event:LGDisp+C-C,|Ar-Alkyl|Ar-CONR2|RCH2-Cl -> Alkenyl-OR|R3C-CONR2 | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar) | bond_broken: C-Cl | spectators: Alkyl-NRCOR|RCH2-OR | events: LGDisp+C-C
COC[C@@H]1CCCN1C(=O)c1cc(Cc2ccccc2)ccc1OC.CCI>>CC[C@@]1(C(=O)N2CCC[C@H]2COC)C=C(Cc2ccccc2)CC=C1OC,Multi-Event:LGDisp+C-C,|Ar-CONR2|RCH2-I -> Ar-Alkyl | bond_formed: C-C(ar) | bond_formed_labeled: C-C(ar)[Ar-Alkyl] | bond_broken: C-I | spectators: Alkyl-NRCOR|Ar-Alkyl|RCH2-OR | events: LGDisp+C-C
OCCNCc1ccc(Cl)cc1>>OCCNCc1ccccc1.OCCNCC1=CCC=C(Cl)C1.OCCNCC1=CCCC(Cl)C1,Halogenation_unsaturated,|Ar-Cl -> Alkenyl-Cl | bond_formed: C-C(ar); C-C(ar); C-C(ar); C(ar)-N | bond_formed_labeled: C-C(ar); C-C(ar); C-C(ar); C(ar)-N | bond_broken: C(ar)-C(ar) | spectators: Bn-NHR|RCH2-NHR|RCH2-OH | events: Ann+C-N+C-C
